卷號,左上X,左上Y,右上X,右上Y,左下X,左下Y,右下X,右下Y,
100003334836_#1.jpg _P1,155,101,1606,100,156,2249,1607,2248,
100003344831_#1.jpg _P1,156,101,1607,100,157,2249,1608,2249,
100003354826_#1.jpg _P1,155,100,1606,99,158,2249,1607,2247,
100003364821_#1.jpg _P1,156,101,1608,100,158,2250,1609,2249,
100004014856_#1.jpg _P1,155,99,1607,99,158,2248,1608,2247,
100004024851_#1.jpg _P1,154,100,1606,100,156,2249,1607,2248,
100004034846_#1.jpg _P1,155,99,1607,99,157,2248,1608,2247,
100004044841_#1.jpg _P1,155,100,1608,99,158,2249,1609,2247,
100004054836_#1.jpg _P1,155,99,1608,99,157,2248,1609,2247,
100004064831_#1.jpg _P1,155,100,1608,100,158,2249,1609,2248,
100004074826_#1.jpg _P1,156,100,1607,100,157,2249,1608,2248,
100004084821_#1.jpg _P1,156,101,1608,100,158,2250,1609,2248,
100004094816_#1.jpg _P1,157,100,1608,99,158,2248,1609,2247,
100004104854_#1.jpg _P1,156,100,1607,100,158,2249,1609,2247,
100004114849_#1.jpg _P1,156,99,1609,99,158,2247,1608,2246,
100004124844_#1.jpg _P1,154,102,1605,100,157,2250,1607,2248,
100004134839_#1.jpg _P1,157,101,1609,101,158,2250,1608,2249,
100004144834_#1.jpg _P1,156,99,1608,99,157,2247,1608,2247,
100004154829_#1.jpg _P1,156,100,1608,100,157,2249,1608,2248,
100004164824_#1.jpg _P1,154,100,1606,99,157,2249,1608,2247,
100004174819_#1.jpg _P1,155,101,1607,101,157,2249,1607,2248,
100004184814_#1.jpg _P1,157,100,1609,100,157,2248,1609,2248,
100004194809_#1.jpg _P1,156,99,1607,98,158,2248,1609,2246,
100004204847_#1.jpg _P1,156,100,1607,100,157,2248,1607,2247,
100004214842_#1.jpg _P1,156,99,1608,98,158,2248,1609,2246,
100004224837_#1.jpg _P1,157,100,1609,99,158,2248,1609,2246,
100004234832_#1.jpg _P1,156,99,1608,99,157,2248,1609,2247,
100004244827_#1.jpg _P1,157,100,1609,100,158,2248,1610,2247,
100004254822_#1.jpg _P1,155,100,1607,99,156,2248,1608,2247,
100004264817_#1.jpg _P1,155,101,1607,100,156,2248,1608,2247,
100004274812_#1.jpg _P1,157,100,1609,100,158,2249,1610,2248,
100004284807_#1.jpg _P1,157,100,1608,99,159,2249,1610,2247,
100004294802_#1.jpg _P1,156,101,1607,100,157,2249,1608,2248,
100004304840_#1.jpg _P1,155,102,1607,101,157,2250,1608,2248,
100004314835_#1.jpg _P1,156,100,1608,99,158,2248,1610,2246,
100004324830_#1.jpg _P1,156,101,1607,100,159,2249,1610,2247,
100004334825_#1.jpg _P1,154,101,1606,99,157,2249,1608,2247,
100004344820_#1.jpg _P1,156,101,1608,100,158,2249,1608,2248,
100004354815_#1.jpg _P1,154,100,1605,100,156,2249,1606,2247,
100004364810_#1.jpg _P1,155,100,1607,99,158,2249,1608,2246,
100005014845_#1.jpg _P1,156,100,1607,99,157,2249,1608,2247,
100005024840_#1.jpg _P1,154,100,1605,99,157,2249,1607,2246,
100005034835_#1.jpg _P1,155,100,1607,100,158,2249,1609,2247,
100005044830_#1.jpg _P1,157,99,1608,99,158,2248,1609,2247,
100005054825_#1.jpg _P1,155,100,1607,100,158,2249,1609,2247,
100005064820_#1.jpg _P1,157,99,1609,100,158,2248,1609,2247,
100005074815_#1.jpg _P1,155,100,1607,100,157,2249,1608,2248,
100005084810_#1.jpg _P1,157,100,1609,100,158,2248,1610,2247,
100005094805_#1.jpg _P1,157,100,1609,100,158,2248,1609,2247,
100005104843_#1.jpg _P1,156,100,1608,99,159,2249,1610,2245,
100005114838_#1.jpg _P1,156,100,1607,100,157,2248,1608,2247,
100005124833_#1.jpg _P1,155,101,1607,100,157,2249,1608,2248,
100005134828_#1.jpg _P1,154,101,1606,100,157,2250,1607,2248,
100005144823_#1.jpg _P1,153,101,1605,100,157,2250,1607,2247,
100005154818_#1.jpg _P1,155,100,1607,100,157,2249,1608,2247,
100005164813_#1.jpg _P1,155,100,1607,100,157,2249,1607,2247,
100005174808_#1.jpg _P1,156,100,1607,99,158,2248,1608,2246,
100005184803_#1.jpg _P1,156,100,1607,99,158,2249,1608,2247,
100005194895_#1.jpg _P1,154,101,1605,100,156,2250,1606,2248,
100005204836_#1.jpg _P1,156,100,1608,99,159,2249,1609,2247,
100005214831_#1.jpg _P1,155,101,1607,100,158,2249,1608,2248,
100005224826_#1.jpg _P1,154,101,1606,99,157,2249,1608,2247,
100005234821_#1.jpg _P1,154,101,1606,100,157,2250,1608,2248,
100005244816_#1.jpg _P1,156,101,1607,101,158,2250,1608,2248,
100005254811_#1.jpg _P1,156,100,1607,100,157,2249,1608,2248,
100005264806_#1.jpg _P1,157,101,1609,100,158,2249,1610,2248,
100005274801_#1.jpg _P1,155,101,1607,100,158,2250,1608,2248,
100005284893_#1.jpg _P1,156,100,1608,100,158,2248,1608,2248,
100005294888_#1.jpg _P1,155,100,1607,100,157,2249,1607,2248,
100005304829_#1.jpg _P1,155,101,1607,100,157,2249,1608,2248,
100005314824_#1.jpg _P1,156,102,1608,101,158,2249,1609,2248,
100005324819_#1.jpg _P1,156,100,1607,99,158,2248,1609,2247,
100005334814_#1.jpg _P1,155,101,1607,100,158,2250,1608,2248,
100005344809_#1.jpg _P1,154,101,1605,100,157,2250,1607,2247,
100005354804_#1.jpg _P1,154,102,1606,101,156,2250,1607,2249,
100005364896_#1.jpg _P1,157,101,1609,101,158,2249,1610,2248,
100006014834_#1.jpg _P1,155,101,1607,99,157,2249,1609,2248,
100006024829_#1.jpg _P1,156,99,1609,98,159,2248,1610,2246,
100006034824_#1.jpg _P1,154,101,1606,99,156,2249,1608,2247,
100006044819_#1.jpg _P1,155,101,1607,99,158,2249,1609,2248,
100006054814_#1.jpg _P1,156,99,1608,99,158,2247,1608,2247,
100006064809_#1.jpg _P1,154,100,1607,99,157,2248,1607,2247,
100006074804_#1.jpg _P1,154,100,1607,99,158,2249,1608,2247,
100006084896_#1.jpg _P1,155,100,1606,99,157,2248,1607,2247,
100006094891_#1.jpg _P1,154,100,1606,99,157,2248,1607,2246,
100006104832_#1.jpg _P1,156,101,1608,100,158,2249,1608.907,2248.316,
100006114827_#1.jpg _P1,155,101,1607,101,158,2250,1608,2248,
100006124822_#1.jpg _P1,151,100,1603,98,157,2249,1607,2246,
100006134817_#1.jpg _P1,154,101,1606,99,158,2250,1608,2247,
100006144812_#1.jpg _P1,156,98,1607,98,157,2247,1608,2246,
100006154807_#1.jpg _P1,155,101,1607,100,158,2250,1608,2247,
100006164802_#1.jpg _P1,154,102,1606,100,159,2250,1609,2247,
100006174894_#1.jpg _P1,154,100,1606,99,157,2249,1607,2247,
100006184889_#1.jpg _P1,154,102,1606,100,158,2250,1607,2248,
100006194884_#1.jpg _P1,155,100,1607,99,158,2249,1608,2246,
100006204825_#1.jpg _P1,153,100,1605,99,156,2249,1606,2247,
100006214820_#1.jpg _P1,152,101,1604,99,157,2250,1607,2246,
100006224815_#1.jpg _P1,155,100,1607,99,158,2249,1609,2246,
100006234810_#1.jpg _P1,155,100,1607,99,158,2248,1608,2247,
100006244805_#1.jpg _P1,155,101,1607,101,157,2250,1608,2248,
100006254897_#1.jpg _P1,155,101,1606,100,158,2249,1609,2247,
100006264892_#1.jpg _P1,155,100,1607,100,158,2249,1608,2247,
100006274887_#1.jpg _P1,155,100,1606,100,157,2249,1607,2247,
100006284882_#1.jpg _P1,156,100,1607,100,157,2249,1609,2248,
100006294877_#1.jpg _P1,156,100,1608,99,158,2249,1610,2247,
100006304818_#1.jpg _P1,157,101,1609,100,158,2249,1610,2248,
100006314813_#1.jpg _P1,156,101,1608,100,159,2249,1609,2248,
100006324808_#1.jpg _P1,155,100,1606,101,157,2249,1607,2248,
100006334803_#1.jpg _P1,154,100,1606,100,157,2249,1608,2247,
100006344895_#1.jpg _P1,155,102,1606,101,157,2250,1608,2249,
100006354890_#1.jpg _P1,154,102,1605,100,158,2250,1608,2248,
100006364885_#1.jpg _P1,155,102,1607,101,158,2250,1609,2249,
100007014823_#1.jpg _P1,156,100,1607,98,158,2249,1610,2247,
100007024818_#1.jpg _P1,156,100,1608,100,158,2248,1609,2247,
100007034813_#1.jpg _P1,156,100,1608,101,157,2249,1608,2248,
100007044808_#1.jpg _P1,153,102,1606,101,157,2251,1608,2248,
100007054803_#1.jpg _P1,156,101,1608,100,158,2250,1609,2248,
100007064895_#1.jpg _P1,156,101,1607,101,158,2250,1609,2248,
100007074890_#1.jpg _P1,155,98,1606,99,156,2247,1607,2246,
100007084885_#1.jpg _P1,155,101,1607,100,157,2250,1608,2248,
100007094880_#1.jpg _P1,155,100,1607,100,157,2249,1608,2247,
100007104821_#1.jpg _P1,155,101,1607,101,158,2249,1609,2248,
100007114816_#1.jpg _P1,153,100,1604,99,157,2249,1607,2246,
100007124811_#1.jpg _P1,155,99,1606,99,157,2248,1607,2246,
100007134806_#1.jpg _P1,155,101,1607,101,157,2250,1607,2248,
100007144801_#1.jpg _P1,156,98,1609,98,158,2248,1608,2245,
100007154893_#1.jpg _P1,155,98,1607,99,157,2248,1608,2246,
100007164888_#1.jpg _P1,154,100,1605,99,157,2250,1607,2246,
100007174883_#1.jpg _P1,157,102,1609,103,157,2250,1607,2250,
100007184878_#1.jpg _P1,155,100,1607,100,157,2249,1608,2247,
100007194873_#1.jpg _P1,156,101,1608,100,158,2250,1609,2247,
100007204814_#1.jpg _P1,156,99,1607,99,157,2249,1607,2247,
100007214809_#1.jpg _P1,154,102,1606.465,100.6214,156,2251,1607,2249,
100007224804_#1.jpg _P1,156,101,1607,100,158,2250,1608,2247,
100007234896_#1.jpg _P1,156,102,1608,100,158,2251,1609,2248,
100007244891_#1.jpg _P1,155,100,1607,100,156,2249,1607,2246,
100007254886_#1.jpg _P1,154,100,1606,99,156,2249,1607,2246,
100007264881_#1.jpg _P1,155,100,1607,99,158,2249,1608,2246,
100007274876_#1.jpg _P1,156,101,1607,101,158,2250,1607,2248,
100007284871_#1.jpg _P1,155,101,1607,101,158,2250,1608,2247,
100007294866_#1.jpg _P1,155,101,1608,101,157,2250,1608,2247,
100007304807_#1.jpg _P1,155,101,1607,101,157,2250,1607,2247,
100007314802_#1.jpg _P1,155,100,1607,100,157,2248,1607,2247,
100007324894_#1.jpg _P1,155,102,1608,101,158,2250,1610,2248,
100007334889_#1.jpg _P1,157,101,1608,101,158,2249,1609,2248,
100007344884_#1.jpg _P1,157,101,1608,100,158,2248,1609,2247,
100007354879_#1.jpg _P1,156,101,1606,101,157,2248,1605,2247,
100007364874_#1.jpg _P1,157,104,1609,105,156,2251,1607,2252,
100008014812_#1.jpg _P1,154,102,1607,101,157,2250,1608,2248,
100008024807_#1.jpg _P1,155,100,1607,100,157,2250,1608,2248,
100008034802_#1.jpg _P1,155,99,1608,99,157,2248,1608,2246,
100008044894_#1.jpg _P1,159,102,1611,104,157,2250,1609,2251,
100008054889_#1.jpg _P1,156,103,1608,103,155,2252,1607,2251,
100008064884_#1.jpg _P1,158,99,1610,101,157,2249,1610,2248,
100008074879_#1.jpg _P1,158,99,1610,100,157,2248,1610,2248,
100008084874_#1.jpg _P1,156,101,1607,102,156,2250,1609,2250,
100008094869_#1.jpg _P1,157,100,1608,100,157,2249,1608,2248,
100008104810_#1.jpg _P1,157,99,1608,100,157,2248,1607,2248,
100008114805_#1.jpg _P1,156,100,1607,100,157,2249,1607,2248,
100008124897_#1.jpg _P1,154,101,1606,100,156,2250,1607,2248,
100008134892_#1.jpg _P1,156,100,1607,99,157,2248,1608,2246,
100008144887_#1.jpg _P1,156,101,1608,100,158,2249,1609,2247,
100008154882_#1.jpg _P1,157,101,1608,100,158,2249,1608,2248,
100008164877_#1.jpg _P1,157,102,1609,103,156,2251,1607,2249,
100008174872_#1.jpg _P1,155,103,1607,103,156,2252,1606,2251,
100008184867_#1.jpg _P1,157,103,1610,105,157,2252,1608,2251,
100008194862_#1.jpg _P1,156,103,1609,104,157,2252,1609,2250,
100008204803_#1.jpg _P1,157,103,1610,103,157,2251,1609,2250,
100008214895_#1.jpg _P1,157,103,1609,104,157,2252,1608,2252,
100008224890_#1.jpg _P1,159,102,1610,103,158,2251,1609,2250,
100008234885_#1.jpg _P1,157,102,1608,103,156,2251,1607,2252,
100008244880_#1.jpg _P1,157,102,1608,104,156,2251,1607,2252,
100008254875_#1.jpg _P1,157,103,1609,104,157,2252,1608,2251,
100008264870_#1.jpg _P1,158,103,1610,104,158,2252,1609,2252,
100008274865_#1.jpg _P1,157,102,1609,103,156,2251,1608,2251,
100008284860_#1.jpg _P1,157,103,1610,104,157,2252,1609.162,2251.732,
100008294855_#1.jpg _P1,157,103,1609,104,157,2253,1609,2252,
100008304893_#1.jpg _P1,157,102,1609,103,157,2251,1608,2251,
100008314888_#1.jpg _P1,156,102,1607,103,156,2251,1607,2251,
100008324883_#1.jpg _P1,157,102,1609,103,157,2251,1608,2251,
100008334878_#1.jpg _P1,158,101,1610,103,156,2251,1608,2251,
100008344873_#1.jpg _P1,157,102,1608,104,157,2252,1608,2252,
100008354868_#1.jpg _P1,157,103,1609,104,158,2253,1609,2251,
100008364863_#1.jpg _P1,156,102,1608,103,157,2251,1608,2250,
100009014801_#1.jpg _P1,157,101,1608,102,158,2250,1607,2249,
100009024893_#1.jpg _P1,157,102,1609,103,157,2251,1607,2250,
100009034888_#1.jpg _P1,157,103,1608,103,156,2252,1606,2251,
100009044883_#1.jpg _P1,156,102,1608,102,156,2251,1606,2250,
100009054878_#1.jpg _P1,156,102,1608,102,157,2251,1607,2249,
100009064873_#1.jpg _P1,158,104,1611,104,158,2251,1610,2251,
100009074868_#1.jpg _P1,157,102,1609,103,156,2250,1607,2250,
100009084863_#1.jpg _P1,157,103,1609,103,158,2251,1609,2250,
100009094858_#1.jpg _P1,156,104,1608,103,157,2252,1607,2251,
100009104896_#1.jpg _P1,156,103,1608,104,157,2251,1607,2250,
100009114891_#1.jpg _P1,156,102,1608,102,156,2249,1606,2249,
100009124886_#1.jpg _P1,158,101,1609,103,157,2249,1608,2249,
100009134881_#1.jpg _P1,158,102,1610,103,158,2250,1609,2250,
100009144876_#1.jpg _P1,155,104,1608,104,157,2252,1607,2250,
100009154871_#1.jpg _P1,157,103,1610,104,157,2251,1608,2250,
100009164866_#1.jpg _P1,157,103,1609,103,158,2251,1609,2250,
100009174861_#1.jpg _P1,158,103,1610,104,158,2251,1608,2251,
100009184856_#1.jpg _P1,157,100,1609,101,156,2248,1606,2248,
100009194851_#1.jpg _P1,157,103,1609,103,158,2251,1608,2251,
100009204889_#1.jpg _P1,156,104,1608,104,157,2251,1607,2251,
100009214884_#1.jpg _P1,157,103,1609,104,157,2252,1607,2251,
100009224879_#1.jpg _P1,156,103,1608,103,157,2252,1607,2250,
100009234874_#1.jpg _P1,156,101,1608,101,158,2249,1608,2248,
100009244869_#1.jpg _P1,157,103,1609,104,157,2251,1608,2251,
100009254864_#1.jpg _P1,156,102,1608,103,157,2250,1607,2249,
100009264859_#1.jpg _P1,157,103,1609,105,157,2251,1607,2251,
100009274854_#1.jpg _P1,155,101,1606,101,157,2250,1607,2247,
100009284849_#1.jpg _P1,156,103,1609,104,158,2252,1608,2250,
100009294844_#1.jpg _P1,156,103,1607,104,156,2252,1607,2251,
100009304882_#1.jpg _P1,157,102,1609,105,155,2251,1607,2251,
100009314877_#1.jpg _P1,158,104,1609,105,157,2252,1608,2251,
100009324872_#1.jpg _P1,155,103,1607,103,154,2251,1605,2250,
100009334867_#1.jpg _P1,156,103,1607,103,157,2251,1607,2249,
100009344862_#1.jpg _P1,157,103,1609,104,156,2250,1607,2251,
100009354857_#1.jpg _P1,157,103,1608,104,157,2252,1607,2250,
100009364852_#1.jpg _P1,156,104,1608,104,157,2253,1608,2251,
100010044868_#1.jpg _P1,157,102,1609,104,155,2251,1607,2251,
100010054863_#1.jpg _P1,158,104,1610,105,158,2252,1609,2252,
100010064858_#1.jpg _P1,155,102,1608,102,156,2251,1607,2250,
100010074853_#1.jpg _P1,158,104,1610,105,157,2252,1607,2252,
100010084848_#1.jpg _P1,156,105,1608,106,156,2254,1607,2253,
100010094843_#1.jpg _P1,156,105,1608,105,156,2253,1606,2252,
100010104881_#1.jpg _P1,157,100,1609,101,157,2249,1607,2249,
100010114876_#1.jpg _P1,156,104,1608,104,156,2252,1606,2252,
100010124871_#1.jpg _P1,155,103,1607,103,155,2252,1605,2251,
100010134866_#1.jpg _P1,155,104,1606,104,156,2253,1607,2251,
100010144861_#1.jpg _P1,157,103,1609,104,157,2252,1607,2251,
100010154856_#1.jpg _P1,158,103,1610,104,157,2252,1607,2251,
100010164851_#1.jpg _P1,157,103,1609,104,156,2251,1607,2250,
100010174846_#1.jpg _P1,157,104,1609,104,158,2253,1608,2251,
100010184841_#1.jpg _P1,157,103,1609,104,157,2252,1607,2251,
100010194836_#1.jpg _P1,156,103,1608,104,155,2251,1606,2252,
100010204874_#1.jpg _P1,158,103,1609,105,156,2251,1607,2252,
100010214869_#1.jpg _P1,158,102,1609,104,156,2250,1607,2250,
100010224864_#1.jpg _P1,157,103,1609,105,156,2252,1606,2252,
100010234859_#1.jpg _P1,156,103,1609,103,157,2251,1609,2251,
100010244854_#1.jpg _P1,157,104,1608,105,157,2253,1608,2252,
100010254849_#1.jpg _P1,157,104,1609,105,157,2254,1608,2252,
100010264844_#1.jpg _P1,156,103,1608,104,156,2252,1607,2252,
100010274839_#1.jpg _P1,153,103,1605,101,158,2252,1609,2248,
100010284834_#1.jpg _P1,154,102,1606,100,159,2249,1609,2247,
100010294829_#1.jpg _P1,157,100,1608,100,159,2249,1609,2247,
100010304867_#1.jpg _P1,156,101,1607,100,158,2250,1608,2247,
100010314862_#1.jpg _P1,155,103,1606,104,155,2252,1605,2251,
100010324857_#1.jpg _P1,156,105,1607,106,155,2252,1606,2253,
100010334852_#1.jpg _P1,156,103,1607,103,157,2251,1606,2251,
100010344847_#1.jpg _P1,157,104,1608,105,157,2252,1607,2252,
100010354842_#1.jpg _P1,156,103,1607,103,157,2251,1605,2250,
100010364837_#1.jpg _P1,156,103,1608,103,155,2251,1606,2251,
100011014872_#1.jpg _P1,157,104,1609,105,157,2253,1608,2252,
100011024867_#1.jpg _P1,153,102,1606,100,158,2250,1609,2247,
100011034862_#1.jpg _P1,157,103,1609,105,156,2252,1608,2252,
100011044857_#1.jpg _P1,157,104,1608,105,156,2253,1607,2253,
100011054852_#1.jpg _P1,156,104,1608,104,157,2252,1608,2252,
100011064847_#1.jpg _P1,157,104,1610,105,157,2253,1609,2252,
100011074842_#1.jpg _P1,155,104,1607,103,156,2252,1607,2250,
100011084837_#1.jpg _P1,157,103,1609,103,158,2252,1608,2251,
100011094832_#1.jpg _P1,155,104,1607,104,156,2253,1607,2252,
100011104870_#1.jpg _P1,154,101,1606,99,158,2250,1608,2246,
100011114865_#1.jpg _P1,157,103,1609,104,157,2252,1607,2252,
100011124860_#1.jpg _P1,152,102,1604,100,157,2251,1606,2247,
100011134855_#1.jpg _P1,157,104,1608,104,157,2253,1607,2252,
100011144850_#1.jpg _P1,156,103,1608,104,156,2252,1606,2252,
100011154845_#1.jpg _P1,157,103,1608,104,156,2252,1606,2252,
100011164840_#1.jpg _P1,157,103,1608,103,157,2252,1607,2251,
100011174835_#1.jpg _P1,157,104,1609,104,157,2253,1608,2252,
100011184830_#1.jpg _P1,154,101,1606,101,156,2250,1605,2249,
100011194825_#1.jpg _P1,157,101,1608,100,159,2250,1608,2248,
100011204863_#1.jpg _P1,156,101,1607,101,157,2250,1607,2248,
100011214858_#1.jpg _P1,158,102,1609,102,157,2250,1608,2250,
100011224853_#1.jpg _P1,154,102,1606,101,155,2250,1606,2249,
100011234848_#1.jpg _P1,157,101,1608,102,157,2250,1608,2250,
100011244843_#1.jpg _P1,157,102,1608,101,159,2251,1610,2249,
100011254838_#1.jpg _P1,156,101,1608,101,157,2250,1608,2250,
100011264833_#1.jpg _P1,156,101,1608,101,157,2250,1608,2249,
100011274828_#1.jpg _P1,157,100,1609,100,157,2249,1609,2248,
100011284823_#1.jpg _P1,158,102,1609,102,159,2251,1610,2250,
100011294818_#1.jpg _P1,156,102,1607,102,159,2251,1609,2250,
