卷號,上,右,左,下,
100004264817_#1.jpg _P2,1448,2147,2147,1448,
100004274812_#1.jpg _P2,1449,2147,2148.00023277466,1448.00034530383,
100004284807_#1.jpg _P2,1449,2147,2148.00093109849,1447.00034554246,
100004294802_#1.jpg _P2,1448,2147,2148.00023277466,1447.00034554246,
100004304840_#1.jpg _P2,1449,2147.00023288308,2148.00023277466,1447.00034554246,
100004314835_#1.jpg _P2,1449,2147,2147.00023288308,1448,
100004324830_#1.jpg _P2,1449.00034506552,2147,2147.00093153217,1447.00034554246,
100004334825_#1.jpg _P2,1449.00034506552,2147,2148.00093109849,1447.00138216935,
100004344820_#1.jpg _P2,1449,2147.00023288308,2148.00023277466,1447.00034554246,
100004354815_#1.jpg _P2,1449.00034506552,2147,2147.00023288308,1448.00034530383,
100004364810_#1.jpg _P2,1450,2147.00023288308,2147.00023288308,1448,
100005014845_#1.jpg _P2,1448,2147,2148.00023277466,1447.00034554246,
100005024840_#1.jpg _P2,1449,2147,2148.00023277466,1448.00034530383,
100005034835_#1.jpg _P2,1449,2147.00093153217,2148.00023277466,1446.00034578142,
100005044830_#1.jpg _P2,1448.00034530383,2147.00023288308,2147,1447.00034554246,
100005054825_#1.jpg _P2,1449,2147.00023288308,2147.00023288308,1447,
100005064820_#1.jpg _P2,1449.00034506552,2147.00023288308,2147,1448.00034530383,
100005074815_#1.jpg _P2,1449,2148,2147.00023288308,1448.00034530383,
100005084810_#1.jpg _P2,1449.00034506552,2147,2147.00023288308,1448.00034530383,
100005094805_#1.jpg _P2,1449,2147.00023288308,2147,1448,
100005104843_#1.jpg _P2,1449,2147,2147.00093153217,1447,
100005114838_#1.jpg _P2,1449.00034506552,2148.00023277466,2147.00023288308,1447,
100005124833_#1.jpg _P2,1449,2148.00023277466,2148.00023277466,1447,
100005134828_#1.jpg _P2,1449,2147.00023288308,2147.00023288308,1447,
100005144823_#1.jpg _P2,1449,2147.00023288308,2148.00023277466,1447.00034554246,
100005154818_#1.jpg _P2,1448,2147,2147,1448,
100005164813_#1.jpg _P2,1449,2147.00023288308,2147,1448,
100005174808_#1.jpg _P2,1449,2147.00023288308,2148.00023277466,1447.00034554246,
100005184803_#1.jpg _P2,1448,2148.00023277466,2148,1447,
100005194895_#1.jpg _P2,1449,2147.00023288308,2147,1448,
100005204836_#1.jpg _P2,1449,2147.00023288308,2148,1448.00034530383,
100005214831_#1.jpg _P2,1449,2146,2148.00093109849,1447.00138216935,
100005224826_#1.jpg _P2,1449.00034506552,2147,2147.00093153217,1447.00034554246,
100005234821_#1.jpg _P2,1450,2147,2148.00093109849,1448.00034530383,
100005244816_#1.jpg _P2,1449,2147.00023288308,2146.0002329916,1447.00034554246,
100005254811_#1.jpg _P2,1449,2147,2147.00023288308,1448,
100005264806_#1.jpg _P2,1449,2147,2148.00023277466,1448.00034530383,
100005274801_#1.jpg _P2,1449,2147.00023288308,2147.00023288308,1447,
100005284893_#1.jpg _P2,1449.00034506552,2147.00023288308,2147.00023288308,1447.00034554246,
100005294888_#1.jpg _P2,1449.00034506552,2148.00023277466,2146.0002329916,1447.00034554246,
100005304829_#1.jpg _P2,1449,2147,2148.00023277466,1448.00034530383,
100005314824_#1.jpg _P2,1450,2148.00093109849,2147,1448.00034530383,
100005324819_#1.jpg _P2,1449.00034506552,2147,2147.00093153217,1447.00034554246,
100005334814_#1.jpg _P2,1449.00034506552,2147.00023288308,2148.00023277466,1447,
100005344809_#1.jpg _P2,1449.00034506552,2148.00023277466,2147.00093153217,1448,
100005354804_#1.jpg _P2,1450.00034482755,2148.00023277466,2147.00023288308,1448,
100005364896_#1.jpg _P2,1449,2147.00023288308,2148,1448.00034530383,
100006014834_#1.jpg _P2,1448.00138121481,2148.00023277466,2148.00093109849,1447.00138216935,
100006024829_#1.jpg _P2,1449.00034506552,2148.00023277466,2148.00023277466,1447.00034554246,
100006034824_#1.jpg _P2,1449,2147.00023288308,2149.00023266634,1447.00138216935,
100006044819_#1.jpg _P2,1450.00034482755,2148.00023277466,2148.00093109849,1447.00034554246,
100006054814_#1.jpg _P2,1448.00034530383,2147.00093153217,2149.00023266634,1447.00034554246,
100006064809_#1.jpg _P2,1449,2147.00023288308,2148.00023277466,1447.00034554246,
100006074804_#1.jpg _P2,1449,2148.00023277466,2149.00023266634,1447.00034554246,
100006084896_#1.jpg _P2,1449,2147.00023288308,2148.00023277466,1447.00034554246,
100006094891_#1.jpg _P2,1449.00034506552,2148.00023277466,2148.00023277466,1447.00034554246,
100006104832_#1.jpg _P2,1449.00034506552,2147.00093153217,2148,1447,
100006114827_#1.jpg _P2,1448,2147,2148,1448.00034530383,
100006124822_#1.jpg _P2,1449.00138026159,2147.00093153217,2147.00209594681,1448.00138121481,
100006134817_#1.jpg _P2,1449,2147,2148.00093109849,1447.00034554246,
100006144812_#1.jpg _P2,1449,2148.00023277466,2148,1448,
100006154807_#1.jpg _P2,1449.00034506552,2147,2147.00023288308,1448.00034530383,
100006164802_#1.jpg _P2,1449.00034506552,2147,2148.00093109849,1447.00138216935,
100006174894_#1.jpg _P2,1449.00034506552,2147.00023288308,2146.0002329916,1447,
100006184889_#1.jpg _P2,1449,2147.00023288308,2147.00093153217,1448,
100006194884_#1.jpg _P2,1450,2147.00023288308,2147.00023288308,1448,
100006204825_#1.jpg _P2,1449,2148.00093109849,2147.00023288308,1446.00034578142,
100006214820_#1.jpg _P2,1448.00138121481,2148.00093109849,2147.00093153217,1448.00034530383,
100006224815_#1.jpg _P2,1449,2147,2148.00023277466,1448.00034530383,
100006234810_#1.jpg _P2,1449,2148.00023277466,2147,1448.00034530383,
100006244805_#1.jpg _P2,1449,2147.00023288308,2148,1448.00034530383,
100006254897_#1.jpg _P2,1449.00034506552,2147,2148.00093109849,1447.00138216935,
100006264892_#1.jpg _P2,1449.00034506552,2148.00023277466,2147.00023288308,1447,
100006274887_#1.jpg _P2,1449,2147.00023288308,2147.00023288308,1447,
100006284882_#1.jpg _P2,1449,2147,2148.00023277466,1448.00034530383,
100006294877_#1.jpg _P2,1449,2147.00023288308,2148.00093109849,1448.00034530383,
100006304818_#1.jpg _P2,1449,2148.00023277466,2148.00023277466,1447,
100006314813_#1.jpg _P2,1448,2147,2148,1448.00034530383,
100006324808_#1.jpg _P2,1449,2148.00023277466,2148,1448,
100006334803_#1.jpg _P2,1449,2148,2148.00093109849,1447,
100006344895_#1.jpg _P2,1449,2147.00023288308,2148.00093109849,1448.00034530383,
100006354890_#1.jpg _P2,1449.00034506552,2147.00023288308,2149.00209399619,1447.00310987917,
100006364885_#1.jpg _P2,1449.00034506552,2148,2148.00093109849,1447.00034554246,
100007014823_#1.jpg _P2,1451.0013783591,2150.00093023236,2149.00093066522,1447.00034554246,
100007024818_#1.jpg _P2,1450,2148.00372439156,2148,1446,
100007034813_#1.jpg _P2,1448.00034530383,2147.00023288308,2148,1447,
100007044808_#1.jpg _P2,1448.00034530383,2148.00023277466,2148.00093109849,1447.00034554246,
100007054803_#1.jpg _P2,1449,2148.00023277466,2148.00023277466,1447,
100007064895_#1.jpg _P2,1449,2147,2148.00093109849,1447.00034554246,
100007074890_#1.jpg _P2,1449.00034506552,2147.00023288308,2148.00023277466,1447,
100007084885_#1.jpg _P2,1449.00034506552,2148,2148.00023277466,1448.00034530383,
100007094880_#1.jpg _P2,1449.00034506552,2147.00023288308,2148,1448,
100007104821_#1.jpg _P2,1448,2147,2147.00023288308,1447,
100007114816_#1.jpg _P2,1448.00034530383,2148.00093109849,2148.00209497105,1447.00034554246,
100007124811_#1.jpg _P2,1449.00034506552,2147.00023288308,2147,1448.00034530383,
100007134806_#1.jpg _P2,1449.00034506552,2147.00023288308,2148,1448,
100007144801_#1.jpg _P2,1449.00034506552,2148.00209497105,2148.00023277466,1447.00034554246,
100007154893_#1.jpg _P2,1449.00138026159,2147.00093153217,2148,1447.00034554246,
100007164888_#1.jpg _P2,1450.00034482755,2147.00023288308,2148.00023277466,1448,
100007174883_#1.jpg _P2,1450.00551723088,2146.00372786256,2149.00093066522,1448.00034530383,
100007184878_#1.jpg _P2,1449.00034506552,2147.00023288308,2149,1448.00034530383,
100007194873_#1.jpg _P2,1448.00034530383,2146,2148.00023277466,1447.00034554246,
100007204814_#1.jpg _P2,1449.00138026159,2147.00093153217,2149,1447,
100007214809_#1.jpg _P2,1449.00034506552,2147.00023288308,2148,1448,
100007224804_#1.jpg _P2,1450.00137930969,2147.00093153217,2149.00023266634,1447,
100007234896_#1.jpg _P2,1449.00138026159,2147.00023288308,2150.00023255813,1447.00034554246,
100007244891_#1.jpg _P2,1450,2147.00023288308,2148.00023277466,1448.00034530383,
100007254886_#1.jpg _P2,1449.00034506552,2147,2149.00023266634,1448.00034530383,
100007264881_#1.jpg _P2,1449.00034506552,2147.00023288308,2149,1448.00034530383,
100007274876_#1.jpg _P2,1449.00034506552,2148.00093109849,2148,1447.00034554246,
100007284871_#1.jpg _P2,1449.00034506552,2147.00023288308,2148.00023277466,1447,
100007294866_#1.jpg _P2,1448.00034530383,2147.00023288308,2148.00023277466,1448,
100007304807_#1.jpg _P2,1449.00138026159,2146.0002329916,2148,1448,
100007314802_#1.jpg _P2,1449.00034506552,2147.00023288308,2147,1448.00034530383,
100007324894_#1.jpg _P2,1447,2147.00023288308,2148.15893370265,1445.9540769437,
100007334889_#1.jpg _P2,1449,2147.00023288308,2148.00023277466,1447.00034554246,
100007344884_#1.jpg _P2,1448.00034530383,2146.0002329916,2148,1447.00034554246,
100007354879_#1.jpg _P2,1449.00138026159,2146.00093196625,2147.00023288308,1448.00034530383,
100007364874_#1.jpg _P2,1450.00310344495,2146.00838768165,2148.00209497105,1447.00034554246,
100008014812_#1.jpg _P2,1449,2148,2148.00023277466,1448,
100008024807_#1.jpg _P2,1448,2148.00023277466,2148,1447,
100008034802_#1.jpg _P2,1449.00034506552,2146,2148.00023277466,1448.00034530383,
100008044894_#1.jpg _P2,1448.00138121481,2146.00372786256,2148.00209497105,1447,
100008054889_#1.jpg _P2,1449.00138026159,2147.00093153217,2149.00023266634,1448,
100008064884_#1.jpg _P2,1448.00034530383,2147.00023288308,2148,1447,
100008074879_#1.jpg _P2,1447,2148.00023277466,2148,1446,
100008084874_#1.jpg _P2,1447.00034554246,2148,2147,1447,
100008094869_#1.jpg _P2,1448.00034530383,2147.00023288308,2148,1447,
100008104810_#1.jpg _P2,1448.00138121481,2146.00093196625,2148.00023277466,1447,
100008114805_#1.jpg _P2,1449.00034506552,2146.0002329916,2147,1448,
100008124897_#1.jpg _P2,1449,2147.00023288308,2148,1448.00034530383,
100008134892_#1.jpg _P2,1449,2147,2148.00023277466,1448.00034530383,
100008144887_#1.jpg _P2,1449,2146,2147.00093153217,1447.00034554246,
100008154882_#1.jpg _P2,1448,2147.00023288308,2147,1447,
100008164877_#1.jpg _P2,1449.00034506552,2147.00209594681,2146.00093196625,1448.00138121481,
100008174872_#1.jpg _P2,1451.08185719175,2146.00209692349,2145.95494997455,1448.00034530383,
100008184867_#1.jpg _P2,1448.00138121481,2146.00209692349,2147.00093153217,1447.00034554246,
100008194862_#1.jpg _P2,1449.00034506552,2146.00093196625,2147.00023288308,1448,
100008204803_#1.jpg _P2,1450.00137930969,2146.00093196625,2148,1448,
100008214895_#1.jpg _P2,1450.00034482755,2146.00209692349,2147,1447,
100008224890_#1.jpg _P2,1448.00034530383,2147.00093153217,2147.00023288308,1447.00034554246,
100008234885_#1.jpg _P2,1449.00034506552,2147.00093153217,2148,1447,
100008244880_#1.jpg _P2,1449.00138026159,2146.00209692349,2147.00093153217,1448.00034530383,
100008254875_#1.jpg _P2,1449.00034506552,2147.00209594681,2146.00093196625,1448.00138121481,
100008264870_#1.jpg _P2,1449.00138026159,2147.00372612625,2147.00093153217,1447.00138216935,
100008274865_#1.jpg _P2,1449.00138026159,2146.00093196625,2147.00093153217,1449.00034506552,
100008284860_#1.jpg _P2,1450.00137930969,2146.00209692349,2147.00023288308,1448.00034530383,
100008294855_#1.jpg _P2,1449.00034506552,2146.0002329916,2147,1448,
100008304893_#1.jpg _P2,1448.00138121481,2146.00209692349,2147.00093153217,1447.00034554246,
100008314888_#1.jpg _P2,1449.00034506552,2146.00093196625,2147.00023288308,1448,
100008324883_#1.jpg _P2,1449.00138026159,2147.00093153217,2148.00023277466,1448.00034530383,
100008334878_#1.jpg _P2,1448.00138121481,2146.00372786256,2147.00093153217,1446.00034578142,
100008344873_#1.jpg _P2,1449.00138026159,2146.00209692349,2147.00093153217,1448.00034530383,
100008354868_#1.jpg _P2,1450.00034482755,2147.00093153217,2148.00023277466,1447,
100008364863_#1.jpg _P2,1448.00138121481,2146.00093196625,2147.00093153217,1448.00034530383,
100009014801_#1.jpg _P2,1449.00138026159,2147.00838377497,2148.00023277466,1444.00034626035,
100009024893_#1.jpg _P2,1449.00138026159,2147.00582206942,2147.00093153217,1446.0013831252,
100009034888_#1.jpg _P2,1448.00034530383,2147.00209594681,2147.00093153217,1447.00034554246,
100009044883_#1.jpg _P2,1449.00310558673,2146.00372786256,2148.00093109849,1447.00034554246,
100009054878_#1.jpg _P2,1450.00137930969,2146.00372786256,2148.00023277466,1447,
100009064873_#1.jpg _P2,1449.00034506552,2146.00372786256,2147.00023288308,1446,
100009074868_#1.jpg _P2,1449.00138026159,2146.00372786256,2147.00093153217,1447.00034554246,
100009084863_#1.jpg _P2,1449,2146.00093196625,2147,1447.00034554246,
100009094858_#1.jpg _P2,1448.00138121481,2147.00209594681,2148.00093109849,1447.00034554246,
100009104896_#1.jpg _P2,1449.00138026159,2146.0058247824,2146.00093196625,1446.0013831252,
100009114891_#1.jpg _P2,1449.00138026159,2146.00209692349,2147.00023288308,1447.00034554246,
100009124886_#1.jpg _P2,1449.00138026159,2146.00209692349,2148.00023277466,1447,
100009134881_#1.jpg _P2,1448.00034530383,2147.00209594681,2148.00093109849,1447,
100009144876_#1.jpg _P2,1450.00034482755,2146.00372786256,2147.00023288308,1447,
100009154871_#1.jpg _P2,1449.00138026159,2146.00372786256,2147.00023288308,1446.00034578142,
100009164866_#1.jpg _P2,1449.00034506552,2146.00093196625,2146,1447.00034554246,
100009174861_#1.jpg _P2,1449.00138026159,2146.00372786256,2147.00093153217,1447.00034554246,
100009184856_#1.jpg _P2,1449.00310558673,2146.0058247824,2147.00209594681,1447.00138216935,
100009194851_#1.jpg _P2,1450.00034482755,2146.00372786256,2146.00093196625,1448.00034530383,
100009204889_#1.jpg _P2,1449.00138026159,2146.00209692349,2146.00093196625,1448.00138121481,
100009214884_#1.jpg _P2,1450.00137930969,2146.00209692349,2147.00023288308,1448.00034530383,
100009224879_#1.jpg _P2,1449.00138026159,2146.00209692349,2147.00023288308,1447.00034554246,
100009234874_#1.jpg _P2,1448,2147.00023288308,2147,1447,
100009244869_#1.jpg _P2,1450.00034482755,2146.00209692349,2147.00023288308,1448,
100009254864_#1.jpg _P2,1450.00137930969,2146.00209692349,2148.00023277466,1448,
100009264859_#1.jpg _P2,1449.00310558673,2146.00372786256,2148.00093109849,1447.00034554246,
100009274854_#1.jpg _P2,1449.00034506552,2146.00093196625,2148,1447.00034554246,
100009284849_#1.jpg _P2,1448.00034530383,2147.00093153217,2148.00023277466,1447,
100009294844_#1.jpg _P2,1449.00310558673,2146.00093196625,2148.00023277466,1448.00034530383,
100009304882_#1.jpg _P2,1450.00310344495,2146.0058247824,2148.00093109849,1447.00034554246,
100009314877_#1.jpg _P2,1449.00310558673,2146.0058247824,2148.00209497105,1447.00034554246,
100009324872_#1.jpg _P2,1449.00138026159,2146.00209692349,2148.00093109849,1448,
100009334867_#1.jpg _P2,1449,2146.0002329916,2147,1448.00034530383,
100009344862_#1.jpg _P2,1450.00137930969,2147.00582206942,2148.00209497105,1448.00034530383,
100009354857_#1.jpg _P2,1450.00137930969,2146.00209692349,2148.00023277466,1448,
100009364852_#1.jpg _P2,1449.00034506552,2146.00093196625,2148,1447.00034554246,
100010044868_#1.jpg _P2,1449.00034506552,2147.00372612625,2147.00093153217,1447.00034554246,
100010054863_#1.jpg _P2,1449.00034506552,2147.00372612625,2147.00023288308,1446.00034578142,
100010064858_#1.jpg _P2,1448.00034530383,2146.00093196625,2147.00093153217,1448,
100010074853_#1.jpg _P2,1449.00138026159,2147.00582206942,2147.00093153217,1446.0013831252,
100010084848_#1.jpg _P2,1449.00034506552,2147.00372612625,2147.00093153217,1447.00034554246,
100010094843_#1.jpg _P2,1448.00310773147,2146.00372786256,2147.00209594681,1447.00138216935,
100010104881_#1.jpg _P2,1449.00138026159,2146.00372786256,2148.00093109849,1447,
100010114876_#1.jpg _P2,1448.00138121481,2147.00372612625,2148.00093109849,1446.00034578142,
100010124871_#1.jpg _P2,1449.00138026159,2147.00372612625,2147.00093153217,1447.00138216935,
100010134866_#1.jpg _P2,1449,2147.00023288308,2147,1448,
100010144861_#1.jpg _P2,1449.00138026159,2146.00209692349,2148.00023277466,1447,
100010154856_#1.jpg _P2,1448.00310773147,2147.00838377497,2148.00372439156,1446.0013831252,
100010164851_#1.jpg _P2,1449.00310558673,2146.00372786256,2149.00093066522,1447,
