卷號,上,右,左,下,
100004305840_#1.jpg _P2,1457.00137268295,2148.00093109849,2149.00023266634,1458.00308641649,
100004315835_#1.jpg _P2,1457.00308853482,2148.00372439156,2149.00209399619,1458.00548695813,
100004325830_#1.jpg _P2,1456.00137362573,2148.00372439156,2150.00581394563,1457,
100004335825_#1.jpg _P2,1457.00137268295,2149.00372265848,2150.00372092701,1457.00034317086,
100004345820_#1.jpg _P2,1457.00034317086,2149.00209399619,2150.00209302224,1457,
100004355815_#1.jpg _P2,1457.00137268295,2148.00372439156,2149.00581665104,1458.00034293549,
100004365810_#1.jpg _P2,1457.00034317086,2149.00023266634,2150.00209302224,1459,
100005015845_#1.jpg _P2,1456.00034340655,2149.00023266634,2150.00023255813,1458.00137174147,
100005025840_#1.jpg _P2,1457.00137268295,2149.00209399619,2151.00371919716,1458,
100005035835_#1.jpg _P2,1457.00034317086,2149.00023266634,2151.00023245001,1457.00308853482,
100005045830_#1.jpg _P2,1456.00034340655,2149.00023266634,2150.00023255813,1458.00137174147,
100005055825_#1.jpg _P2,1456.00034340655,2149.00023266634,2150.00209302224,1458,
100005065820_#1.jpg _P2,1457,2149,2151.00023245001,1458.00137174147,
100005075815_#1.jpg _P2,1456.00034340655,2148,2150.00093023236,1458.00034293549,
100005085810_#1.jpg _P2,1457.00137268295,2149.00023266634,2152.00092936783,1458.00034293549,
100005095805_#1.jpg _P2,1456.00034340655,2149.00023266634,2150.00209302224,1458,
100005105843_#1.jpg _P2,1456.00034340655,2149.00023266634,2151.00092979989,1457.00034317086,
100005115838_#1.jpg _P2,1456.00137362573,2148.00093109849,2150.00209302224,1457,
100005125833_#1.jpg _P2,1457.00034317086,2149.00209399619,2150.00372092701,1458,
100005135828_#1.jpg _P2,1457.00137268295,2149.00372265848,2150.00372092701,1457.00034317086,
100005145823_#1.jpg _P2,1457.00034317086,2149.00209399619,2150.00372092701,1458,
100005155818_#1.jpg _P2,1457.00034317086,2149,2149.00093066522,1459.00034270044,
100005165813_#1.jpg _P2,1458.00034293549,2149.00209399619,2149.00093066522,1457.00034317086,
100005175808_#1.jpg _P2,1456.00034340655,2148.00023277466,2150.00209302224,1458.00034293549,
100005185803_#1.jpg _P2,1458,2149.00093066522,2149.00093066522,1458,
100005195895_#1.jpg _P2,1456,2149.00093066522,2148.00209497105,1457.00034317086,
100005205836_#1.jpg _P2,1455.00034364257,2149,2149.00093066522,1457.00034317086,
100005215831_#1.jpg _P2,1457,2149.00023266634,2149.00093066522,1458,
100005225826_#1.jpg _P2,1457.00308853482,2148.00581935897,2149.00581665104,1457.00137268295,
100005235821_#1.jpg _P2,1457.00034317086,2149.00023266634,2150.00209302224,1459,
100005245816_#1.jpg _P2,1457.00137268295,2149.00372265848,2149.00372265848,1457.00137268295,
100005255811_#1.jpg _P2,1457.00137268295,2149.00209399619,2150.00372092701,1458.00034293549,
100005265806_#1.jpg _P2,1458.00137174147,2148.00372439156,2149.00581665104,1459.00034270044,
100005275801_#1.jpg _P2,1456,2148.00023277466,2150,1457.00137268295,
100005285893_#1.jpg _P2,1456.00034340655,2149.00093066522,2150.00023255813,1459.00137080128,
100005295888_#1.jpg _P2,1458.59673207746,2147.89918808783,2149.00209399619,1458.00034293549,
100005305829_#1.jpg _P2,1457.00034317086,2148,2150.00093023236,1459.00034270044,
100005315824_#1.jpg _P2,1456.00137362573,2148.00093109849,2150.00372092701,1458,
100005325819_#1.jpg _P2,1457.00034317086,2148.00093109849,2149.00209399619,1458,
100005335814_#1.jpg _P2,1456.00034340655,2148,2150.00209302224,1459.00034270044,
100005345809_#1.jpg _P2,1457.00137268295,2148,2151.00092979989,1459.00034270044,
100005355804_#1.jpg _P2,1457.00034317086,2148.00023277466,2150.00093023236,1458.00034293549,
100005365896_#1.jpg _P2,1456.00309065606,2148.00209497105,2149.00581665104,1458.00137174147,
100006015834_#1.jpg _P2,1456,2147,2148.00023277466,1457.00034317086,
100006025829_#1.jpg _P2,1455.0013745698,2148.00093109849,2149.00023266634,1456.00309065606,
100006035824_#1.jpg _P2,1456.00034340655,2148.00023277466,2149,1457.00137268295,
100006045819_#1.jpg _P2,1457.00034317086,2148.00023277466,2148.00023277466,1457.00034317086,
100006055814_#1.jpg _P2,1456,2147,2149.00023266634,1457.00137268295,
100006065809_#1.jpg _P2,1456.00034340655,2148.00023277466,2148,1457.00034317086,
100006075804_#1.jpg _P2,1456,2148,2149.00023266634,1457.00034317086,
100006085896_#1.jpg _P2,1457.00137268295,2148.00093109849,2149.00093066522,1457.00308853482,
100006095891_#1.jpg _P2,1456.00034340655,2147.00023288308,2148,1457.00137268295,
100006105832_#1.jpg _P2,1456.00034340655,2149.00209399619,2148.00372439156,1457.00137268295,
100006115827_#1.jpg _P2,1456.00034340655,2148.00023277466,2149.00209399619,1458,
100006125822_#1.jpg _P2,1457.00034317086,2149.00372265848,2148.00372439156,1457.00137268295,
100006135817_#1.jpg _P2,1456,2149.00093066522,2148.00372439156,1458.00034293549,
100006145812_#1.jpg _P2,1456.00137362573,2148.00372439156,2149.00581665104,1457.00034317086,
100006155807_#1.jpg _P2,1457,2148.00209497105,2147.00372612625,1458.00034293549,
100006165802_#1.jpg _P2,1456,2148.00093109849,2148.00209497105,1457,
100006175894_#1.jpg _P2,1455.0013745698,2148.00209497105,2149.00581665104,1457.00034317086,
100006185889_#1.jpg _P2,1457.00034317086,2148.00023277466,2148.00093109849,1458.00034293549,
100006195884_#1.jpg _P2,1456.00034340655,2149.00372265848,2149.00581665104,1457.00034317086,
100006205825_#1.jpg _P2,1457.00034317086,2148.00209497105,2149.00209399619,1457,
100006215820_#1.jpg _P2,1456.00034340655,2149.00093066522,2149.00209399619,1457.00034317086,
100006225815_#1.jpg _P2,1457.00308853482,2148.00372439156,2148.00581935897,1458.00308641649,
100006235810_#1.jpg _P2,1456.00137362573,2148.00093109849,2149.00209399619,1457.00034317086,
100006245805_#1.jpg _P2,1456.00137362573,2148.00093109849,2149.00209399619,1457.00034317086,
100006255897_#1.jpg _P2,1456.00034340655,2149.00209399619,2149.00372265848,1457.00034317086,
100006265892_#1.jpg _P2,1456.00137362573,2149.00372265848,2148.00837987192,1458.00308641649,
100006275887_#1.jpg _P2,1457.00308853482,2148.00581935897,2149.00581665104,1457.00137268295,
100006285882_#1.jpg _P2,1456.00034340655,2148.00209497105,2148.00372439156,1457.00034317086,
100006295877_#1.jpg _P2,1456.00137362573,2148.00093109849,2149.00209399619,1457.00034317086,
100006305818_#1.jpg _P2,1456.00034340655,2149.00209399619,2148.00372439156,1457.00137268295,
100006315813_#1.jpg _P2,1457,2148,2149.00023266634,1458.00034293549,
100006325808_#1.jpg _P2,1456.00034340655,2149.00093066522,2148.00209497105,1457.00137268295,
100006335803_#1.jpg _P2,1456.00137362573,2148.00209497105,2149.00372265848,1457.00034317086,
100006345895_#1.jpg _P2,1456.00137362573,2148.00372439156,2148.00581935897,1457.00137268295,
100006355890_#1.jpg _P2,1458.00137174147,2149.00209399619,2150.00372092701,1459.00034270044,
100006365885_#1.jpg _P2,1456.00137362573,2148.00372439156,2149.00581665104,1457.00034317086,
100007015823_#1.jpg _P2,1457.00034317086,2149.00093066522,2150.00209302224,1458,
100007025818_#1.jpg _P2,1456.00309065606,2148.00372439156,2150.00581394563,1457.00034317086,
100007035813_#1.jpg _P2,1457.00034317086,2148.00023277466,2149.00093066522,1458,
100007045808_#1.jpg _P2,1457.00137268295,2148.00093109849,2149.00209399619,1458.00034293549,
100007055803_#1.jpg _P2,1455.00034364257,2148.00209497105,2148.00581935897,1457.00034317086,
100007065895_#1.jpg _P2,1457.00034317086,2148.00093109849,2149.00209399619,1458,
100007075890_#1.jpg _P2,1456.00137362573,2148.00093109849,2150.00209302224,1457,
100007085885_#1.jpg _P2,1456.00137362573,2148.00372439156,2148.00581935897,1457.00137268295,
100007095880_#1.jpg _P2,1456.00137362573,2147.00093153217,2148.00209497105,1457.00034317086,
100007105821_#1.jpg _P2,1456.00137362573,2148.00209497105,2148.00372439156,1457.00137268295,
100007115816_#1.jpg _P2,1457.00137268295,2148.00372439156,2148.00581935897,1458.00137174147,
100007125811_#1.jpg _P2,1456.00137362573,2148.00209497105,2149.00372265848,1457.00034317086,
100007135806_#1.jpg _P2,1456.00137362573,2148.00093109849,2150.00372092701,1458,
100007145801_#1.jpg _P2,1456.00137362573,2148.00209497105,2148.00372439156,1457.00137268295,
100007155893_#1.jpg _P2,1456.00309065606,2147.00372612625,2148.00581935897,1457.00137268295,
100007165888_#1.jpg _P2,1456.00034340655,2148.00209497105,2148.00581935897,1458.00034293549,
100007175883_#1.jpg _P2,1456.00034340655,2148.00209497105,2148.00581935897,1458.00034293549,
100007185878_#1.jpg _P2,1456.00137362573,2148.00093109849,2149.00372265848,1458.00034293549,
100007195873_#1.jpg _P2,1456.00309065606,2148.00093109849,2150.00372092701,1458.00034293549,
100007205814_#1.jpg _P2,1456.00034340655,2149.00209399619,2148.00209497105,1456.00137362573,
100007215809_#1.jpg _P2,1455.00034364257,2148.00093109849,2148.00209497105,1456.00034340655,
100007225804_#1.jpg _P2,1456.00137362573,2148.00093109849,2149.00372265848,1458.00034293549,
100007235896_#1.jpg _P2,1456.00137362573,2148.00209497105,2148.00372439156,1457.00137268295,
100007245891_#1.jpg _P2,1456.00137362573,2148.00209497105,2148.00372439156,1457.00137268295,
100007255886_#1.jpg _P2,1457.00034317086,2148.00093109849,2148.00209497105,1458.00034293549,
100007265881_#1.jpg _P2,1456.00309065606,2148.00209497105,2149.00372265848,1457.00137268295,
100007275876_#1.jpg _P2,1456,2148.00023277466,2148.00209497105,1458,
100007285871_#1.jpg _P2,1457.00034317086,2148.00093109849,2149.00093066522,1457,
100007295866_#1.jpg _P2,1457.00034317086,2148.00209497105,2148.00372439156,1458.00034293549,
100007305807_#1.jpg _P2,1456.00309065606,2148.00581935897,2148.01140592875,1458.00308641649,
100007315802_#1.jpg _P2,1456.00034340655,2148.00093109849,2148.00209497105,1457.00034317086,
100007325894_#1.jpg _P2,1456.00034340655,2148.00093109849,2148.00372439156,1458.00034293549,
100007335889_#1.jpg _P2,1457.00034317086,2148.00093109849,2148.00209497105,1458.00034293549,
100007345884_#1.jpg _P2,1456.00034340655,2148,2148.00023277466,1457.00034317086,
100007355879_#1.jpg _P2,1456.00034340655,2148.00209497105,2148.00372439156,1457.00034317086,
100007365874_#1.jpg _P2,1456.00034340655,2148.00209497105,2148.00372439156,1457.00034317086,
100008015812_#1.jpg _P2,1456.00137362573,2149.00209399619,2149.00581665104,1458.00137174147,
100008025807_#1.jpg _P2,1456.00034340655,2149.00093066522,2148.00372439156,1458.00137174147,
100008035802_#1.jpg _P2,1457,2149.00023266634,2149.00093066522,1458,
100008045894_#1.jpg _P2,1457,2148.00023277466,2148.00093109849,1458,
100008055889_#1.jpg _P2,1456,2149.00023266634,2148.00209497105,1458.00034293549,
100008065884_#1.jpg _P2,1457.00034317086,2148.00372439156,2148.00372439156,1457.00034317086,
100008075879_#1.jpg _P2,1456.00034340655,2148.00023277466,2149.00209399619,1458,
100008085874_#1.jpg _P2,1457.00034317086,2148.00093109849,2148.00209497105,1458.00034293549,
100008095869_#1.jpg _P2,1456.00034340655,2148.00023277466,2149.00209399619,1458,
100008105810_#1.jpg _P2,1457.00034317086,2148.00209497105,2148.00209497105,1457.00034317086,
100008115805_#1.jpg _P2,1457.00034317086,2148.00209497105,2148.00372439156,1458.00034293549,
100008125897_#1.jpg _P2,1457,2148.00023277466,2148.00023277466,1457,
100008135892_#1.jpg _P2,1456.00034340655,2148.00209497105,2148.00372439156,1457.00034317086,
100008145887_#1.jpg _P2,1456.00137362573,2148.00093109849,2149.00209399619,1457.00034317086,
100008155882_#1.jpg _P2,1456,2148.00023277466,2148.00093109849,1457,
100008165877_#1.jpg _P2,1457.00034317086,2149.00209399619,2148.00209497105,1457.00137268295,
100008175872_#1.jpg _P2,1457.00034317086,2148.00209497105,2148.00209497105,1457.00034317086,
100008185867_#1.jpg _P2,1456.00034340655,2148.00093109849,2148.00372439156,1458.00034293549,
100008195862_#1.jpg _P2,1457.00034317086,2148.00093109849,2149.00209399619,1458,
100008205803_#1.jpg _P2,1456.00034340655,2149.00023266634,2149.00209399619,1458.00034293549,
100008215895_#1.jpg _P2,1457.00034317086,2148.00209497105,2148.00209497105,1457.00034317086,
100008225890_#1.jpg _P2,1457.00137268295,2148.00581935897,2149.00372265848,1456.00034340655,
100008235885_#1.jpg _P2,1456.00309065606,2148.00209497105,2150.00372092701,1457.00034317086,
100008245880_#1.jpg _P2,1457.00137268295,2148.00209497105,2149.00209399619,1457.00034317086,
100008255875_#1.jpg _P2,1455.00034364257,2148.00093109849,2148.00372439156,1457.00034317086,
100008265870_#1.jpg _P2,1457,2148.00093109849,2148.00093109849,1457,
100008275865_#1.jpg _P2,1455.0013745698,2148.00093109849,2149.00372265848,1457.00034317086,
100008285860_#1.jpg _P2,1456.00034340655,2148.00093109849,2148.00372439156,1458.00034293549,
100008295855_#1.jpg _P2,1457.00034317086,2147.00093153217,2148.00093109849,1457,
100008305893_#1.jpg _P2,1456.00137362573,2147.00023288308,2149.00372265848,1459,
100008315888_#1.jpg _P2,1456.00034340655,2148.00093109849,2148.00372439156,1458.00034293549,
100008325883_#1.jpg _P2,1457.00034317086,2148.00093109849,2148.00209497105,1458.00034293549,
100008345873_#1.jpg _P2,1457.00137268295,2148.00372439156,2148.00581935897,1458.00137174147,
100008355868_#1.jpg _P2,1456.00137362573,2147.00023288308,2149.00209399619,1458,
100008365863_#1.jpg _P2,1457.00137268295,2148.00209497105,2148.00209497105,1457.00137268295,
100009015801_#1.jpg _P2,1456.00034340655,2148.00023277466,2149,1457.00137268295,
100009025893_#1.jpg _P2,1456,2148,2149.00093066522,1458.00034293549,
100009035888_#1.jpg _P2,1456.00034340655,2149,2150.00093023236,1458,
100009045883_#1.jpg _P2,1456.00034340655,2148.00023277466,2149.00209399619,1458,
100009055878_#1.jpg _P2,1457.00137268295,2149.00209399619,2150.00372092701,1458.00034293549,
100009065873_#1.jpg _P2,1457.00034317086,2148,2150.00023255813,1458.00034293549,
100009075868_#1.jpg _P2,1457.00034317086,2149.00093066522,2150.00093023236,1457,
100009085863_#1.jpg _P2,1456.00137362573,2147.00023288308,2150.00093023236,1457.00034317086,
100009095858_#1.jpg _P2,1456.00034340655,2148.00023277466,2149.00093066522,1457,
100009105896_#1.jpg _P2,1456.00137362573,2148.00093109849,2150.00209302224,1457,
100009115891_#1.jpg _P2,1457,2148,2149.00023266634,1458.00034293549,
100009125886_#1.jpg _P2,1456.00034340655,2148.00093109849,2149.00209399619,1457,
100009135881_#1.jpg _P2,1457.00137268295,2148.00209497105,2149.00372265848,1458.00034293549,
100009145876_#1.jpg _P2,1457.00137268295,2148.00093109849,2149.00372265848,1459.00034270044,
100009155871_#1.jpg _P2,1457,2149.00023266634,2149.00209399619,1459,
100009165866_#1.jpg _P2,1456.00034340655,2148.00209497105,2148.00581935897,1458.00034293549,
100009175861_#1.jpg _P2,1455.00034364257,2148.00093109849,2149.00093066522,1459.00137080128,
100009185856_#1.jpg _P2,1456,2149.00093066522,2149.00372265848,1458,
100009195851_#1.jpg _P2,1457.00034317086,2149.00093066522,2149.00209399619,1458.00034293549,
100009205889_#1.jpg _P2,1457,2147.00023288308,2148.00093109849,1458.00034293549,
100009215884_#1.jpg _P2,1456,2148,2149.00093066522,1458.00034293549,
100009225879_#1.jpg _P2,1457.00034317086,2148.00093109849,2149.00209399619,1458,
100009235874_#1.jpg _P2,1457,2149.00093066522,2148.00209497105,1458.00034293549,
100009245869_#1.jpg _P2,1457.00137268295,2148.00093109849,2150.00209302224,1458,
