卷號,左上X,左上Y,右上X,右上Y,左下X,左下Y,右下X,右下Y,
100006104832_#2.jpg _P3,154,102,1604,102,153,2247,1601,2247,
100006114827_#2.jpg _P3,157,100,1607,103,152,2246,1600,2248,
100006124822_#2.jpg _P3,155,100,1605,103,150,2246,1600,2248,
100006134817_#2.jpg _P3,155,102,1604,103,151,2248,1600,2248,
100006144812_#2.jpg _P3,155,101,1605,103,151,2247,1600,2248,
100006154807_#2.jpg _P3,154,101,1604,104,149,2248,1598,2249,
100006164802_#2.jpg _P3,155,102,1605,103,152,2247,1601,2248,
100006174894_#2.jpg _P3,156,101,1605,102,153,2246,1601,2248,
100006184889_#2.jpg _P3,155,102,1605,103,152,2248,1601,2249,
100006194884_#2.jpg _P3,155,102,1604,104,150,2248,1599,2249,
100006204825_#2.jpg _P3,156,103,1606,103,154,2249,1602,2249,
100006214820_#2.jpg _P3,155,100,1605,102,150,2246,1599,2248,
100006224815_#2.jpg _P3,154,100,1604,102,149,2246,1598,2247,
100006234810_#2.jpg _P3,155,103,1605,103,154,2249,1602,2248,
100006244805_#2.jpg _P3,155,101,1605,103,150,2247,1599,2248,
100006254897_#2.jpg _P3,154,102,1604,103,150,2247,1600,2248,
100006264892_#2.jpg _P3,154,101,1604,103,151,2247,1599,2248,
100006274887_#2.jpg _P3,156,102,1607,104,151,2248,1601,2249,
100006284882_#2.jpg _P3,154,101,1604,103,149,2247,1599,2249,
100006294877_#2.jpg _P3,154,101,1604,103,150,2247,1600,2249,
100006304818_#2.jpg _P3,156,101,1605,103,152,2247,1601,2248,
100006314813_#2.jpg _P3,155,101,1605,103,151,2247,1600,2248,
100006324808_#2.jpg _P3,156,102,1606,103,151,2248,1601,2249,
100006334803_#2.jpg _P3,155,101,1605,102,151,2247,1601,2248,
100006344895_#2.jpg _P3,155,100,1605,102,150,2246,1600,2248,
100006354890_#2.jpg _P3,153,100,1603,102,149,2247,1598,2248,
100006364885_#2.jpg _P3,155,101,1605,102,153,2247,1602,2248,
100007014823_#2.jpg _P3,155,99,1606,99,152,2243,1601,2244,
100007024818_#2.jpg _P3,155,101,1605,102,150,2245,1599,2247,
100007034813_#2.jpg _P3,156,101,1605,103,151,2247,1600,2248,
100007044808_#2.jpg _P3,154,102,1604,104,149,2247,1598,2249,
100007054803_#2.jpg _P3,155,100,1605,103,150,2246,1599,2248,
100007064895_#2.jpg _P3,156,100,1606,103,152,2246,1601,2248,
100007074890_#2.jpg _P3,155,101,1605,103,152,2247,1601,2248,
100007084885_#2.jpg _P3,155,100,1605,103,150,2246,1600,2248,
100007094880_#2.jpg _P3,153,100,1603,103,148,2246,1597,2249,
100007104821_#2.jpg _P3,155,102,1604,103,150,2247,1599,2249,
100007114816_#2.jpg _P3,153,101,1604,104,148,2246,1597,2249,
100007124811_#2.jpg _P3,155,101,1605,103,152,2246,1601,2248,
100007134806_#2.jpg _P3,154,100,1604,103,149,2246,1598,2248,
100007144801_#2.jpg _P3,155,101,1605,103,151,2247,1599,2249,
100007154893_#2.jpg _P3,156,102,1606,103,153,2247,1601,2248,
100007164888_#2.jpg _P3,154,102,1604,103,151,2247,1600,2248,
100007174883_#2.jpg _P3,153,101,1603,103,149,2246,1598,2248,
100007184878_#2.jpg _P3,154,100,1605,101,151,2246,1601,2246,
100007194873_#2.jpg _P3,156,101,1606,102,153,2247,1602,2248,
100007204814_#2.jpg _P3,154,101,1605,103,151,2247,1600,2248,
100007214809_#2.jpg _P3,154,101,1604,103,150,2247,1599,2248,
100007224804_#2.jpg _P3,154,99,1604,102,149,2245,1598,2247,
100007234896_#2.jpg _P3,154,101,1604,102,152,2247,1601,2247,
100007244891_#2.jpg _P3,154,101,1605,102,151,2247,1601,2247,
100007254886_#2.jpg _P3,154,100,1604,102,151,2246,1600,2247,
100007264881_#2.jpg _P3,154,102,1603,103,150,2246,1599,2247,
100007274876_#2.jpg _P3,155,100,1605,102,152,2246,1600,2247,
100007284871_#2.jpg _P3,156,99,1606,101,153,2245,1602,2246,
100007294866_#2.jpg _P3,154,100,1605,102,150,2246,1600,2246,
100007304807_#2.jpg _P3,155,99,1606,101,151,2245,1601,2246,
100007314802_#2.jpg _P3,152,100,1602,102,149,2245,1598,2247,
100007324894_#2.jpg _P3,153,99,1602,101,149,2245,1597,2247,
100007334889_#2.jpg _P3,155,97,1605,101,150,2244,1598,2246,
100007344884_#2.jpg _P3,155,98,1605,101,150,2244,1599,2246,
100007354879_#2.jpg _P3,156,98,1606,101,151,2245,1600,2246,
100007364874_#2.jpg _P3,155,101,1606,102,151,2245,1600,2247,
100008014812_#2.jpg _P3,154,101,1604,102,151,2247,1600,2248,
100008024807_#2.jpg _P3,155,101,1605,102,152,2246,1601,2247,
100008034802_#2.jpg _P3,155,100,1604,100,152,2246,1602,2246,
100008044894_#2.jpg _P3,155,102,1605,105,150,2249,1599,2251,
100008054889_#2.jpg _P3,154,102,1604,104,149,2247,1599,2249,
100008064884_#2.jpg _P3,154,101,1604,103,150,2247,1600,2249,
100008074879_#2.jpg _P3,155,101,1605,102,151,2247,1601,2248,
100008084874_#2.jpg _P3,155,101,1604,103,150,2246,1599,2248,
100008094869_#2.jpg _P3,155,100,1605,103,151,2247,1601,2248,
100008104810_#2.jpg _P3,154,100,1604,101,151,2246,1600,2247,
100008114805_#2.jpg _P3,154,101,1604,103,150,2247,1599,2249,
100008124897_#2.jpg _P3,154,101,1604,102,151,2247,1601,2248,
100008134892_#2.jpg _P3,155,99,1605,101,151,2245,1601,2246,
100008144887_#2.jpg _P3,153,100,1602,102,151,2246,1600,2246,
100008154882_#2.jpg _P3,154,100,1604,102,152,2246,1601,2247,
100008164877_#2.jpg _P3,154,102,1605,104,151,2248,1601,2249,
100008174872_#2.jpg _P3,154,101,1605,102,150,2247,1600,2248,
100008184867_#2.jpg _P3,155,102,1605,103,151,2247,1600,2249,
100008194862_#2.jpg _P3,152,101,1603,102,149,2247,1599,2248,
100008204803_#2.jpg _P3,153,102,1603,104,149,2248,1600,2249,
100008214895_#2.jpg _P3,152,101,1603,102,149,2247,1599,2248,
100008224890_#2.jpg _P3,153,103,1603,104,150,2248,1600,2249,
100008234885_#2.jpg _P3,153,103,1604,105,149,2249,1600,2249,
100008244880_#2.jpg _P3,154,102,1604,104,150,2248,1599,2250,
100008254875_#2.jpg _P3,152,103,1602,104,150,2249,1599,2250,
100008264870_#2.jpg _P3,155,103,1604,105,151,2249,1600,2250,
100008274865_#2.jpg _P3,155,103,1606,105,151,2249,1601,2251,
100008284860_#2.jpg _P3,154,103,1604,105,150,2249,1600,2250,
100008294855_#2.jpg _P3,154,103,1604,105,150,2249,1599,2250,
100008304893_#2.jpg _P3,155,103,1605,105,153,2249,1602,2250,
100008314888_#2.jpg _P3,154,101,1604,103,151,2247,1600,2248,
100008324883_#2.jpg _P3,152,103,1603,104,148,2248,1598,2249,
100008334878_#2.jpg _P3,153,102,1602,104,148,2248,1597,2250,
100008344873_#2.jpg _P3,153,100,1603,103,148,2246,1598,2248,
100008354868_#2.jpg _P3,154,103,1604,105,150,2248,1599,2250,
100008364863_#2.jpg _P3,153,103,1603,104,150,2249,1599,2250,
100009014801_#2.jpg _P3,153,101,1604,102,152,2245,1598,2247,
100009024893_#2.jpg _P3,155,101,1605,102,151,2247,1600,2247,
100009034888_#2.jpg _P3,156,103,1605,104,152,2249,1602,2249,
100009044883_#2.jpg _P3,154,102,1604,104,150,2248,1599,2249,
100009054878_#2.jpg _P3,154,103,1604,104,151,2248,1599,2249,
100009064873_#2.jpg _P3,154,103,1604,104,152,2249,1600,2249,
100009074868_#2.jpg _P3,154,102,1604,103,149,2247,1599,2248,
100009084863_#2.jpg _P3,153,103,1603,103,150,2248,1599,2248,
100009094858_#2.jpg _P3,155,102,1605,103,151,2247,1599,2249,
100009104896_#2.jpg _P3,153,105,1603,104,152,2251,1600,2249,
100009114891_#2.jpg _P3,153,102,1604,103,148,2247,1597,2249,
100009124886_#2.jpg _P3,153,102,1602,103,149,2247,1597,2248,
100009134881_#2.jpg _P3,154,103,1604,103,153,2249,1601,2249,
100009144876_#2.jpg _P3,155,102,1605,103,151,2248,1601,2248,
100009154871_#2.jpg _P3,153,102,1603,102,150,2248,1599,2248,
100009164866_#2.jpg _P3,155,103,1605,103,152,2248,1601,2248,
100009174861_#2.jpg _P3,153,102,1603,103,149,2248,1598,2249,
100009184856_#2.jpg _P3,154,101,1605,102,151,2248,1600,2248,
100009194851_#2.jpg _P3,153,103,1603,104,150,2249,1598,2250,
100009204889_#2.jpg _P3,156,101,1605,102,152,2247,1601,2248,
100009214884_#2.jpg _P3,154,102,1604,104,150,2248,1599,2249,
100009224879_#2.jpg _P3,154,103,1605,104,151,2249,1600,2250,
100009234874_#2.jpg _P3,156,100,1606,103,153,2247,1601,2248,
100009244869_#2.jpg _P3,155,102,1606,104,151,2248,1601,2249,
100009254864_#2.jpg _P3,153,101,1603,103,150,2248,1598,2248,
100009264859_#2.jpg _P3,155,102,1605,104,151,2248,1599,2249,
100009274854_#2.jpg _P3,157,102,1607,103,154,2248,1603,2247,
100009284849_#2.jpg _P3,153,101,1603,103,148,2247,1598,2248,
100009294844_#2.jpg _P3,154,101,1603,103,149,2247,1598,2248,
100009304882_#2.jpg _P3,153,103,1602,104,149,2248,1598,2248,
100009314877_#2.jpg _P3,155,103,1605,104,152,2249,1601,2249,
100009324872_#2.jpg _P3,154,102,1605,104,151,2248,1600,2248,
100009334867_#2.jpg _P3,153,101,1604,103,149,2247,1598,2248,
100009344862_#2.jpg _P3,154,102,1604,104,150,2248,1599,2249,
100009354857_#2.jpg _P3,154,103,1603,104,151,2249,1600,2249,
100009364852_#2.jpg _P3,154,101,1604,103,149,2247,1598,2249,
100010044868_#2.jpg _P3,154,105,1603,104,150,2250,1599,2250,
100010054863_#2.jpg _P3,155,104,1605,104,152,2250,1601,2250,
100010064858_#2.jpg _P3,154,104,1605,104,151,2250,1600,2250,
100010074853_#2.jpg _P3,154,104,1604,104,151,2250,1600,2250,
100010084848_#2.jpg _P3,153,103,1603,104,150,2250,1599,2250,
100010094843_#2.jpg _P3,152,104,1603,104,151,2251,1600,2249,
100010104881_#2.jpg _P3,154,102,1604,103,150,2249,1598,2249,
100010114876_#2.jpg _P3,155,105,1604,105,153,2252,1602,2251,
100010124871_#2.jpg _P3,154,105,1605,105,152,2251,1601,2251,
100010134866_#2.jpg _P3,153,105,1603,105,150,2251,1599,2251,
100010144861_#2.jpg _P3,152,102,1602,103,148,2249,1597,2249,
100010154856_#2.jpg _P3,154,103,1604,104,151,2249,1599,2250,
100010164851_#2.jpg _P3,154,103,1605,103,152,2250,1601,2249,
100010174846_#2.jpg _P3,152,104,1602,104,151,2251,1599,2250,
100010184841_#2.jpg _P3,153,103,1603,104,151,2250,1600,2250,
100010194836_#2.jpg _P3,155,104,1605,105,152,2251,1601,2251,
100010204874_#2.jpg _P3,152,102,1601,104,149,2249,1597,2248,
100010214869_#2.jpg _P3,153,102,1603,104,151,2248,1599,2248,
100010224864_#2.jpg _P3,155,102,1603,104,151,2249,1599,2249,
100010234859_#2.jpg _P3,154,104,1604,104,151,2251,1600,2250,
100010244854_#2.jpg _P3,154,106,1604,105,152,2252,1602,2251,
100010254849_#2.jpg _P3,154,104,1604,106,151,2251,1600,2250,
100010264844_#2.jpg _P3,155,105,1605,105,154,2252,1602,2251,
100010274839_#2.jpg _P3,153,104,1604,106,148,2249,1597,2252,
100010284834_#2.jpg _P3,153,104,1603,106,147,2249,1597,2252,
100010294829_#2.jpg _P3,155,103,1604,106,149,2248,1598,2251,
100010304867_#2.jpg _P3,154,104,1604,106,150,2250,1599,2252,
100010314862_#2.jpg _P3,154,104,1604,106,151,2251,1601,2251,
100010324857_#2.jpg _P3,154,101,1604,103,149,2248,1598,2250,
100010334852_#2.jpg _P3,154,103,1603,104,151,2250,1599,2250,
100010344847_#2.jpg _P3,153,102,1603,103,150,2249,1599,2250,
100010354842_#2.jpg _P3,156,102,1606,103,153,2249,1602,2250,
100010364837_#2.jpg _P3,153,102,1604,103,150,2249,1599,2249,
100011014872_#2.jpg _P3,155,103,1604,104,151,2250,1600,2251,
100011024867_#2.jpg _P3,154,102,1604,105,147,2248,1596,2251,
100011034862_#2.jpg _P3,155,103,1605,104,152,2250,1601,2251,
100011044857_#2.jpg _P3,154,103,1604,104,151,2251,1600,2251,
100011054852_#2.jpg _P3,152,102,1602,104,149,2250,1597,2250,
100011064847_#2.jpg _P3,154,103,1604,105,151,2250,1600,2250,
100011074842_#2.jpg _P3,154,104,1604,105,151,2251,1601,2251,
100011084837_#2.jpg _P3,153,103,1603,103,151,2249,1599,2250,
100011094832_#2.jpg _P3,155,104,1605,105,152,2251,1601,2251,
100011104870_#2.jpg _P3,154,104,1604,106,150,2250,1598,2251,
100011114865_#2.jpg _P3,154,104,1605,104,152,2250,1601,2251,
100011124860_#2.jpg _P3,154,101,1604,104,148,2248,1597,2251,
100011134855_#2.jpg _P3,154,101,1604,103,150,2248,1599,2249,
100011144850_#2.jpg _P3,155,103,1605,104,152,2249,1601,2250,
100011154845_#2.jpg _P3,154,102,1605,104,151,2249,1600,2251,
100011164840_#2.jpg _P3,152,103,1603,105,149,2250,1598,2251,
100011174835_#2.jpg _P3,153,103,1603,104,150,2249,1599,2250,
100011184830_#2.jpg _P3,154,100,1604,102,150,2246,1599,2248,
100011194825_#2.jpg _P3,154,100,1603,102,150,2247,1598,2248,
100011204863_#2.jpg _P3,155,102,1604,103,151,2248,1599,2249,
100011214858_#2.jpg _P3,152,103,1602,103,150,2250,1599,2250,
100011224853_#2.jpg _P3,155,102,1604,103,153,2249,1601,2249,
100011234848_#2.jpg _P3,153,101,1603,102,150,2247,1599,2248,
100011244843_#2.jpg _P3,152,101,1602,103,148,2248,1597,2250,
100011254838_#2.jpg _P3,153,99,1603,101,149,2246,1598,2248,
100011264833_#2.jpg _P3,154,100,1603,101,149,2247,1598,2248,
100011274828_#2.jpg _P3,153,101,1603,103,150,2248,1599,2249,
100011284823_#2.jpg _P3,153,101,1602,103,148,2248,1596,2250,
100011294818_#2.jpg _P3,152,102,1601,104,148,2249,1597,2250,
