卷號,上,右,左,下,
100002114871_#2.jpg _P3,1451.0003445899,2147.00372612625,2147.00023288308,1448.00034530383,
100002124866_#2.jpg _P3,1450.00034482755,2147.00372612625,2146.00372786256,1450.00137930969,
100002134861_#2.jpg _P3,1450.00137930969,2146.0058247824,2147.00209594681,1448.00034530383,
100002144856_#2.jpg _P3,1450.00034482755,2146.00209692349,2147.00023288308,1448,
100002154851_#2.jpg _P3,1450.00137930969,2147.00838377497,2147.00582206942,1449.00138026159,
100002164846_#2.jpg _P3,1450.00137930969,2147.00582206942,2147.00372612625,1449.00138026159,
100002174841_#2.jpg _P3,1450.00137930969,2146.00209692349,2147.00372612625,1451.0003445899,
100002184836_#2.jpg _P3,1449.00034506552,2147.00372612625,2146.00372786256,1449.00138026159,
100002194831_#2.jpg _P3,1450.00034482755,2147.00209594681,2146.00209692349,1450.00137930969,
100002204869_#2.jpg _P3,1451.0013783591,2146.00372786256,2147.00372612625,1451.0003445899,
100002214864_#2.jpg _P3,1450.00137930969,2146.00372786256,2147.00209594681,1449.00034506552,
100002224859_#2.jpg _P3,1450.00137930969,2147.00582206942,2147.00372612625,1449.00138026159,
100002234854_#2.jpg _P3,1450.00034482755,2147.00209594681,2146.00209692349,1450.00137930969,
100002244849_#2.jpg _P3,1450.00137930969,2146.00209692349,2147.00093153217,1449.00034506552,
100002254844_#2.jpg _P3,1450.00137930969,2146.00209692349,2147.00209594681,1450.00034482755,
100002264839_#2.jpg _P3,1450.00034482755,2146.00209692349,2146.00209692349,1450.00034482755,
100002274834_#2.jpg _P3,1450.00034482755,2146.00209692349,2147.00093153217,1449,
100002284829_#2.jpg _P3,1450.00137930969,2146.0058247824,2146.0058247824,1450.00137930969,
100002294824_#2.jpg _P3,1450.00034482755,2146.00209692349,2146.00372786256,1451.0003445899,
100002304862_#2.jpg _P3,1450.00137930969,2147.00372612625,2147.00372612625,1450.00137930969,
100002314857_#2.jpg _P3,1450.00137930969,2146.0058247824,2146.00372786256,1449.00138026159,
100002324852_#2.jpg _P3,1449.00034506552,2146.00093196625,2147.00093153217,1449,
100002334847_#2.jpg _P3,1450.00310344495,2146.00838768165,2146.00838768165,1450.00310344495,
100002344842_#2.jpg _P3,1451.00310130613,2147.00838377497,2147.00582206942,1450.00310344495,
100002354837_#2.jpg _P3,1450.00137930969,2147.00582206942,2146.0058247824,1450.00310344495,
100002364832_#2.jpg _P3,1450.00034482755,2147.00372612625,2146.00209692349,1449.00138026159,
100003014867_#2.jpg _P3,1449.00138026159,2147.00582206942,2146.0058247824,1449.00310558673,
100003024862_#2.jpg _P3,1450.00034482755,2147.00372612625,2146.00372786256,1450.00137930969,
100003034857_#2.jpg _P3,1449.00034506552,2147.00582206942,2146.00372786256,1448.00138121481,
100003044852_#2.jpg _P3,1450,2146.00209692349,2146.00093196625,1449,
100003054847_#2.jpg _P3,1451.0003445899,2146.0058247824,2145.00372960049,1450.00137930969,
100003064842_#2.jpg _P3,1449.00138026159,2146.00372786256,2147.00093153217,1447.00034554246,
100003074837_#2.jpg _P3,1450.00034482755,2146.00372786256,2146.00209692349,1449.00034506552,
100003084832_#2.jpg _P3,1449,2147.00209594681,2146.00209692349,1449.00034506552,
100003094827_#2.jpg _P3,1451.0003445899,2147.00582206942,2146.00209692349,1449.00138026159,
100003104865_#2.jpg _P3,1449.00034506552,2146.0058247824,2146.00372786256,1448.00034530383,
100003114860_#2.jpg _P3,1450.00034482755,2146.00372786256,2146.00209692349,1449.00034506552,
100003124855_#2.jpg _P3,1450.00034482755,2147.00582206942,2146.00372786256,1449.00138026159,
100003134850_#2.jpg _P3,1449.00138026159,2146.0058247824,2145.00582749791,1449.00310558673,
100003144845_#2.jpg _P3,1450.00137930969,2146.00372786256,2145.00372960049,1450.00310344495,
100003154840_#2.jpg _P3,1450.00034482755,2146.00372786256,2146.00209692349,1449.00034506552,
100003164835_#2.jpg _P3,1450.00137930969,2146.0058247824,2146.00372786256,1449.00138026159,
100003174830_#2.jpg _P3,1450.00310344495,2146.0058247824,2146.0058247824,1450.00310344495,
100003184825_#2.jpg _P3,1451.0013783591,2146.0058247824,2147.00209594681,1449.00034506552,
100003194820_#2.jpg _P3,1450,2146.00209692349,2146.00093196625,1449,
100003204858_#2.jpg _P3,1450.00034482755,2146.00209692349,2146.00209692349,1450.00034482755,
100003214853_#2.jpg _P3,1451.0013783591,2146.01141655864,2145.00582749791,1449.00310558673,
100003224848_#2.jpg _P3,1450.00034482755,2146.00372786256,2147.00209594681,1449,
100003234843_#2.jpg _P3,1450.00034482755,2146.00372786256,2146.00372786256,1450.00034482755,
100003244838_#2.jpg _P3,1451.0003445899,2147.00838377497,2147.00372612625,1449.00034506552,
100003254833_#2.jpg _P3,1450.00137930969,2146.0058247824,2146.00372786256,1449.00138026159,
100003264828_#2.jpg _P3,1451.0013783591,2146.00838768165,2147.00372612625,1449.00034506552,
100003274823_#2.jpg _P3,1450.00137930969,2147.00582206942,2146.0058247824,1450.00310344495,
100003284818_#2.jpg _P3,1450.00137930969,2145.00372960049,2146.00209692349,1449.00034506552,
100003294813_#2.jpg _P3,1450.00137930969,2146.0058247824,2146.00372786256,1449.00138026159,
100003304851_#2.jpg _P3,1450.00310344495,2145.00839159198,2146.00372786256,1448.00138121481,
100003314846_#2.jpg _P3,1451.0013783591,2146.0058247824,2146.00372786256,1450.00137930969,
