卷號,左上X,左上Y,右上X,右上Y,左下X,左下Y,右下X,右下Y,
10000230.jpg _P1,83,71,1163,71,84,1583,1164,1582,
10000231.jpg _P1,81,71,1162,71,83,1583,1163,1581,
10000232.jpg _P1,85,71,1165,73,84,1583,1164,1584,
10000233.jpg _P1,82,72,1162,73,82,1584,1162,1584,
10000234.jpg _P1,83,71,1163,72,84,1583,1164,1583,
10000235.jpg _P1,81,72,1162,72,82,1583,1162,1583,
10000236.jpg _P1,83,72,1162,73,83,1584,1163,1583,
10000237.jpg _P1,82,72,1162,73,82,1583,1162,1584,
10000238.jpg _P1,84,71,1164,72,84,1582,1164,1583,
10000239.jpg _P1,81,71,1162,72,82,1583,1162,1582,
10000240.jpg _P1,82,72,1163,72,84,1584,1163,1584,
10000241.jpg _P1,80,72,1161,72,81,1583,1161,1582,
10000242.jpg _P1,83,72,1163,73,83,1583,1163,1583,
10000243.jpg _P1,82,71,1162,72,82,1582,1162,1583,
10000244.jpg _P1,83,71,1163,72,84,1584,1164,1581,
10000245.jpg _P1,81,71,1162,72,82,1581,1162,1580,
10000246.jpg _P1,83,70,1163,71,83,1580,1163,1580,
10000247.jpg _P1,80,72,1161,70,84,1583,1164,1581,
10000248.jpg _P1,82,71,1162,71,83,1583,1163,1583,
10000249.jpg _P1,82,71,1162,72,82,1582,1163,1582,
10000250.jpg _P1,82,71,1162,71,83,1583,1164,1582,
10000251.jpg _P1,83,71,1161,73,82,1572,1160,1573,
10000252.jpg _P1,79,72,1157,72,81,1574,1159,1571,
10000253.jpg _P1,82,73,1160,74,82,1575,1160,1573,
10000254.jpg _P1,76,72,1155,72,77,1574,1155,1571,
10000255.jpg _P1,78,71,1156,74,75,1573,1152,1573,
10000256.jpg _P1,79,73,1158,73,81,1573,1158,1572,
10000257.jpg _P1,82,72,1160,72,83,1574,1160,1572,
10000258.jpg _P1,79,72,1158,72,81,1574,1158,1571,
10000259.jpg _P1,82,73,1160,73,83,1574,1160,1573,
10000260.jpg _P1,76,72,1155,72,78,1573,1155,1571,
10000261.jpg _P1,81,73,1159,72,83,1574,1161,1572,
10000262.jpg _P1,79,72,1158,74,79,1574,1157,1573,
10000263.jpg _P1,75,72,1153,72,76,1574,1153,1572,
10000264.jpg _P1,80,73,1158,74,79,1574,1157,1574,
10000265.jpg _P1,83,71,1161,73,82,1573,1160,1573,
10000266.jpg _P1,78,72,1156,72,78,1574,1156,1571,
10000267.jpg _P1,83,72,1161,75,80,1573,1158,1574,
10000268.jpg _P1,82,72,1161,74,81,1574,1159,1574,
10000269.jpg _P1,83,71,1161,72,82,1573,1160,1572,
10000270.jpg _P1,80,72,1159,72,81,1572,1159,1572,
10000271.jpg _P1,74,71,1152,72,74,1572,1152,1572,
10000272.jpg _P1,80,72,1159,73,81,1573,1159,1573,
10000273.jpg _P1,81,71,1160,72,82,1573,1159,1571,
10000274.jpg _P1,83,71,1162,73,82,1572,1159,1573,
10000275.jpg _P1,79,72,1158,76,75,1573,1153,1575,
10000276.jpg _P1,80,73,1159,73,81,1573,1159,1573,
10000277.jpg _P1,82,72,1160,72,82,1573,1160,1572,
10000278.jpg _P1,79,73,1158,73,80,1573,1158,1574,
10000279.jpg _P1,81,71,1159,71,82,1572,1160,1571,
10000280.jpg _P1,82,70,1161,72,82,1572,1160,1571,
10000281.jpg _P1,81,71,1160,71,83,1572,1161,1571,
10000282.jpg _P1,80,70,1160,71,81,1572,1160,1571,
10000283.jpg _P1,78,70,1157,70,79,1572,1158,1570,
10000284.jpg _P1,80,71,1159,71,82,1573,1160,1570,
10000285.jpg _P1,81,71,1159,72,83,1572,1160,1571,
10000286.jpg _P1,81,72,1160,72,82,1574,1160,1572,
10000287.jpg _P1,82,71,1161,73,80,1572,1158,1572,
10000288.jpg _P1,80,71,1158,71,81,1572,1159,1570,
10000289.jpg _P1,81,71,1159,70,83,1572,1161,1569,
10000290.jpg _P1,74,70,1152,69,76,1571,1154,1570,
10000291.jpg _P1,77,71,1155,71,79,1572,1158,1570,
10000292.jpg _P1,80,70,1159,71,80,1573,1158,1570,
10000293.jpg _P1,82,70,1160,70,82,1571,1160,1569,
10000294.jpg _P1,80,70,1158,71,79,1572,1158,1571,
10000295.jpg _P1,82,72,1161,74,81,1572,1158,1573,
10000296.jpg _P1,79,71,1158,71,81,1572,1159,1571,
10000297.jpg _P1,82,70,1160,71,82,1572,1160,1571,
10000298.jpg _P1,73,70,1153,70,76,1571,1153,1569,
10000299.jpg _P1,82,71,1160,71,83,1572,1160,1571,
10000300.jpg _P1,79,72,1158,71,81,1573,1159,1571,
10000301.jpg _P1,82,72,1160,73,83,1573,1161,1571,
10000302.jpg _P1,80,72,1159,73,81,1573,1159,1573,
10000303.jpg _P1,81,71,1159,71,83,1573,1161,1570,
10000304.jpg _P1,81,72,1160,74,81,1574,1159,1573,
10000305.jpg _P1,82,71,1160,72,82,1572,1160,1571,
10000306.jpg _P1,75,69,1153,70,75,1570,1152,1570,
10000307.jpg _P1,81,71,1159,71,82,1572,1159,1570,
10000308.jpg _P1,81,70,1160,72,81,1572,1159,1571,
10000309.jpg _P1,78,70,1156,70,79,1571,1157,1570,
10000310.jpg _P1,75,70,1154,70,78,1571,1156,1569,
10000311.jpg _P1,80,70,1159,69,83,1571,1160,1569,
10000312.jpg _P1,82,70,1160,73,79,1571,1157,1572,
10000313.jpg _P1,82,70,1160,72,81,1572,1158,1571,
10000314.jpg _P1,73,70,1152,71,73,1571,1151,1571,
10000315.jpg _P1,82,70,1160,70,82,1571,1160,1570,
10000316.jpg _P1,77,71,1156,72,77,1572,1155,1571,
10000317.jpg _P1,82,70,1160,72,81,1572,1158,1572,
10000318.jpg _P1,81,71,1160,72,80,1571,1159,1571,
10000319.jpg _P1,81,70,1159,71,82,1573,1159,1570,
10000320.jpg _P1,81,71,1159,71,82,1572,1160,1570,
10000321.jpg _P1,78,70,1157,71,78,1572,1155,1571,
10000322.jpg _P1,79,72,1158,71,81,1574,1159,1570,
10000323.jpg _P1,81,70,1159,70,83,1573,1161,1569,
10000324.jpg _P1,75,72,1154,71,79,1573,1157,1570,
10000325.jpg _P1,80,73,1158,71,84,1575,1161,1571,
10000326.jpg _P1,72,74,1150,71,77,1575,1155,1570,
10000327.jpg _P1,82,71,1159,72,82,1573,1159,1572,
10000328.jpg _P1,76,72,1155,71,79,1574,1157,1571,
10000329.jpg _P1,76,73,1154,72,79,1574,1157,1570,
10000330.jpg _P1,75,72,1154,70,79,1573,1156,1569,
10000331.jpg _P1,80,71,1157,72,80,1572,1158,1571,
10000332.jpg _P1,80,71,1159,72,80,1572,1158,1572,
10000333.jpg _P1,82,71,1160,71,84,1572,1161,1570,
10000334.jpg _P1,80,71,1159,73,78,1572,1156,1572,
10000335.jpg _P1,82,70,1160,72,82,1572,1159,1571,
10000336.jpg _P1,81,71,1159,72,80,1572,1158,1572,
10000337.jpg _P1,81,71,1159,71,83,1573,1161,1570,
10000338.jpg _P1,79,73,1157,72,82,1575,1160.082,1570.902,
10000339.jpg _P1,83,71,1161,73,82,1572,1159,1571,
10000340.jpg _P1,74,72,1153,70,78,1574,1156,1569,
10000341.jpg _P1,82,70,1160,72,81,1571,1158,1572,
10000342.jpg _P1,74,71,1153,72,74,1572,1152,1571,
10000343.jpg _P1,74,73,1152,73,76,1575,1153,1572,
10000344.jpg _P1,77,73,1155,73,78,1574,1156,1572,
10000345.jpg _P1,81,72,1159,71,84,1573,1161,1570,
10000346.jpg _P1,76,72,1154,71,79,1574,1157,1569,
10000347.jpg _P1,78,73,1156,72,81,1575,1158,1571,
10000348.jpg _P1,79,72,1158,71,83,1573,1161,1570,
10000349.jpg _P1,79,71,1157,71,80,1573,1157,1571,
10000350.jpg _P1,81,71,1160,73,79,1572,1157,1572,
10000351.jpg _P1,81,72,1159,71,84,1574,1161,1570,
10000352.jpg _P1,80,71,1159,72,80,1573,1157,1572,
10000353.jpg _P1,81,72,1160,71,85,1573,1162,1570,
10000354.jpg _P1,79,72,1158,70,83,1573,1161,1570,
10000355.jpg _P1,82,70,1160,71,82,1571,1159,1570,
10000356.jpg _P1,75,74,1154,71,81,1576,1159,1569,
10000357.jpg _P1,82,71,1160,72,83,1573,1160,1570,
10000358.jpg _P1,78,71,1157,72,79,1572,1157,1571,
10000359.jpg _P1,80,72,1157,70,84,1573,1161,1569,
10000360.jpg _P1,73,74,1151,71,78,1575,1156,1570,
10000361.jpg _P1,76,73,1153,71,81,1575,1158,1570,
10000362.jpg _P1,79,72,1158,72,82,1574,1159,1571,
10000363.jpg _P1,81,72,1159,72,81,1573,1158,1572,
10000364.jpg _P1,67,74,1146,71,73,1575,1151,1570,
10000365.jpg _P1,82,73,1160,73,83,1573,1160,1572,
10000366.jpg _P1,79,73,1157,72,83,1575,1160,1571,
10000367.jpg _P1,71,73,1149,72,74,1574,1152,1570,
10000368.jpg _P1,79,73,1157,72,82,1574,1160,1572,
10000369.jpg _P1,77,73,1155,72,79,1575,1157,1571,
10000370.jpg _P1,80,72,1158,73,80,1573,1158,1572,
10000371.jpg _P1,81,73,1158,71,83,1574,1161,1570,
10000372.jpg _P1,71,73,1150,71,75,1575,1153,1570,
10000373.jpg _P1,82,71,1160,72,82,1573,1159,1572,
10000374.jpg _P1,80,73,1159,73,81,1574,1159,1572,
10000375.jpg _P1,81,71,1159,71,82,1573,1160,1571,
10000376.jpg _P1,79,72,1158,72,81,1573,1158,1571,
10000377.jpg _P1,77,73,1156,70,82,1574,1160,1569,
10000378.jpg _P1,80,72,1158,72,81,1573,1159,1570,
10000379.jpg _P1,82,71,1161,72,82,1572,1160,1572,
10000380.jpg _P1,81,71,1159,72,82,1573,1160,1571,
10000381.jpg _P1,82,71,1160,73,81,1572,1158,1572,
10000382.jpg _P1,80,72,1159,72,81,1573,1158,1571,
10000383.jpg _P1,83,71,1161,73,81,1573,1159,1572,
10000384.jpg _P1,80,72,1158,73,80,1573,1157,1572,
10000385.jpg _P1,72,73,1150,72,75,1575,1153,1571,
10000386.jpg _P1,80,74,1158,72,84,1575,1162,1571,
10000387.jpg _P1,83,72,1161,73,83,1573,1160,1572,
10000388.jpg _P1,81,74,1159,74,82,1575,1160,1572,
10000389.jpg _P1,79,72,1157,72,80,1573,1157,1571,
10000390.jpg _P1,80,72,1159,73,80,1573,1158,1571,
10000391.jpg _P1,84,72,1162,74,83,1573,1160,1573,
10000392.jpg _P1,75,73,1153,71,78,1573,1156,1570,
10000393.jpg _P1,81,72,1159,72,82,1573,1160,1571,
10000394.jpg _P1,81,70,1160,72,80,1572,1158,1571,
10000395.jpg _P1,81,72,1159,71,84,1574,1161,1570,
10000396.jpg _P1,76,71,1155,71,78,1572,1157,1570,
10000397.jpg _P1,82,71,1160,73,81,1572,1158,1572,
10000398.jpg _P1,81,72,1160,73,82,1573,1160,1571,
10000399.jpg _P1,77,73,1155,73,77,1573,1155,1573,
10000400.jpg _P1,74,71,1152,71,75,1573,1153,1571,
10000401.jpg _P1,81,71,1159,71,81,1572,1159,1571,
10000402.jpg _P1,81,71,1160,71,83,1573,1161,1570,
10000403.jpg _P1,82,71,1161,72,83,1573,1161,1571,
10000404.jpg _P1,83,72,1161,73,83,1573,1160,1572,
10000405.jpg _P1,80,72,1159,72,82,1574,1159,1573,
10000406.jpg _P1,82,72,1160,72,83,1572,1160,1572,
10000407.jpg _P1,79,72,1158,74,78,1574,1155,1572,
10000408.jpg _P1,71,74,1149,72,75,1575,1152,1571,
10000409.jpg _P1,79,73,1158,72,82,1573,1160,1571,
10000410.jpg _P1,76,73,1154,71,80,1573,1157,1571,
10000411.jpg _P1,81,71,1160,73,80,1572,1158,1572,
10000412.jpg _P1,77,72,1155,70,80,1573,1157,1569,
10000413.jpg _P1,83,73,1161,74,83,1574,1161,1573,
10000414.jpg _P1,82,71,1160,71,83,1572,1160,1570,
10000415.jpg _P1,80,71,1159,71,81,1572,1159,1571,
10000416.jpg _P1,73,71,1151,71,75,1573,1152,1569,
10000417.jpg _P1,80,71,1158,71,80,1572,1157,1571,
10000418.jpg _P1,82,71,1160,71,83,1572,1161,1571,
10000419.jpg _P1,79,72,1158,72,81,1573,1159,1571,
10000420.jpg _P1,81,73,1159,72,84,1574,1161,1571,
10000421.jpg _P1,74,72,1153,71,77,1574,1155,1571,
10000422.jpg _P1,82,72,1160,72,83,1573,1161,1572,
10000423.jpg _P1,81,73,1159,73,81,1574,1159,1572,
10000424.jpg _P1,71,74,1149,72,75,1576,1153,1572,
10000425.jpg _P1,80,73,1158,72,82,1574,1160,1570,
10000426.jpg _P1,81,75,1159,74,84,1577,1161,1573,
10000427.jpg _P1,82,72,1160,75,79,1573,1156,1575,
10000428.jpg _P1,76,72,1155,71,78,1573,1155,1571,
10000429.jpg _P1,81,72,1159,72,82,1572,1160,1571,
