卷號,左上X,左上Y,右上X,右上Y,左下X,左下Y,右下X,右下Y,
100003085832_#1.jpg _P1,154,100,1617,98,158,2246,1620,2247,
100003095827_#1.jpg _P1,152,100,1616,98,156,2245,1618,2246,
100003105865_#1.jpg _P1,153,100,1615,98,157,2246,1618,2247,
100003115860_#1.jpg _P1,152,100,1615,98,156,2245,1617,2247,
100003125855_#1.jpg _P1,155,101,1619,99,159,2246,1621,2247,
100003135850_#1.jpg _P1,153,100,1616,99,155,2245,1617,2247,
100003145845_#1.jpg _P1,152,102,1615,100,155,2247,1617,2248,
100003155840_#1.jpg _P1,153,101,1616,99,157,2246,1618,2247,
100003165835_#1.jpg _P1,152,101,1615,99,155,2246,1618,2247,
100003175830_#1.jpg _P1,156,99,1619,98,158,2245,1621,2246,
100003185825_#1.jpg _P1,153,100,1617,98,157,2246,1620,2247,
100003195820_#1.jpg _P1,153,100,1616,99,157,2246,1619,2248,
100003205858_#1.jpg _P1,152,100,1615,98,156,2246,1618,2246,
100003215853_#1.jpg _P1,155,101,1618,99,157,2246,1621,2247,
100003225848_#1.jpg _P1,154,100,1617,98,157,2246,1619,2247,
100003235843_#1.jpg _P1,156,100,1618,98,159,2246,1621,2247,
100003245838_#1.jpg _P1,156,98,1618,97,159,2243,1621,2245,
100003255833_#1.jpg _P1,155,100,1617,99,158,2247,1620,2248,
100003265828_#1.jpg _P1,154,101,1617,99,157,2247,1620,2247,
100003275823_#1.jpg _P1,156,99,1619,97,159,2245,1622,2246,
100003285818_#1.jpg _P1,157,99,1620,97,158,2245,1623,2246,
100003295813_#1.jpg _P1,155,101,1619,98,159,2246,1623,2247,
100003305851_#1.jpg _P1,158,100,1620,98,159,2246,1624,2248,
100003315846_#1.jpg _P1,155,101,1617,99,158,2247,1621,2247,
100003325841_#1.jpg _P1,154,101,1617,98,158,2247,1620,2247,
100003335836_#1.jpg _P1,154,101,1617,98,159,2246,1620,2247,
100003345831_#1.jpg _P1,155,100,1617,98,158,2246,1620,2247,
100003355826_#1.jpg _P1,155,102,1617,99,159,2247,1620,2248,
100003365821_#1.jpg _P1,154,100,1617,98,156,2246,1618,2247,
100004015856_#1.jpg _P1,152,100,1616,96,156,2245,1619,2246,
100004025851_#1.jpg _P1,155,100,1618,100,158,2246,1620,2248,
100004035846_#1.jpg _P1,157,100,1619,99,159,2246,1621,2248,
100004045841_#1.jpg _P1,155,101,1618,98,158,2246,1621,2247,
100004055836_#1.jpg _P1,154,100,1618,99,157,2246,1619,2247,
100004065831_#1.jpg _P1,155,101,1619,98,160,2246,1622,2247,
100004075826_#1.jpg _P1,154,101,1617,98,158,2247,1620,2247,
100004085821_#1.jpg _P1,153,102,1616,100,158,2248,1619,2248,
100004095816_#1.jpg _P1,156,101,1619,99,158,2247,1621,2247,
100004105854_#1.jpg _P1,153,102,1616,99,158,2248,1620,2248,
100004115849_#1.jpg _P1,156,99,1618,98,158,2245,1620,2247,
100004125844_#1.jpg _P1,155,100,1619,98,159,2245,1621,2246,
100004135839_#1.jpg _P1,156,100,1619,99,159,2246,1621,2247,
100004145834_#1.jpg _P1,155,101,1618,99,158,2247,1620,2248,
100004155829_#1.jpg _P1,154,101,1616,100,157,2247,1619,2248,
100004165824_#1.jpg _P1,153,102,1616,100,157,2248,1620,2248,
100004175819_#1.jpg _P1,155,101,1618,98,159,2246,1622,2247,
100004185814_#1.jpg _P1,153,102,1615,99,158,2247,1620,2247,
100004195809_#1.jpg _P1,154,100,1617,99,157,2246,1620,2247,
100004205847_#1.jpg _P1,155,102,1618,101,159,2248,1622,2249,
100004215842_#1.jpg _P1,155,99,1618,98,158,2245,1620,2246,
100004225837_#1.jpg _P1,152,100,1616,98,157,2246,1619,2246,
100004235832_#1.jpg _P1,154,101,1617,99,158,2247,1620,2247,
100004245827_#1.jpg _P1,155,101,1618,100,158,2246,1620,2248,
100004255822_#1.jpg _P1,157,100,1619,99,160,2246,1622,2246,
100004265817_#1.jpg _P1,153,102,1615,100,158,2248,1620,2248,
100004275812_#1.jpg _P1,153,103,1616,100,159,2248,1621,2248,
100004285807_#1.jpg _P1,153,101,1616,99,157,2247,1620,2247,
100004295802_#1.jpg _P1,154,100,1617,98,158,2246,1620,2246,
100004305840_#1.jpg _P1,153,102,1616,100,158,2248,1620,2248,
100004315835_#1.jpg _P1,151,103,1614,100,156,2248,1619,2248,
100004325830_#1.jpg _P1,159,98,1621,100,157,2245,1619,2249,
100004335825_#1.jpg _P1,158,99,1621,101,156,2246,1618,2250,
100004345820_#1.jpg _P1,158,100,1620,101,157,2247,1619,2251,
100004355815_#1.jpg _P1,156,100,1618,102,155,2246,1616,2251,
100004365810_#1.jpg _P1,157,100,1620,102,157,2247,1620,2251,
100005015845_#1.jpg _P1,157,99,1619,99,159,2246,1621,2249,
100005025840_#1.jpg _P1,158,98,1621,99,157,2246,1619,2249,
100005035835_#1.jpg _P1,155,99,1618,97,158,2245,1621,2246,
100005045830_#1.jpg _P1,155,98,1617,98,157,2245,1619,2248,
100005055825_#1.jpg _P1,157,98,1620,99,158,2246,1619,2249,
100005065820_#1.jpg _P1,156,98,1619,97,158,2245,1620,2247,
100005075815_#1.jpg _P1,157,98,1620,98,158,2245,1620,2248,
100005085810_#1.jpg _P1,157,99,1621,98,159,2246,1622,2248,
100005095805_#1.jpg _P1,157,97,1621,98,157,2244,1620,2247,
100005105843_#1.jpg _P1,156,99,1619,99,157,2246,1619,2249,
100005115838_#1.jpg _P1,156,99,1620,100,157,2246,1619,2249,
100005125833_#1.jpg _P1,157,98,1619,100,156,2245,1617,2249,
100005135828_#1.jpg _P1,159,96,1622,98,157,2243,1620,2247,
100005145823_#1.jpg _P1,158,98,1621,100,157,2245,1620,2249,
100005155818_#1.jpg _P1,157,102,1620,102,157,2249,1620,2252,
100005165813_#1.jpg _P1,157,100,1620,101,157,2247,1620,2250,
100005175808_#1.jpg _P1,157,99,1620,101,156,2248,1619,2250,
100005185803_#1.jpg _P1,157,98,1620,98,157,2245,1620,2247,
100005195895_#1.jpg _P1,155,99,1619,100,155,2247,1618,2249,
100005205836_#1.jpg _P1,155,99,1618,99,156,2247,1619,2248,
100005215831_#1.jpg _P1,157,100,1620,101,157,2248,1620,2250,
100005225826_#1.jpg _P1,158,99,1621,102,155,2247,1618,2251,
100005235821_#1.jpg _P1,157,99,1620,100,156,2246,1620,2249,
100005245816_#1.jpg _P1,158,99,1621,101,157,2246,1620,2249,
100005255811_#1.jpg _P1,157,99,1620,101,155,2246,1617,2251,
100005265806_#1.jpg _P1,157,99,1621,101,155,2246,1619,2250,
100005275801_#1.jpg _P1,157,103,1619,101,159,2249,1622,2251,
100005285893_#1.jpg _P1,156,102,1619,101,157,2248,1620,2250,
100005295888_#1.jpg _P1,158,100,1621,101,157,2248,1620,2251,
100005305829_#1.jpg _P1,157,100,1620,101,158,2248,1621,2250,
100005315824_#1.jpg _P1,158,100,1621,101,156,2247,1620,2251,
100005325819_#1.jpg _P1,158,100,1621,102,156,2248,1620,2251,
100005335814_#1.jpg _P1,157,101,1619,102,157,2248,1620,2251,
100005345809_#1.jpg _P1,157,100,1619,101,156,2247,1618,2250,
100005355804_#1.jpg _P1,157,101,1620,102,157,2248,1620,2251,
100005365896_#1.jpg _P1,158,101,1622,102,158,2246,1620,2250,
100006015834_#1.jpg _P1,154,98,1617,97,157,2243,1618,2244,
100006025829_#1.jpg _P1,154,101,1617,98,158,2246,1620,2246,
100006035824_#1.jpg _P1,153,101,1615,99,156,2246,1618,2246,
100006045819_#1.jpg _P1,153,101,1616,99,157,2246,1619,2246,
100006055814_#1.jpg _P1,156,100,1617,98,159,2246,1620,2247,
100006065809_#1.jpg _P1,152,99,1615,98,155,2245,1617,2245,
100006075804_#1.jpg _P1,154,100,1617,98,157,2246,1619,2247,
100006085896_#1.jpg _P1,152,102,1615,99,157,2247,1619,2247,
100006095891_#1.jpg _P1,154,102,1617,99,158,2247,1620,2247,
100006105832_#1.jpg _P1,157,99,1620,100,157,2245,1618,2248,
100006115827_#1.jpg _P1,157,99,1620,100,157,2246,1619,2248,
100006125822_#1.jpg _P1,158,100,1622,101,158,2246,1620,2249,
100006135817_#1.jpg _P1,158,101,1620,101,158,2247,1619,2249,
100006145812_#1.jpg _P1,157,99,1619,99,157,2246,1618,2248,
100006155807_#1.jpg _P1,156,99,1619,100,156,2246,1617,2249,
100006165802_#1.jpg _P1,156,99,1620,100,157,2247,1620,2248,
100006175894_#1.jpg _P1,158,100,1620,101,157,2246,1618,2249,
100006185889_#1.jpg _P1,157,100,1619,100,158,2246,1620,2248,
100006195884_#1.jpg _P1,157,101,1620,102,156,2248,1618,2250,
100006205825_#1.jpg _P1,157,102,1620,101,157,2247,1620,2249,
100006215820_#1.jpg _P1,156,99,1619,99,157,2245,1619,2247,
100006225815_#1.jpg _P1,157,99,1620,100,155,2246,1617,2249,
100006235810_#1.jpg _P1,157,100,1620,100,158,2246,1620,2248,
100006245805_#1.jpg _P1,159,100,1621,102,158,2247,1620,2250,
100006255897_#1.jpg _P1,158,99,1621,100,158,2245,1620,2247,
100006265892_#1.jpg _P1,155,99,1618,101,153,2246,1615,2248,
100006275887_#1.jpg _P1,159,99,1622,101,158,2246,1620,2248,
100006285882_#1.jpg _P1,158,99,1621,100,158,2246,1620,2248,
100006295877_#1.jpg _P1,157,99,1619,100,156,2245,1619,2248,
100006305818_#1.jpg _P1,157,100,1619,101,155,2246,1617,2249,
100006315813_#1.jpg _P1,158,98,1621,98,158,2245,1622,2246,
100006325808_#1.jpg _P1,158,98,1620,99,157,2245,1620,2247,
100006335803_#1.jpg _P1,158,100,1620,101,158,2246,1619,2248,
100006345895_#1.jpg _P1,159,99,1621,100,158,2245,1619,2248,
100006355890_#1.jpg _P1,156,101,1619,101,156,2246,1618,2249,
100006365885_#1.jpg _P1,157,99,1621,99,156,2244,1619,2248,
100007015823_#1.jpg _P1,157,100,1620,101,158,2248,1619,2249,
100007025818_#1.jpg _P1,158,99,1622,100,158,2246,1619,2249,
100007035813_#1.jpg _P1,157,102,1621,102,159,2249,1621,2250,
100007045808_#1.jpg _P1,158,100,1621,101,158,2246,1621,2248,
100007055803_#1.jpg _P1,158,98,1621,99,158,2244,1620,2247,
100007065895_#1.jpg _P1,156,101,1619,101,157,2248,1619,2249,
100007075890_#1.jpg _P1,157,101,1620,101,158,2247,1620,2250,
100007085885_#1.jpg _P1,157,99,1619,100,155,2246,1617,2249,
100007095880_#1.jpg _P1,156,101,1620,102,155,2247,1618,2249,
100007105821_#1.jpg _P1,157,99,1620,100,156,2246,1618,2249,
100007115816_#1.jpg _P1,157,100,1621,101,156,2247,1618,2250,
100007125811_#1.jpg _P1,159,100,1621,101,158,2247,1620,2250,
100007135806_#1.jpg _P1,156,101,1619,101,157,2248,1618,2250,
100007145801_#1.jpg _P1,159,101,1621,101,159,2247,1620,2249,
100007155893_#1.jpg _P1,158,100,1621,101,157,2246,1619,2249,
100007165888_#1.jpg _P1,157,101,1621,101,158,2247,1620,2250,
100007175883_#1.jpg _P1,158,99,1620,101,155,2245,1618,2249,
100007185878_#1.jpg _P1,156,99,1620,101,156,2246,1617,2249,
100007195873_#1.jpg _P1,158,101,1621,100,158,2247,1620,2249,
100007205814_#1.jpg _P1,159,99,1622,99,160,2245,1621,2248,
100007215809_#1.jpg _P1,158,100,1620,100,158,2246,1620,2248,
100007225804_#1.jpg _P1,158,102,1620,102,158,2248,1620,2250,
100007235896_#1.jpg _P1,157,99,1620,100,157,2246,1618,2248,
100007245891_#1.jpg _P1,158,99,1620,100,158,2245,1619,2248,
100007255886_#1.jpg _P1,157,101,1620,101,157,2248,1619,2250,
100007265881_#1.jpg _P1,158,102,1621,102,159,2249,1619,2250,
100007275876_#1.jpg _P1,157,102,1620,102,158,2248,1620,2250,
100007285871_#1.jpg _P1,156,101,1619,101,157,2248,1619,2249,
100007295866_#1.jpg _P1,158,100,1621,101,158,2246,1620,2249,
100007305807_#1.jpg _P1,158,99,1621,101,156,2245,1617,2249,
100007315802_#1.jpg _P1,158,101,1621,101,158,2246,1620,2249,
100007325894_#1.jpg _P1,158,100,1620,101,158,2247,1619,2249,
100007335889_#1.jpg _P1,157,100,1619,100,156,2247,1618,2249,
100007345884_#1.jpg _P1,157,103,1620,102,159,2248,1621,2250,
100007355879_#1.jpg _P1,158,102,1621,103,157,2248,1619,2251,
100007365874_#1.jpg _P1,157,102,1621,102,158,2248,1620,2250,
100008015812_#1.jpg _P1,156,99,1620,99,156,2246,1618,2249,
100008025807_#1.jpg _P1,158,99,1621,100,157,2247,1619,2250,
100008035802_#1.jpg _P1,157,101,1621,100,158,2248,1621,2250,
100008045894_#1.jpg _P1,156,100,1619,100,157,2246,1619,2249,
100008055889_#1.jpg _P1,156,100,1620,99,158,2246,1620,2249,
100008065884_#1.jpg _P1,157,100,1620,100,157,2248,1619,2250,
100008075879_#1.jpg _P1,157,101,1620,101,156,2248,1619,2251,
100008085874_#1.jpg _P1,157,101,1621,101,158,2248,1621,2250,
100008095869_#1.jpg _P1,156,101,1619,101,157,2247,1619,2250,
100008105810_#1.jpg _P1,159,100,1622,100,158,2246,1621,2250,
100008115805_#1.jpg _P1,157,100,1621,101,156.003,2246.923,1620,2251,
100008125897_#1.jpg _P1,155,100,1618,100,156,2246,1618,2249,
100008135892_#1.jpg _P1,157,99,1620,99,157,2246,1620,2248,
100008145887_#1.jpg _P1,156,101,1620,101,158,2248,1620,2251,
100008155882_#1.jpg _P1,157,101,1619,101,157,2248,1619,2249,
100008165877_#1.jpg _P1,159,99,1622,100,159,2246,1622,2249,
100008175872_#1.jpg _P1,156,99,1620,100,157,2246,1619,2250,
100008185867_#1.jpg _P1,156,100,1620,101,156,2248,1619,2250,
100008195862_#1.jpg _P1,156,101,1620,100,158,2248,1621,2249,
100008205803_#1.jpg _P1,157,101,1620,101,158,2247,1619,2249,
100008215895_#1.jpg _P1,157,101,1620,101,158,2247,1619,2249,
100008225890_#1.jpg _P1,159,100,1623,101,159,2247,1621,2249,
100008235885_#1.jpg _P1,159,99,1623,100,159,2246,1621,2249,
100008245880_#1.jpg _P1,156,101,1619,102,157,2248,1618,2250,
100008255875_#1.jpg _P1,158,101,1622,101,159,2248,1621,2250,
100008265870_#1.jpg _P1,159,101,1621,100,159,2248,1622,2249,
100008275865_#1.jpg _P1,157,100,1620,101,157,2247,1619,2250,
100008285860_#1.jpg _P1,159,101,1622,102,158,2248,1620,2250,
100008295855_#1.jpg _P1,155,101,1618,101,156,2248,1619,2249,
100008305893_#1.jpg _P1,156,99,1619,101,155,2247,1618,2249,
100008315888_#1.jpg _P1,158,100,1621,102,158,2247,1621,2249,
100008325883_#1.jpg _P1,157,101,1620,102,158,2249,1620,2250,
100008345873_#1.jpg _P1,156,100,1620,101,158,2248,1619,2249,
100008355868_#1.jpg _P1,154,101,1617,102,155,2249,1616,2250,
100008365863_#1.jpg _P1,156,101,1620,101,157,2248,1619,2250,
100009015801_#1.jpg _P1,157,101,1621,99,160,2248,1623,2248,
100009025893_#1.jpg _P1,157,99,1619,99,157,2246,1619,2249,
100009035888_#1.jpg _P1,155,100,1618,100,157,2247,1619,2249,
100009045883_#1.jpg _P1,157,100,1620,100,159,2247,1621,2248,
100009055878_#1.jpg _P1,157,99,1620,100,156,2246,1619,2249,
100009065873_#1.jpg _P1,157,100,1619,100,158,2247,1620,2249,
100009075868_#1.jpg _P1,158,101,1620,102,158,2248,1620,2251,
100009085863_#1.jpg _P1,158,100,1621,101,158,2248,1622,2250,
100009095858_#1.jpg _P1,154,101,1618,101,157,2248,1618,2250,
100009105896_#1.jpg _P1,157,100,1621,100,159,2247,1622,2249,
100009115891_#1.jpg _P1,157,100,1621,99,159,2247,1622,2248,
100009125886_#1.jpg _P1,158,101,1622,101,159,2248,1621,2250,
100009135881_#1.jpg _P1,157,99,1620,100,157,2246,1619,2249,
100009145876_#1.jpg _P1,157,101,1621,101,158,2248,1619,2250,
100009155871_#1.jpg _P1,158,101,1622,100,160,2247,1623,2249,
100009165866_#1.jpg _P1,158,100,1621,101,156,2246,1619,2251,
100009175861_#1.jpg _P1,158,100,1619,102,155,2246,1618,2251,
100009185856_#1.jpg _P1,158,98,1621,99,157,2245,1620,2248,
100009195851_#1.jpg _P1,157,100,1620,100,157,2246,1620,2249,
100009205889_#1.jpg _P1,157,101,1620,101,158,2248,1621,2249,
100009215884_#1.jpg _P1,157,101,1620,101,158,2247,1621,2250,
100009225879_#1.jpg _P1,158,100,1621,101,158,2247,1620,2250,
100009235874_#1.jpg _P1,158,100,1621,101,158,2247,1621,2248,
100009245869_#1.jpg _P1,159,100,1621,101,158,2247,1620,2250,
100009255864_#1.jpg _P1,158,101,1621,101,158,2248,1621,2249,
100009265859_#1.jpg _P1,156,101,1619,102,156,2247,1618,2251,
100009275854_#1.jpg _P1,157,99,1620,101,155,2246,1618,2249,
100009285849_#1.jpg _P1,158,101,1621,101,159,2249,1621,2250,
100009295844_#1.jpg _P1,158,100,1620,100,158,2247,1620,2249,
100009305882_#1.jpg _P1,157,98,1620,100,156,2245,1618,2249,
100009315877_#1.jpg _P1,155,99,1619,99,157,2246,1618,2247,
100009325872_#1.jpg _P1,158,100,1621,101,157,2247,1619,2250,
100009335867_#1.jpg _P1,157,101,1620,101,159,2248,1620,2250,
100009345862_#1.jpg _P1,157,99,1619,99,157,2246,1618,2248,
100009355857_#1.jpg _P1,157,101,1620,101,158,2247,1618,2250,
100009365852_#1.jpg _P1,156,100,1620,100,157,2246,1619,2249,
100010015883_#1.jpg _P1,157,100,1619,101,155,2247,1617,2252,
100010025878_#1.jpg _P1,156,99,1619,101,154,2246,1615,2251,
100010035873_#1.jpg _P1,157,99,1621,100,157,2246,1621,2250,
100010045868_#1.jpg _P1,158,100,1622,101,157,2247,1620,2251,
100010055863_#1.jpg _P1,158,101,1621,102,158,2248,1619,2251,
100010065858_#1.jpg _P1,158,101,1621,102,157,2247,1619,2251,
100010075853_#1.jpg _P1,157,99,1619,100,157,2246,1618,2249,
100010085848_#1.jpg _P1,157,100,1619,101,156,2247,1618,2250,
100010095843_#1.jpg _P1,156,100,1620,100,158,2247,1620,2249,
100010105881_#1.jpg _P1,159,101,1622,102,158,2247,1620,2250,
100010115876_#1.jpg _P1,158,100,1621,101,158,2247,1619,2251,
100010125871_#1.jpg _P1,157,99,1619.92,98.92613,156,2245,1619,2249,
100010135866_#1.jpg _P1,159,99,1623,102,157,2245,1620,2250,
100010145861_#1.jpg _P1,156,98,1620,100,154,2245,1617,2249,
100010155856_#1.jpg _P1,157,99,1619,100,155,2246,1618,2249,
100010165851_#1.jpg _P1,158,100,1621,101,157,2247,1620,2250,
100010175846_#1.jpg _P1,157,101,1620,102,157,2247,1619,2251,
100010185841_#1.jpg _P1,157,101,1620,101,158,2247,1620,2249,
100010195836_#1.jpg _P1,158,101,1621,101,158,2248,1620,2250,
100010205874_#1.jpg _P1,157,100,1621,101,157,2247,1619,2249,
100010215869_#1.jpg _P1,156,102,1619,101,156,2247,1619,2250,
100010225864_#1.jpg _P1,157,99,1620,101,155,2245,1618,2249,
100010235859_#1.jpg _P1,157,99,1620,99,157,2245,1620,2248,
100010245854_#1.jpg _P1,158,100,1621,102,155,2246,1618,2251,
100010255849_#1.jpg _P1,158,101,1621,101,158,2247,1620,2250,
100010265844_#1.jpg _P1,157,101,1620,102,157,2248,1618,2250,
100010275839_#1.jpg _P1,157,99,1620,100,157,2245,1621,2248,
100010285834_#1.jpg _P1,160,99,1623,100,159,2246,1623,2248,
100010295829_#1.jpg _P1,159,102,1622,103,158,2248,1621,2251,
100010305867_#1.jpg _P1,158,100,1620,101,155,2246,1618,2250,
100010315862_#1.jpg _P1,158,101,1620,102,156,2247,1619,2251,
100010325857_#1.jpg _P1,157,99,1619,100,156,2246,1618,2248,
100010335852_#1.jpg _P1,157,99,1620,100,157,2245,1620,2248,
100010345847_#1.jpg _P1,156,100,1620,101,156,2247,1618,2250,
100010355842_#1.jpg _P1,157,99,1620,98,158,2245,1620,2246,
100010365837_#1.jpg _P1,159,101,1622,102,158,2247,1620,2251,
100011015872_#1.jpg _P1,158,100,1621,101,158,2246,1619,2249,
100011025867_#1.jpg _P1,156,100,1619,101,156,2246,1618,2249,
100011035862_#1.jpg _P1,156,99,1620,99,158,2247,1620,2247,
100011045857_#1.jpg _P1,158,100,1621,100,158,2246,1619,2249,
100011055852_#1.jpg _P1,155,100,1618,100,158,2246,1618,2248,
100011065847_#1.jpg _P1,156,101,1619,100,157,2247,1618,2249,
100011075842_#1.jpg _P1,157,100,1618,100,158,2247,1618,2248,
100011085837_#1.jpg _P1,157,100,1619,101,157,2247,1619,2249,
100011095832_#1.jpg _P1,156,101,1619,101,157,2247,1619,2249,
100011105870_#1.jpg _P1,157,100,1620,101,156,2247,1618,2249,
100011115865_#1.jpg _P1,158,100,1621,102,157,2247,1619,2250,
100011125860_#1.jpg _P1,159,100,1622,101,158,2247,1620,2250,
100011135855_#1.jpg _P1,157,100,1619,102,156,2247,1618,2250,
100011145850_#1.jpg _P1,157,101,1620,101,157,2247,1619,2250,
100011155845_#1.jpg _P1,158,99,1622,100,158,2246,1620,2249,
100011165840_#1.jpg _P1,159,99,1621,100,158,2245,1621,2249,
100011175835_#1.jpg _P1,158,101,1620,102,157,2248,1618,2251,
100011185830_#1.jpg _P1,156,100,1619,100,157,2246,1618,2249,
100011195825_#1.jpg _P1,157,101,1620,101,157,2247,1619,2250,
100011205863_#1.jpg _P1,156,99,1619,99,157,2245,1619,2248,
100011215858_#1.jpg _P1,156,98,1619,99,156,2245,1618,2248,
100011225853_#1.jpg _P1,157,99,1619,101,155,2245,1617,2249,
100011235848_#1.jpg _P1,157,99,1620,100,157,2245,1618,2248,
100011245843_#1.jpg _P1,157,99,1619,99,158,2245,1620,2248,
100011255838_#1.jpg _P1,157,101,1620,101,158,2247,1620,2249,
100011265833_#1.jpg _P1,158,100,1620,101,158,2246,1620,2248,
100011275828_#1.jpg _P1,158,100,1620,101,157,2247,1619,2249,
