卷號,上,右,左,下,
0098_#2.jpg _P4,1420.00563379164,2165,2165.00092378733,1418.00564173772,
0099_#2.jpg _P4,1420.00035211263,2165.0083140718,2164.00207948144,1417,
0100_#2.jpg _P4,1419,2165.00577366436,2165.00207852094,1417,
0101_#2.jpg _P4,1420,2165.00577366436,2165.00207852094,1418,
0102_#2.jpg _P4,1422.0003516174,2164.011321597,2165.00092378733,1417,
0103_#2.jpg _P4,1420.00035211263,2163.00369856364,2164.00207948144,1419,
0104_#2.jpg _P4,1420.00035211263,2164.00831791377,2165.00369514696,1418,
0105_#2.jpg _P4,1421.00035186484,2163.0083217593,2165.00092378733,1417.00035285811,
0106_#2.jpg _P4,1421,2165.0083140718,2164.00092421422,1417.00035285811,
0107_#2.jpg _P4,1420,2164.0057763324,2164.00207948144,1418,
0108_#2.jpg _P4,1420,2164.0057763324,2164.00369685451,1419,
0109_#2.jpg _P4,1420.00035211263,2164.00831791377,2164.00369685451,1418.00035260927,
0110_#2.jpg _P4,1421.00316678043,2164.01871526103,2165.00577366436,1417.0014114319,
0111_#2.jpg _P4,1420,2164.00831791377,2163.00208044283,1417.00035285811,
0112_#2.jpg _P4,1421,2164.011321597,2163.00208044283,1417.00035285811,
0113_#2.jpg _P4,1420.00035211263,2163.00577900291,2164.00207948144,1418,
0114_#2.jpg _P4,1420.00035211263,2165.0083140718,2165.00369514696,1418.00035260927,
0115_#2.jpg _P4,1420.00035211263,2165.01478055001,2163.00577900291,1417.0031757198,
0116_#2.jpg _P4,1422.0003516174,2165.01870661664,2163.00369856364,1417.0031757198,
0117_#2.jpg _P4,1420,2164.00831791377,2164.00207948144,1417,
0118_#2.jpg _P4,1421.00035186484,2164.011321597,2165.00369514696,1418,
0119_#2.jpg _P4,1420,2164.0057763324,2163.00208044283,1418.00035260927,
0120_#2.jpg _P4,1422.00140646907,2165.00577366436,2164,1417.00035285811,
0121_#2.jpg _P4,1422,2164.01478738016,2164.00207948144,1417,
0122_#2.jpg _P4,1419.00035236077,2165.00577366436,2164.00369685451,1418,
0123_#2.jpg _P4,1421.00035186484,2164.00831791377,2164.00023105359,1416.0003531073,
0124_#2.jpg _P4,1421,2165.01478055001,2163.00208044283,1416.00141242867,
0125_#2.jpg _P4,1421.00035186484,2165.00577366436,2164.00092421422,1418,
0126_#2.jpg _P4,1420.00035211263,2164.011321597,2164.00369685451,1417.00035285811,
0127_#2.jpg _P4,1419,2163.0083217593,2165.00369514696,1417.0014114319,
0128_#2.jpg _P4,1421.00035186484,2165.01131636765,2164.00092421422,1416,
0129_#2.jpg _P4,1422.00140646907,2164.0231052371,2166.00369344099,1416,
0130_#2.jpg _P4,1420.00035211263,2165.0083140718,2166.00207756133,1417,
0131_#2.jpg _P4,1420.00035211263,2165.00369514696,2166.00092336084,1418.00141043653,
0132_#2.jpg _P4,1421.00035186484,2164.0057763324,2165.00369514696,1420,
0133_#2.jpg _P4,1421.00035186484,2165.0083140718,2165.00369514696,1419.00035236077,
0134_#2.jpg _P4,1421.00035186484,2164.00831791377,2165.00369514696,1419,
0135_#2.jpg _P4,1421,2165.00577366436,2165.00207852094,1419,
0136_#2.jpg _P4,1421,2164.00831791377,2164.00207948144,1418,
0137_#2.jpg _P4,1420,2164.0057763324,2165.00369514696,1419.00035236077,
0138_#2.jpg _P4,1420.00035211263,2164.00831791377,2165.00577366436,1419,
0139_#2.jpg _P4,1420.00035211263,2165.0083140718,2165.00577366436,1419.00035236077,
0140_#2.jpg _P4,1420.00035211263,2165.00577366436,2164.00207948144,1418,
0141_#2.jpg _P4,1420,2165.00577366436,2165.00207852094,1418,
0142_#2.jpg _P4,1420.00140845001,2165.00369514696,2165.00092378733,1418.00141043653,
0143_#2.jpg _P4,1420.00035211263,2165.00369514696,2166.00023084025,1417.0014114319,
0144_#2.jpg _P4,1421.00035186484,2165.01131636765,2166.00369344099,1418,
0145_#2.jpg _P4,1421,2165.00577366436,2166.00092336084,1418.00035260927,
0146_#2.jpg _P4,1421,2165.00577366436,2165.00092378733,1418,
0147_#2.jpg _P4,1423.0003513703,2165.01870661664,2165.00092378733,1416.0003531073,
0148_#2.jpg _P4,1420,2164.00369685451,2165.00092378733,1418.00035260927,
0149_#2.jpg _P4,1421,2165.00577366436,2165.00207852094,1419,
0150_#2.jpg _P4,1422.0003516174,2165.01478055001,2165.00207852094,1417.00035285811,
0151_#2.jpg _P4,1421.00035186484,2164.011321597,2165.00207852094,1417,
0152_#2.jpg _P4,1420.00035211263,2165.0083140718,2165.00369514696,1418.00035260927,
0153_#2.jpg _P4,1419,2164.00207948144,2165.00023094687,1417.00035285811,
0154_#2.jpg _P4,1420.00035211263,2164.00831791377,2164.00207948144,1417.00035285811,
0155_#2.jpg _P4,1420.00035211263,2165.00369514696,2165.00023094687,1417.00035285811,
0156_#2.jpg _P4,1421,2165.0083140718,2165.00207852094,1418,
0157_#2.jpg _P4,1422.0003516174,2165.01478055001,2164.0057763324,1419.00140944257,
0158_#2.jpg _P4,1422.0003516174,2164.011321597,2164.00207948144,1418.00035260927,
0159_#2.jpg _P4,1422.0003516174,2166.00831023337,2165.00207852094,1419,
0160_#2.jpg _P4,1421,2165.00577366436,2164.00207948144,1419.00035236077,
0161_#2.jpg _P4,1421.00035186484,2164.00831791377,2166.00092336084,1417.00035285811,
0162_#2.jpg _P4,1419,2164.00369685451,2164.00369685451,1419,
0163_#2.jpg _P4,1419.00035236077,2165.00369514696,2165.00092378733,1417.00035285811,
0164_#2.jpg _P4,1419,2165.00577366436,2165.00207852094,1417,
0165_#2.jpg _P4,1418,2165.00369514696,2166.00369344099,1418.00035260927,
0166_#2.jpg _P4,1418,2165.00369514696,2166.00207756133,1417.00035285811,
0167_#2.jpg _P4,1420,2166.00369344099,2166.00092336084,1418,
0168_#2.jpg _P4,1419.00035236077,2166.00831023337,2166.00577099878,1418.00035260927,
0169_#2.jpg _P4,1420.00035211263,2165.00577366436,2166.00207756133,1418,
0170_#2.jpg _P4,1422.0003516174,2164.00831791377,2166.00023084025,1417.00035285811,
0171_#2.jpg _P4,1421.00035186484,2165.00577366436,2166.00207756133,1419,
0172_#2.jpg _P4,1421.00140745884,2165.01478055001,2165.00577366436,1418.00141043653,
0173_#2.jpg _P4,1420.00035211263,2164.00831791377,2165.00369514696,1418,
0174_#2.jpg _P4,1421.00140745884,2165.01131636765,2165.00207852094,1417.0014114319,
0175_#2.jpg _P4,1420.00035211263,2165.00207852094,2166.00092336084,1419.00140944257,
0176_#2.jpg _P4,1421.00035186484,2165.01131636765,2165.00369514696,1418.00035260927,
0177_#2.jpg _P4,1421.00035186484,2165.01478055001,2166.00369344099,1417,
0178_#2.jpg _P4,1421.00035186484,2165.0083140718,2166.00092336084,1417,
0179_#2.jpg _P4,1421,2165.0083140718,2166.00092336084,1417.00035285811,
0180_#2.jpg _P4,1421.00035186484,2165.01131636765,2165.00207852094,1417.00035285811,
0181_#2.jpg _P4,1420,2165.00577366436,2165.00092378733,1417,
0182_#2.jpg _P4,1420.00035211263,2164.00831791377,2165.00207852094,1417,
0183_#2.jpg _P4,1420,2164.00369685451,2165.00092378733,1418.00035260927,
0184_#2.jpg _P4,1420.00035211263,2164.00831791377,2165.00207852094,1417,
0185_#2.jpg _P4,1421.00140745884,2164.01478738016,2165.00207852094,1416.0003531073,
0186_#2.jpg _P4,1420,2165.0083140718,2164.00207948144,1417.00035285811,
0187_#2.jpg _P4,1419.00035236077,2165.0083140718,2166.00369344099,1417,
0188_#2.jpg _P4,1420,2165.01131636765,2164.0057763324,1418.00035260927,
0189_#2.jpg _P4,1420,2165.0083140718,2164.00369685451,1418.00035260927,
0190_#2.jpg _P4,1421.00035186484,2164.01478738016,2164.00207948144,1416.0003531073,
0191_#2.jpg _P4,1421.00035186484,2165.01131636765,2165.00369514696,1418.00035260927,
0192_#2.jpg _P4,1421,2165.0083140718,2164.00092421422,1417.00035285811,
0193_#2.jpg _P4,1420,2165.0083140718,2164.00207948144,1417.00035285811,
0194_#2.jpg _P4,1420,2164.0057763324,2165.00092378733,1417.00035285811,
0195_#2.jpg _P4,1420.00035211263,2165.00577366436,2164.00207948144,1418,
0196_#2.jpg _P4,1422.0003516174,2164.00831791377,2164.00092421422,1418.00035260927,
0197_#2.jpg _P4,1420,2165.00577366436,2165.00207852094,1418,
0198_#2.jpg _P4,1420,2165.00577366436,2165.00092378733,1417,
0199_#2.jpg _P4,1420.00035211263,2165.00369514696,2165.00092378733,1418.00035260927,
0200_#2.jpg _P4,1420,2165.01131636765,2165.00369514696,1417,
0201_#2.jpg _P4,1419.00035236077,2165.00369514696,2165.00092378733,1417.00035285811,
0202_#2.jpg _P4,1419.00035236077,2165.00577366436,2166.00207756133,1417,
0203_#2.jpg _P4,1420,2165.00577366436,2165.00207852094,1418,
0204_#2.jpg _P4,1422.0003516174,2163.70062435071,2165.00207852094,1422.13906896059,
0205_#2.jpg _P4,1423,2163.00577900291,2165.00092378733,1420.00140845001,
0206_#2.jpg _P4,1422.0003516174,2165.00577366436,2164.00207948144,1420,
0207_#2.jpg _P4,1420,2165.00577366436,2165.00577366436,1420,
0208_#2.jpg _P4,1421,2165.00369514696,2165.00207852094,1420,
0209_#2.jpg _P4,1420,2165.00369514696,2165.00369514696,1420,
0210_#2.jpg _P4,1421.00035186484,2164.00831791377,2164.00207948144,1418.00035260927,
0211_#2.jpg _P4,1420,2164.00369685451,2165.00207852094,1419.00035236077,
0212_#2.jpg _P4,1420.00035211263,2165.00577366436,2164.00207948144,1418,
0213_#2.jpg _P4,1420,2165.00369514696,2164.00207948144,1419.00035236077,
0214_#2.jpg _P4,1419.00035236077,2165.00207852094,2164.00207948144,1419,
0215_#2.jpg _P4,1420,2164.00831791377,2164.00369685451,1418,
0216_#2.jpg _P4,1420,2165.00577366436,2166.00092336084,1417.00035285811,
0217_#2.jpg _P4,1420,2164.0057763324,2165.00207852094,1418.00035260927,
0218_#2.jpg _P4,1420.00035211263,2165.0083140718,2165.00369514696,1418.00035260927,
0219_#2.jpg _P4,1422.0003516174,2164.00831791377,2164.00092421422,1418.00035260927,
0220_#2.jpg _P4,1422.00140646907,2165.0083140718,2164.00092421422,1418.00035260927,
0221_#2.jpg _P4,1422.0003516174,2165.00577366436,2164.00023105359,1418,
0222_#2.jpg _P4,1421,2164.00831791377,2164.00092421422,1417,
0223_#2.jpg _P4,1422.00140646907,2164.00369685451,2165.00023094687,1417.0031757198,
0224_#2.jpg _P4,1422.0003516174,2164.00831791377,2165.00023094687,1417.0014114319,
0225_#2.jpg _P4,1421.00035186484,2164.01478738016,2165.00369514696,1417,
0226_#2.jpg _P4,1421.00035186484,2165.0083140718,2165.00092378733,1417.00035285811,
0227_#2.jpg _P4,1422.00140646907,2165.02309456504,2164.011321597,1419.00317124381,
0228_#2.jpg _P4,1422.00140646907,2165.00577366436,2165.00023094687,1418.00141043653,
0229_#2.jpg _P4,1421,2164.011321597,2164.00207948144,1417,
0230_#2.jpg _P4,1421.00035186484,2165.01478055001,2164.0057763324,1418.00141043653,
0231_#2.jpg _P4,1421.00140745884,2164.01871526103,2165.0083140718,1418.00035260927,
0232_#2.jpg _P4,1421.00140745884,2165.00369514696,2164.00023105359,1418.00035260927,
0233_#2.jpg _P4,1421.00035186484,2165.00577366436,2165.00092378733,1418.00035260927,
0234_#2.jpg _P4,1421.00140745884,2165.01870661664,2165.00577366436,1417.0014114319,
0235_#2.jpg _P4,1420.00316901055,2166.00207756133,2164,1417.00035285811,
0236_#2.jpg _P4,1420.00316901055,2165.01870661664,2166.00831023337,1417.0014114319,
0237_#2.jpg _P4,1420.00035211263,2165.00369514696,2166,1416.00141242867,
0238_#2.jpg _P4,1420,2165.0083140718,2166.00207756133,1417.00035285811,
0239_#2.jpg _P4,1421.00316678043,2166.01869798024,2166.00831023337,1418.00317348023,
0240_#2.jpg _P4,1430,2164.00369685451,2164.00369685451,1430,
0241_#2.jpg _P4,1430.00139860071,2165.00092378733,2163.00023116041,1429,
0242_#2.jpg _P4,1429.00139957944,2164.00023105359,2163.0009246415,1430.00034965031,
0243_#2.jpg _P4,1430.00034965031,2165.00023094687,2164.00023105359,1430,
0244_#2.jpg _P4,1430,2164.00207948144,2164.00207948144,1430,
0245_#2.jpg _P4,1430.00034965031,2164.00207948144,2163.0009246415,1429,
0246_#2.jpg _P4,1430.00034965031,2164.0057763324,2163.00208044283,1428.00140055954,
0247_#2.jpg _P4,1429.00034989499,2166.00207756133,2164.00092421422,1428.00035014001,
0248_#2.jpg _P4,1429.00034989499,2165.00207852094,2163.00208044283,1429.00034989499,
0249_#2.jpg _P4,1429.00034989499,2164.00023105359,2163.0009246415,1430,
0250_#2.jpg _P4,1428.00035014001,2165.00207852094,2163.00369856364,1429.00034989499,
0251_#2.jpg _P4,1427.00035038538,2165.00092378733,2164.0057763324,1430.00139860071,
0252_#2.jpg _P4,1429,2165.00369514696,2163.00369856364,1429.00139957944,
0253_#2.jpg _P4,1431.00034940597,2165.00577366436,2163.00208044283,1429.00034989499,
0254_#2.jpg _P4,1428.00035014001,2165.00207852094,2163.00208044283,1428.00035014001,
0255_#2.jpg _P4,1428.00035014001,2165.00207852094,2165.00369514696,1429.00034989499,
0256_#2.jpg _P4,1429.00139957944,2165.00023094687,2162.0020814051,1431.00034940597,
0257_#2.jpg _P4,1428,2165.00023094687,2165.00207852094,1430,
0258_#2.jpg _P4,1430.00034965031,2164.00831791377,2163.00369856364,1428.00140055954,
0259_#2.jpg _P4,1430,2166.00369344099,2165.00092378733,1428.00035014001,
0260_#2.jpg _P4,1428.00035014001,2165.00023094687,2166.00092336084,1429,
0261_#2.jpg _P4,1430.00034965031,2166.00369344099,2164.00207948144,1429.00034989499,
0262_#2.jpg _P4,1429.00034989499,2165.00369514696,2165.00369514696,1429.00034989499,
0263_#2.jpg _P4,1428,2165.00207852094,2165.00369514696,1429,
0264_#2.jpg _P4,1430.00034965031,2165.0083140718,2164.00369685451,1428.00140055954,
0265_#2.jpg _P4,1429,2164.00207948144,2163.00208044283,1429.00034989499,
0266_#2.jpg _P4,1430.00034965031,2164.00207948144,2163.0009246415,1429,
0267_#2.jpg _P4,1430,2166.00207756133,2165.00092378733,1429.00034989499,
0268_#2.jpg _P4,1430,2166.00369344099,2164.00207948144,1429.00139957944,
0269_#2.jpg _P4,1428,2165.00207852094,2164.00369685451,1429.00034989499,
0270_#2.jpg _P4,1430.00034965031,2164.0057763324,2162.0020814051,1428.00035014001,
0271_#2.jpg _P4,1428.00035014001,2165.00092378733,2164.00369685451,1430,
0272_#2.jpg _P4,1430.00034965031,2165.00577366436,2165.00369514696,1429.00034989499,
0273_#2.jpg _P4,1428.00035014001,2165.00577366436,2164.011321597,1430.00139860071,
0274_#2.jpg _P4,1428.00140055954,2165.00577366436,2165.00577366436,1428.00140055954,
0275_#2.jpg _P4,1429,2165.00577366436,2163.00577900291,1429.00139957944,
0276_#2.jpg _P4,1431,2165.01131636765,2163.00369856364,1428.00140055954,
0277_#2.jpg _P4,1430,2165.00577366436,2164.00369685451,1429.00034989499,
0278_#2.jpg _P4,1430.00139860071,2166.00369344099,2162.00092506918,1428.00140055954,
0279_#2.jpg _P4,1428.00035014001,2165.00207852094,2164.0057763324,1430.00139860071,
0280_#2.jpg _P4,1430.00034965031,2165.00369514696,2166.00092336084,1428,
0281_#2.jpg _P4,1429.00139957944,2165.01131636765,2166.00577099878,1427.00035038538,
0282_#2.jpg _P4,1429.00139957944,2165.00092378733,2164.00092421422,1429.00034989499,
0283_#2.jpg _P4,1431.00034940597,2165.00577366436,2165.00092378733,1428.00035014001,
0284_#2.jpg _P4,1431,2165.0083140718,2164.00207948144,1428.00035014001,
0285_#2.jpg _P4,1429.00139957944,2166.00092336084,2163.0009246415,1429.00034989499,
0286_#2.jpg _P4,1429.00034989499,2165.00207852094,2164.00092421422,1428,
0287_#2.jpg _P4,1429.00139957944,2166.00092336084,2166,1427.00140154101,
0288_#2.jpg _P4,1429,2165.0083140718,2164.00369685451,1427.00035038538,
0289_#2.jpg _P4,1429.00034989499,2166.00369344099,2164.00369685451,1429.00034989499,
0290_#2.jpg _P4,1429.00034989499,2165.00369514696,2164.00207948144,1428,
0291_#2.jpg _P4,1429,2166.00577099878,2165.00092378733,1426.00035063109,
0292_#2.jpg _P4,1429,2165.00207852094,2164.00207948144,1429.00034989499,
0293_#2.jpg _P4,1431.00034940597,2165.00577366436,2163.0009246415,1428.00035014001,
0294_#2.jpg _P4,1430.00139860071,2165.00092378733,2163,1428,
0295_#2.jpg _P4,1430.00139860071,2165.01131636765,2165.00369514696,1427.00140154101,
0296_#2.jpg _P4,1430,2165.00369514696,2163.00208044283,1429.00139957944,
0297_#2.jpg _P4,1430,2165.0083140718,2164.00369685451,1428.00035014001,
0298_#2.jpg _P4,1428,2165.00092378733,2164.00207948144,1429.00034989499,
0299_#2.jpg _P4,1431.00034940597,2165.0083140718,2164.00207948144,1428,
0300_#2.jpg _P4,1429.00139957944,2166.00023084025,2164.00023105359,1429,
0301_#2.jpg _P4,1430.00034965031,2165.00207852094,2164.00092421422,1429,
0302_#2.jpg _P4,1429.00139957944,2166.00092336084,2164.00092421422,1429,
0303_#2.jpg _P4,1431.00034940597,2165.00369514696,2164,1427,
0304_#2.jpg _P4,1429.00034989499,2165.00207852094,2164.00207948144,1429,
0305_#2.jpg _P4,1430.00314684968,2165.00207852094,2163.00023116041,1428.00035014001,
0306_#2.jpg _P4,1430.00034965031,2165.00369514696,2164.00092421422,1428,
0307_#2.jpg _P4,1430.00034965031,2165.00207852094,2164.00092421422,1429,
0308_#2.jpg _P4,1430.00034965031,2165.00207852094,2164.00092421422,1429,
0309_#2.jpg _P4,1429,2165.00369514696,2165.00207852094,1428,
0310_#2.jpg _P4,1429.00034989499,2166.00092336084,2166.00092336084,1429.00034989499,
0311_#2.jpg _P4,1430.00034965031,2166.00831023337,2166.00207756133,1427.00035038538,
0312_#2.jpg _P4,1430,2164.00207948144,2164.00023105359,1428,
0313_#2.jpg _P4,1430.00034965031,2165.00207852094,2165,1427.00035038538,
0314_#2.jpg _P4,1430.00034965031,2165.00092378733,2164.00023105359,1429,
0315_#2.jpg _P4,1431.00034940597,2165.00369514696,2164.00023105359,1428,
0316_#2.jpg _P4,1429.00314905181,2166.00092336084,2162.00092506918,1429.00034989499,
0317_#2.jpg _P4,1429.00314905181,2166,2164.00023105359,1428.00035014001,
0318_#2.jpg _P4,1429.00139957944,2165.00577366436,2165.00207852094,1427.00140154101,
0319_#2.jpg _P4,1429.00034989499,2165.00369514696,2166.00207756133,1428,
0320_#2.jpg _P4,1430,2165.00577366436,2164.00207948144,1428.00035014001,
0321_#2.jpg _P4,1430.00139860071,2166.00831023337,2163.00208044283,1427.00035038538,
0322_#2.jpg _P4,1429.00139957944,2165.00207852094,2163.0009246415,1428,
0323_#2.jpg _P4,1431.00034940597,2165.0083140718,2163.00208044283,1428.00035014001,
0324_#2.jpg _P4,1429,2166.00369344099,2165.00207852094,1428.00035014001,
0325_#2.jpg _P4,1430.00034965031,2165.00369514696,2163.0009246415,1428.00035014001,
0326_#2.jpg _P4,1430,2165.00369514696,2164.00092421422,1428.00035014001,
0327_#2.jpg _P4,1431.00139762336,2165.00207852094,2163.0009246415,1430,
0328_#2.jpg _P4,1429.00034989499,2166.00092336084,2164.00092421422,1429.00034989499,
0329_#2.jpg _P4,1429.00034989499,2165.00092378733,2165.00023094687,1428.00035014001,
0330_#2.jpg _P4,1430.00034965031,2165.00207852094,2166.00092336084,1429,
0331_#2.jpg _P4,1430.00139860071,2165.00207852094,2164.00023105359,1428.00035014001,
