卷號,上,右,左,下,
0078_#2.jpg _P3,1412,2163.0009246415,2165.00023094687,1411.00141743373,
0079_#2.jpg _P3,1412,2164.00023105359,2166,1411.00141743373,
0080_#2.jpg _P3,1413,2163.0009246415,2165,1411.00141743373,
0081_#2.jpg _P3,1413.000353857,2164.00207948144,2165.00023094687,1411,
0082_#2.jpg _P3,1413,2165.00092378733,2166,1411.00035435857,
0083_#2.jpg _P3,1412.00141642988,2164.00207948144,2167.00092293474,1411.00035435857,
0084_#2.jpg _P3,1412,2165.00023094687,2166.00023084025,1412.0003541076,
0085_#2.jpg _P3,1413,2164.00207948144,2166.00023084025,1411.00141743373,
0086_#2.jpg _P3,1412,2165.00092378733,2166.00092336084,1412.0003541076,
0087_#2.jpg _P3,1412.0003541076,2165.00577366436,2165.00369514696,1411.00035435857,
0088_#2.jpg _P3,1413,2164.00092421422,2166,1411.00141743373,
0089_#2.jpg _P3,1413.000353857,2165.00207852094,2166.00092336084,1412,
0090_#2.jpg _P3,1412.0003541076,2163.0009246415,2167.00023073372,1411.00318922389,
0091_#2.jpg _P3,1412.00141642988,2164.00207948144,2167.0020766026,1412.0003541076,
0092_#2.jpg _P3,1412,2165.00092378733,2166.00023084025,1411.00035435857,
0093_#2.jpg _P3,1412.0003541076,2164.00369685451,2166.00207756133,1411.00035435857,
0094_#2.jpg _P3,1413,2165.00369514696,2165.00092378733,1411,
0095_#2.jpg _P3,1412.0003541076,2163.00023116041,2166.00023084025,1412.00141642988,
0096_#2.jpg _P3,1412,2165.00207852094,2166.00092336084,1411.00035435857,
0097_#2.jpg _P3,1412,2164.00207948144,2166.00023084025,1410.001418439,
0098_#2.jpg _P3,1412.00318696524,2164.00092421422,2165.00207852094,1411.00566972638,
0099_#2.jpg _P3,1412.0003541076,2164.00092421422,2166.00023084025,1411.00035435857,
0100_#2.jpg _P3,1413,2165.00092378733,2167.00023073372,1412.00141642988,
0101_#2.jpg _P3,1413.000353857,2165.00207852094,2166.00023084025,1411.00141743373,
0102_#2.jpg _P3,1412,2165.00023094687,2166.00023084025,1412.0003541076,
0103_#2.jpg _P3,1412.0003541076,2164.00207948144,2166.00092336084,1411.00035435857,
0104_#2.jpg _P3,1413.000353857,2165.00369514696,2166.00207756133,1412,
0105_#2.jpg _P3,1413,2165.00207852094,2167,1410.001418439,
0106_#2.jpg _P3,1412.0003541076,2164.00092421422,2166.00092336084,1412.0003541076,
0107_#2.jpg _P3,1412.0003541076,2164.00207948144,2165.00092378733,1411,
0108_#2.jpg _P3,1413.00318470979,2163.00369856364,2166.00207756133,1412,
0109_#2.jpg _P3,1412.00318696524,2163.00369856364,2166.00207756133,1411,
0110_#2.jpg _P3,1412.00318696524,2164.0057763324,2166.00369344099,1411.00035435857,
0111_#2.jpg _P3,1412.0003541076,2164.00369685451,2165.00207852094,1411,
0112_#2.jpg _P3,1412.00141642988,2163.00208044283,2166.00207756133,1412.0003541076,
0113_#2.jpg _P3,1412.00141642988,2163.00208044283,2167.0020766026,1412.00141642988,
0114_#2.jpg _P3,1412.00141642988,2165.00369514696,2167.00369173659,1412,
0115_#2.jpg _P3,1412.00141642988,2164.00369685451,2166.00369344099,1412,
0116_#2.jpg _P3,1413.000353857,2163.00208044283,2165.00023094687,1411.00035435857,
0117_#2.jpg _P3,1413.00141542746,2163.00208044283,2166.00023084025,1411.00035435857,
0118_#2.jpg _P3,1413.00141542746,2164.00369685451,2166.00092336084,1411,
0119_#2.jpg _P3,1412.0003541076,2164.00092421422,2166.00092336084,1412.0003541076,
0120_#2.jpg _P3,1412,2164,2166,1412.00141642988,
0121_#2.jpg _P3,1413.000353857,2164.00207948144,2166.00023084025,1411.00035435857,
0122_#2.jpg _P3,1413.00141542746,2164.00207948144,2167.00023073372,1411.00035435857,
0123_#2.jpg _P3,1412,2164.00023105359,2166,1411.00141743373,
0124_#2.jpg _P3,1413.00318470979,2163.00208044283,2167.00092293474,1412.0003541076,
0125_#2.jpg _P3,1412.0003541076,2165.00092378733,2167.00092293474,1412.0003541076,
0126_#2.jpg _P3,1413.00141542746,2165.00369514696,2166.00092336084,1411.00035435857,
0127_#2.jpg _P3,1413.000353857,2165.00207852094,2166.00023084025,1411,
0128_#2.jpg _P3,1412.0003541076,2164.00023105359,2166.00023084025,1412.0003541076,
0129_#2.jpg _P3,1413.000353857,2166.00207756133,2166.00092336084,1412.0003541076,
0130_#2.jpg _P3,1413.000353857,2166.00207756133,2167.00092293474,1412,
0131_#2.jpg _P3,1412,2166.00092336084,2166.00023084025,1411,
0132_#2.jpg _P3,1413,2165.00207852094,2166.00207756133,1413.000353857,
0133_#2.jpg _P3,1413.000353857,2164.00369685451,2165.00207852094,1412,
0134_#2.jpg _P3,1413.00141542746,2164.00369685451,2165.00207852094,1412.0003541076,
0135_#2.jpg _P3,1412.0003541076,2164.00092421422,2166.00092336084,1412.0003541076,
0136_#2.jpg _P3,1412.0003541076,2165.00207852094,2166.00207756133,1412,
0137_#2.jpg _P3,1412.0003541076,2165.00207852094,2165.00207852094,1412.0003541076,
0138_#2.jpg _P3,1413.00141542746,2164.0057763324,2166.00369344099,1412,
0139_#2.jpg _P3,1413.00141542746,2164.0057763324,2166.00369344099,1412,
0140_#2.jpg _P3,1413.000353857,2164.00207948144,2166.00092336084,1412.0003541076,
0141_#2.jpg _P3,1412,2165.00092378733,2166.00092336084,1412.0003541076,
0142_#2.jpg _P3,1412,2165.00023094687,2166.00023084025,1412.0003541076,
0143_#2.jpg _P3,1412.0003541076,2166.00023084025,2166,1411.00035435857,
0144_#2.jpg _P3,1413.00141542746,2165.00369514696,2167.0020766026,1412,
0145_#2.jpg _P3,1413,2165.00092378733,2167.00023073372,1412.00141642988,
0146_#2.jpg _P3,1412.0003541076,2164.00092421422,2166.00092336084,1412.0003541076,
0147_#2.jpg _P3,1413,2165.00207852094,2166.00092336084,1412.0003541076,
0148_#2.jpg _P3,1412,2164.00092421422,2166.00092336084,1412.00141642988,
0149_#2.jpg _P3,1413.000353857,2164.00207948144,2167.00023073372,1411.00141743373,
0150_#2.jpg _P3,1413.000353857,2164.00369685451,2166.00207756133,1412.0003541076,
0151_#2.jpg _P3,1413.000353857,2165.00207852094,2167.00092293474,1412.0003541076,
0152_#2.jpg _P3,1414.00141442645,2163.00369856364,2166.00092336084,1412.0003541076,
0153_#2.jpg _P3,1413,2164.00092421422,2166,1411.00141743373,
0154_#2.jpg _P3,1412.00141642988,2164.00207948144,2167.0020766026,1412.0003541076,
0155_#2.jpg _P3,1412.0003541076,2165.00023094687,2166.00023084025,1412.00141642988,
0156_#2.jpg _P3,1413.000353857,2164.00369685451,2166.00092336084,1411.00035435857,
0157_#2.jpg _P3,1413.00141542746,2164.0057763324,2166.00369344099,1412,
0158_#2.jpg _P3,1412.0003541076,2165.00207852094,2166.00092336084,1411,
0159_#2.jpg _P3,1413.000353857,2164.00207948144,2166.00092336084,1412.0003541076,
0160_#2.jpg _P3,1412.0003541076,2164.00207948144,2166.00369344099,1413.000353857,
0161_#2.jpg _P3,1412.0003541076,2164.00092421422,2166.00023084025,1411.00035435857,
0162_#2.jpg _P3,1412.0003541076,2165.00207852094,2165.00092378733,1411.00035435857,
0163_#2.jpg _P3,1413.000353857,2165.00207852094,2167.00092293474,1412.0003541076,
0164_#2.jpg _P3,1412.0003541076,2165.00092378733,2167.00023073372,1411.00035435857,
0165_#2.jpg _P3,1413.000353857,2165.00207852094,2167.00092293474,1412.0003541076,
0166_#2.jpg _P3,1412,2166.00207756133,2167.00092293474,1411.00035435857,
0167_#2.jpg _P3,1412,2166.00207756133,2167.0020766026,1412.0003541076,
0168_#2.jpg _P3,1413.000353857,2166.00369344099,2167.0020766026,1412,
0169_#2.jpg _P3,1412,2166.00207756133,2167.00092293474,1411.00035435857,
0170_#2.jpg _P3,1412,2165.00023094687,2166,1411.00035435857,
0171_#2.jpg _P3,1413,2166.00207756133,2167.00092293474,1412.0003541076,
0172_#2.jpg _P3,1413.000353857,2164.00369685451,2165.00092378733,1411.00141743373,
0173_#2.jpg _P3,1412,2165.00092378733,2166.00023084025,1411.00035435857,
0174_#2.jpg _P3,1412.0003541076,2165.00207852094,2167.00092293474,1411.00035435857,
0175_#2.jpg _P3,1413.000353857,2166.00023084025,2166,1412.0003541076,
0176_#2.jpg _P3,1412,2166.00207756133,2166.93331907321,1412.06466858539,
0177_#2.jpg _P3,1412.0003541076,2165.00207852094,2166.00092336084,1411,
0178_#2.jpg _P3,1413,2164.00092421422,2166.00023084025,1412.00141642988,
0179_#2.jpg _P3,1412.0003541076,2166.00023084025,2167.00023073372,1412.00141642988,
0180_#2.jpg _P3,1412,2165.00092378733,2166.00023084025,1411.00035435857,
0181_#2.jpg _P3,1413.000353857,2166.00207756133,2167.00023073372,1411.00141743373,
0182_#2.jpg _P3,1413.000353857,2165.00207852094,2166.00023084025,1411.00141743373,
0183_#2.jpg _P3,1412.0003541076,2166.00023084025,2167.00023073372,1412.00141642988,
0184_#2.jpg _P3,1412,2166.00092336084,2167.00023073372,1411.00035435857,
0185_#2.jpg _P3,1412,2165.00092378733,2166.00023084025,1411.00035435857,
0186_#2.jpg _P3,1413.000353857,2164.00207948144,2166.00023084025,1411.00035435857,
0187_#2.jpg _P3,1412.0003541076,2165.00369514696,2166.00092336084,1410,
0188_#2.jpg _P3,1412.00141642988,2164.0057763324,2167.00369173659,1411.00035435857,
0189_#2.jpg _P3,1413.000353857,2165.00369514696,2167.00092293474,1411.00035435857,
0190_#2.jpg _P3,1412,2165.00207852094,2166.00207756133,1412.0003541076,
0191_#2.jpg _P3,1412.0003541076,2165.00369514696,2167.0020766026,1411.00035435857,
0192_#2.jpg _P3,1412.0003541076,2165.00207852094,2165.00023094687,1410.00035460988,
0193_#2.jpg _P3,1412.00141642988,2164.00092421422,2167.00092293474,1412.0003541076,
0194_#2.jpg _P3,1412.0003541076,2164.00092421422,2166.00092336084,1412.0003541076,
0195_#2.jpg _P3,1413.000353857,2166.00092336084,2166,1411.00035435857,
0196_#2.jpg _P3,1412.0003541076,2165.00023094687,2166.00023084025,1412.00141642988,
0197_#2.jpg _P3,1412,2165.00092378733,2167.00023073372,1411.00141743373,
0198_#2.jpg _P3,1412,2165.00092378733,2167.00092293474,1412.00141642988,
0199_#2.jpg _P3,1413.000353857,2166.00092336084,2166,1411.00035435857,
0200_#2.jpg _P3,1412.00141642988,2165.00207852094,2167.0020766026,1412,
0201_#2.jpg _P3,1412.0003541076,2166.00023084025,2167.00023073372,1412.00141642988,
0202_#2.jpg _P3,1412.0003541076,2166.00207756133,2166.00092336084,1411.00035435857,
0203_#2.jpg _P3,1413.000353857,2166.00369344099,2167.0020766026,1412,
0204_#2.jpg _P3,1412.0003541076,2164.00092421422,2166.00207756133,1413.000353857,
0205_#2.jpg _P3,1413.000353857,2164.00207948144,2166.00092336084,1412.0003541076,
0206_#2.jpg _P3,1412,2166.00092336084,2166.00092336084,1412,
0207_#2.jpg _P3,1412.0003541076,2166.00369344099,2165.00369514696,1412.00141642988,
0208_#2.jpg _P3,1413,2166.00207756133,2166.00092336084,1412,
0209_#2.jpg _P3,1413,2165.00369514696,2165.00207852094,1412,
0210_#2.jpg _P3,1413.00141542746,2164.00207948144,2167.00092293474,1412.0003541076,
0211_#2.jpg _P3,1413.000353857,2165.00207852094,2166.00092336084,1412,
0212_#2.jpg _P3,1413,2165.00207852094,2166.00023084025,1411.00035435857,
0213_#2.jpg _P3,1413.000353857,2165.00207852094,2166.00092336084,1412,
0214_#2.jpg _P3,1413.000353857,2164.00207948144,2166.00092336084,1412.0003541076,
0215_#2.jpg _P3,1412,2166.00092336084,2167.00092293474,1412.0003541076,
0216_#2.jpg _P3,1412.0003541076,2165.00023094687,2166.00023084025,1412.00141642988,
0217_#2.jpg _P3,1412,2165.00207852094,2166.00092336084,1411.00035435857,
0218_#2.jpg _P3,1412,2166.00207756133,2167.00092293474,1411.00035435857,
0219_#2.jpg _P3,1413,2164.00092421422,2166.00023084025,1412.00141642988,
0220_#2.jpg _P3,1413.000353857,2164.00092421422,2165.00023094687,1412.00141642988,
0221_#2.jpg _P3,1413,2164.00023105359,2167,1412.00318696524,
0222_#2.jpg _P3,1413.000353857,2165.00092378733,2166,1411.00141743373,
0223_#2.jpg _P3,1412.00141642988,2165.00023094687,2166.00092336084,1411.00318922389,
0224_#2.jpg _P3,1412.0003541076,2165.00092378733,2166.00023084025,1411.00141743373,
0225_#2.jpg _P3,1413.000353857,2165.00577366436,2166.00207756133,1411,
0226_#2.jpg _P3,1412.0003541076,2166.00023084025,2167.00023073372,1412.00141642988,
0227_#2.jpg _P3,1412.00318696524,2164.00831791377,2166.00831023337,1412.0003541076,
0228_#2.jpg _P3,1412,2165.00023094687,2166.00023084025,1412.0003541076,
0229_#2.jpg _P3,1411,2165.00092378733,2165.00207852094,1412,
0230_#2.jpg _P3,1412.00141642988,2165.00369514696,2166.00577099878,1413.000353857,
0231_#2.jpg _P3,1412.00141642988,2166.00577099878,2166.00577099878,1412.00141642988,
0232_#2.jpg _P3,1413.000353857,2165.00092378733,2166.00023084025,1412.00141642988,
0233_#2.jpg _P3,1413,2165.00092378733,2166.00023084025,1412.0003541076,
0234_#2.jpg _P3,1413.000353857,2166.00577099878,2167.00576833565,1413,
0235_#2.jpg _P3,1413.00141542746,2166,2166,1413.00141542746,
0236_#2.jpg _P3,1413.00318470979,2166.00831023337,2166.00577099878,1412.00318696524,
0237_#2.jpg _P3,1413.000353857,2165,2166.00023084025,1412.00141642988,
0238_#2.jpg _P3,1413,2166.00092336084,2166.00092336084,1413,
0239_#2.jpg _P3,1413.000353857,2167.00830639848,2166.00577099878,1412.00141642988,
0240_#2.jpg _P3,1424,2164.00369685451,2165.00092378733,1422.0003516174,
0241_#2.jpg _P3,1423.00140548068,2163,2165.00023094687,1422.00562586791,
0242_#2.jpg _P3,1423,2163.0009246415,2165.00023094687,1422.00140646907,
0243_#2.jpg _P3,1424.00035112355,2164.00092421422,2165,1422.00140646907,
0244_#2.jpg _P3,1424.00035112355,2164.00092421422,2166.00023084025,1423.00316232959,
0245_#2.jpg _P3,1424.00035112355,2164.00023105359,2166.00023084025,1422.00316455344,
0246_#2.jpg _P3,1424,2164.00207948144,2165.00092378733,1423.0003513703,
0247_#2.jpg _P3,1423.0003513703,2165.00092378733,2165,1421.00035186484,
0248_#2.jpg _P3,1424,2163.00369856364,2165.00023094687,1421.00140745884,
0249_#2.jpg _P3,1423.00140548068,2165.00092378733,2165.00023094687,1422.00140646907,
0250_#2.jpg _P3,1424,2163.00369856364,2165.00092378733,1422.00140646907,
0251_#2.jpg _P3,1424.00035112355,2163.00577900291,2165.00369514696,1423.0003513703,
0252_#2.jpg _P3,1423,2163.00208044283,2165.00092378733,1422.00140646907,
0253_#2.jpg _P3,1423,2164.00092421422,2165.00023094687,1422.0003516174,
0254_#2.jpg _P3,1423.00140548068,2165.00023094687,2165,1422.00140646907,
0255_#2.jpg _P3,1423.0003513703,2166.00207756133,2166.00092336084,1422.0003516174,
0256_#2.jpg _P3,1425.00035087715,2164.00207948144,2165,1422.00140646907,
0257_#2.jpg _P3,1424.00035112355,2164.00207948144,2164.00092421422,1423.0003513703,
0258_#2.jpg _P3,1424,2164.00369685451,2166.00092336084,1422.00140646907,
0259_#2.jpg _P3,1425.00140350808,2165.00207852094,2164.00023105359,1421.00035186484,
0260_#2.jpg _P3,1425.00315789124,2166.00207756133,2164.00023105359,1421.00035186484,
0261_#2.jpg _P3,1423.00140548068,2166.00207756133,2165.00092378733,1422.0003516174,
0262_#2.jpg _P3,1423,2165.00369514696,2166.00207756133,1422.0003516174,
0263_#2.jpg _P3,1423,2164.00369685451,2165.00369514696,1423.0003513703,
0264_#2.jpg _P3,1424,2164.00369685451,2165.00207852094,1423.0003513703,
0265_#2.jpg _P3,1424,2163.00208044283,2165.00023094687,1422.00140646907,
0266_#2.jpg _P3,1424,2164.00092421422,2166,1422.00140646907,
0267_#2.jpg _P3,1425.00035087715,2165.00092378733,2166,1423.00140548068,
0268_#2.jpg _P3,1424.00035112355,2164.00092421422,2165.00023094687,1423.00140548068,
0269_#2.jpg _P3,1424.00035112355,2164.00369685451,2166.00207756133,1423.0003513703,
0270_#2.jpg _P3,1424,2163.00208044283,2165.00092378733,1423.00140548068,
0271_#2.jpg _P3,1423.0003513703,2163.00369856364,2165.00207852094,1422.0003516174,
0272_#2.jpg _P3,1423.0003513703,2165.00207852094,2165.00092378733,1422.0003516174,
0273_#2.jpg _P3,1424.00035112355,2164.00831791377,2165.00369514696,1422,
0274_#2.jpg _P3,1423,2164.0057763324,2165.00369514696,1422.0003516174,
0275_#2.jpg _P3,1425.00140350808,2165.0083140718,2166.00207756133,1422.0003516174,
0276_#2.jpg _P3,1425.00035087715,2164.0057763324,2165.00092378733,1422,
0277_#2.jpg _P3,1424,2165.00207852094,2166.00092336084,1423.0003513703,
0278_#2.jpg _P3,1424,2162.00023126733,2166.00023084025,1422.00562586791,
0279_#2.jpg _P3,1423.0003513703,2163.00369856364,2165.00207852094,1422.0003516174,
0280_#2.jpg _P3,1425.00035087715,2166.00092336084,2166,1423.0003513703,
0281_#2.jpg _P3,1424,2165.00369514696,2165.00092378733,1422,
0282_#2.jpg _P3,1424.00035112355,2164.00092421422,2165.00023094687,1421.00140745884,
0283_#2.jpg _P3,1425,2164.00207948144,2166,1422.00140646907,
0284_#2.jpg _P3,1424.00035112355,2164.00092421422,2164.00023105359,1423.0003513703,
0285_#2.jpg _P3,1424.00035112355,2164.00092421422,2165,1422.00140646907,
0286_#2.jpg _P3,1424.00035112355,2164.00023105359,2165.00023094687,1422.00140646907,
0287_#2.jpg _P3,1424.00316010885,2166.00023084025,2166.00207756133,1422.00316455344,
0288_#2.jpg _P3,1424.00035112355,2162.00370027435,2165.00092378733,1422.00140646907,
0289_#2.jpg _P3,1423,2164.00369685451,2165.00207852094,1422.0003516174,
0290_#2.jpg _P3,1424,2164.00207948144,2166.00023084025,1422.00140646907,
0291_#2.jpg _P3,1424.00140449369,2165.00092378733,2166,1422.00316455344,
0292_#2.jpg _P3,1424,2164.00369685451,2165.00207852094,1423.0003513703,
0293_#2.jpg _P3,1423.0003513703,2163.00208044283,2166.00092336084,1422.00140646907,
0294_#2.jpg _P3,1425.00035087715,2163,2165.00092378733,1423.00316232959,
0295_#2.jpg _P3,1424.00140449369,2167.00369173659,2166.00092336084,1422.0003516174,
0296_#2.jpg _P3,1424,2164.00207948144,2166.00092336084,1423.00140548068,
0297_#2.jpg _P3,1425,2166.00369344099,2166.00092336084,1423,
0298_#2.jpg _P3,1424.00035112355,2165.00207852094,2164.00092421422,1423,
0299_#2.jpg _P3,1424.00035112355,2164.00092421422,2165,1422.00140646907,
0300_#2.jpg _P3,1424.00140449369,2165.00023094687,2166.00023084025,1422.00316455344,
0301_#2.jpg _P3,1424.00035112355,2164.00092421422,2164,1422.0003516174,
0302_#2.jpg _P3,1424,2163.0009246415,2165,1422.00140646907,
0303_#2.jpg _P3,1424.00140449369,2165.00023094687,2166.00023084025,1422.00316455344,
0304_#2.jpg _P3,1424.00035112355,2164.00092421422,2167.00023073372,1423.00140548068,
0305_#2.jpg _P3,1424.00140449369,2165.00023094687,2165.00023094687,1422.00140646907,
0306_#2.jpg _P3,1424,2163.0009246415,2166,1422.00316455344,
0307_#2.jpg _P3,1424.00035112355,2165.00023094687,2165.00023094687,1422.0003516174,
0308_#2.jpg _P3,1424.00035112355,2164.00023105359,2166.00023084025,1422.00316455344,
0309_#2.jpg _P3,1424,2164.00369685451,2165.00207852094,1423.0003513703,
0310_#2.jpg _P3,1424,2165.00092378733,2165.00023094687,1423,
0311_#2.jpg _P3,1424,2165.00092378733,2167,1422.00140646907,
0312_#2.jpg _P3,1423,2164.00023105359,2166,1422.00140646907,
0313_#2.jpg _P3,1424.00035112355,2165.00023094687,2167.00023073372,1422.00316455344,
0314_#2.jpg _P3,1423.0003513703,2164.00023105359,2165.00023094687,1421.00140745884,
0315_#2.jpg _P3,1424,2164.00023105359,2166,1423.00140548068,
0316_#2.jpg _P3,1424,2164.00092421422,2167.00023073372,1421.00316678043,
0317_#2.jpg _P3,1424.00140449369,2164.00023105359,2166.00369344099,1421.00562982699,
0318_#2.jpg _P3,1425,2164.00207948144,2166.00023084025,1423.00140548068,
0319_#2.jpg _P3,1424,2165.00092378733,2167,1422.00140646907,
0320_#2.jpg _P3,1424,2164.00207948144,2166,1421.00140745884,
0321_#2.jpg _P3,1424,2164.00092421422,2166,1422.00140646907,
0322_#2.jpg _P3,1424.00035112355,2163.0009246415,2165,1422.0003516174,
0323_#2.jpg _P3,1424.00035112355,2164.00092421422,2167.00023073372,1423.00140548068,
0324_#2.jpg _P3,1424,2165.00092378733,2166.00023084025,1423.0003513703,
0325_#2.jpg _P3,1424,2165.00207852094,2165,1421,
0326_#2.jpg _P3,1424,2165.00092378733,2167,1422.00140646907,
0327_#2.jpg _P3,1425,2165.00092378733,2167.00023073372,1422.00140646907,
0328_#2.jpg _P3,1425,2164.00092421422,2167,1423.00316232959,
0329_#2.jpg _P3,1424,2163.0009246415,2166,1422.00316455344,
0330_#2.jpg _P3,1424,2165.00207852094,2166.00023084025,1422.0003516174,
0331_#2.jpg _P3,1424,2165.00023094687,2167.00023073372,1422.00140646907,
0332_#2.jpg _P3,1424.00035112355,2164.00023105359,2167.00023073372,1422.00562586791,
