卷號,左上X,左上Y,右上X,右上Y,左下X,左下Y,右下X,右下Y,
0108_#1.jpg _P2,1772,86,3185,87,1768,2252,3182,2252,
0109_#1.jpg _P2,1772,87,3184,88,1768,2252,3181,2254,
0110_#1.jpg _P2,1773,87,3185,90,1767,2252,3180,2255,
0111_#1.jpg _P2,1771,87,3184,88,1768,2252,3180,2254,
0112_#1.jpg _P2,1773,88,3185,91,1768,2253,3181,2256,
0113_#1.jpg _P2,1771,86,3184,87,1768,2251,3181,2253,
0114_#1.jpg _P2,1771,87,3184,89,1768,2253,3181,2254,
0115_#1.jpg _P2,1772,87,3184,89,1768,2253,3181,2254,
0116_#1.jpg _P2,1772,87,3186,90,1767,2252,3180,2255,
0117_#1.jpg _P2,1772,87,3184,89,1767,2252,3180,2254,
0118_#1.jpg _P2,1776,73,3189,78,1768,2238,3181,2243,
0119_#1.jpg _P2,1773,87,3185,90,1768,2253,3181,2255,
0120_#1.jpg _P2,1773,88,3185,91,1768,2254,3182,2256,
0121_#1.jpg _P2,1772,87,3185,90,1767,2253,3180,2254,
0122_#1.jpg _P2,1772,86,3185,89,1767,2252,3180,2254,
0123_#1.jpg _P2,1771,87,3184,89,1767,2252,3181,2254,
0124_#1.jpg _P2,1772,88,3184,90,1766,2253,3180,2255,
0125_#1.jpg _P2,1772,87,3185,89,1769,2253,3182,2254,
0126_#1.jpg _P2,1772,87,3184,90,1767,2253,3180,2255,
0127_#1.jpg _P2,1773,85,3186,87,1769,2251,3182,2252,
0128_#1.jpg _P2,1772,87,3184,89,1767,2253,3181,2255,
0129_#1.jpg _P2,1772,86,3186,89,1768,2253,3181,2254,
0130_#1.jpg _P2,1773,87,3185,89,1768,2254,3182,2255,
0131_#1.jpg _P2,1773,84,3185,86,1768,2251,3182,2252,
0132_#1.jpg _P2,1774,86,3187,88,1770,2253,3184,2254,
0133_#1.jpg _P2,1773,87,3186,90,1768,2254,3182,2255,
0134_#1.jpg _P2,1775,88,3187,90,1770,2253,3184,2255,
0135_#1.jpg _P2,1773,86,3185,88,1768,2252,3182,2254,
0136_#1.jpg _P2,1773,87,3185,89,1768,2253,3182,2255,
0137_#1.jpg _P2,1773,86,3185,88,1767,2252,3181,2254,
0138_#1.jpg _P2,1773,87,3186,89,1768,2253,3183,2254,
0139_#1.jpg _P2,1772,87,3185,89,1768,2253,3182,2255,
0140_#1.jpg _P2,1772,86,3185,88,1768,2253,3182,2254,
0141_#1.jpg _P2,1772,85,3185,87,1768,2251,3182,2252,
0142_#1.jpg _P2,1773,84,3185,86,1769,2251,3183,2251,
0143_#1.jpg _P2,1774,83,3187,87,1767,2249,3181,2253,
0144_#1.jpg _P2,1772,84,3185,86,1767,2251,3182,2252,
0145_#1.jpg _P2,1772,86,3186,88,1768,2253,3182,2254,
0146_#1.jpg _P2,1772,83,3185,85,1768,2249,3183,2250,
0147_#1.jpg _P2,1773,85,3185,87,1767,2251,3182,2253,
0148_#1.jpg _P2,1774,88,3187,91,1770,2254,3184,2256,
0149_#1.jpg _P2,1774,85,3187,88,1767.849,2251.069,3183,2253,
0150_#1.jpg _P2,1774,86,3186,89,1769,2252,3183,2254,
0151_#1.jpg _P2,1772,87,3185,89,1768,2254,3182,2255,
0152_#1.jpg _P2,1771,84,3184,85,1767,2249,3181,2251,
0153_#1.jpg _P2,1772,88,3185,91,1766,2254,3181,2256,
0154_#1.jpg _P2,1771,87,3184,89,1767,2253,3181,2254,
0155_#1.jpg _P2,1772,88,3185,89,1768,2253,3183,2255,
0156_#1.jpg _P2,1774,84,3186,86,1768,2249,3182,2251,
0157_#1.jpg _P2,1773,86,3186,89,1767,2252,3182,2255,
0158_#1.jpg _P2,1773,87,3186,89,1767,2253,3181,2255,
0159_#1.jpg _P2,1773,89,3186,90,1769,2256,3183,2256,
0160_#1.jpg _P2,1774,88,3186,89,1769,2253,3184,2254,
0161_#1.jpg _P2,1772,87,3184,89,1767,2254,3182,2254,
0162_#1.jpg _P2,1772,89,3184,91,1767,2255,3181,2256,
0163_#1.jpg _P2,1774,89,3186,92,1767,2255,3182,2257,
0164_#1.jpg _P2,1771,89,3184,90,1767,2255,3181,2256,
0165_#1.jpg _P2,1774,87,3187,90,1768,2253,3182,2255,
0166_#1.jpg _P2,1772,90,3185,92,1768,2256,3182,2257,
0167_#1.jpg _P2,1772,89,3184,91,1767,2257,3182,2257,
0168_#1.jpg _P2,1771,87,3184,88,1768,2254,3181,2254,
0169_#1.jpg _P2,1771,87,3184,89,1767,2255,3181,2255,
0170_#1.jpg _P2,1773,87,3185,89,1767,2253,3180,2255,
0171_#1.jpg _P2,1774,88,3186,91,1768,2255,3182,2256,
0172_#1.jpg _P2,1773,87,3185,91,1767,2254,3180,2257,
0173_#1.jpg _P2,1771,88,3184,90,1767,2254,3181,2255,
0174_#1.jpg _P2,1773,88,3185,91,1767,2253,3181,2256,
0175_#1.jpg _P2,1772,86,3185,89,1767,2252,3180,2254,
0176_#1.jpg _P2,1773,82,3185,84,1767,2247,3181,2249,
0177_#1.jpg _P2,1772,88,3184,90,1766,2254,3181,2255,
0178_#1.jpg _P2,1773,88,3185,91,1767,2254,3181,2256,
0179_#1.jpg _P2,1773,88,3185,91,1767,2254,3181,2256,
0180_#1.jpg _P2,1774,88,3186,91,1767,2254,3180,2257,
0181_#1.jpg _P2,1772,86,3184,88,1767,2251,3181,2253,
0182_#1.jpg _P2,1771,87,3183,90,1766,2254,3179,2255,
0183_#1.jpg _P2,1772,87,3184,89,1767,2253,3181,2254,
0184_#1.jpg _P2,1772,88,3184,90,1767,2254,3180,2255,
0185_#1.jpg _P2,1773,87,3185,90,1767,2253,3180,2255,
0186_#1.jpg _P2,1772,88,3184,90,1767,2254,3180,2255,
0187_#1.jpg _P2,1772,88,3184,90,1767,2253,3180,2255,
0188_#1.jpg _P2,1771,88,3183,89,1768,2253,3181,2254,
0189_#1.jpg _P2,1772,87,3185,89,1766,2252,3180,2254,
0190_#1.jpg _P2,1771,87,3184,89,1766,2253,3180,2254,
0191_#1.jpg _P2,1773,87,3185,89,1768,2253,3181,2254,
0192_#1.jpg _P2,1772,87,3184,90,1766,2254,3179,2256,
0193_#1.jpg _P2,1772,87,3184,88,1768,2253,3182,2253,
0194_#1.jpg _P2,1773,86,3185,89,1767,2252,3181,2255,
0195_#1.jpg _P2,1772,86,3184,88,1767,2251,3180,2253,
0196_#1.jpg _P2,1774,88,3187,90,1769,2254,3183,2255,
0197_#1.jpg _P2,1772,87,3185,89,1767,2253,3181,2254,
0198_#1.jpg _P2,1772,87,3184,88,1767,2253,3181,2253,
0199_#1.jpg _P2,1774,86,3187,89,1768,2252,3181,2254,
0200_#1.jpg _P2,1772,87,3184,89,1767,2253,3180,2254,
0201_#1.jpg _P2,1772,88,3184,91,1767,2255,3181,2256,
0202_#1.jpg _P2,1775,81,3188,85,1768,2247,3182,2250,
0203_#1.jpg _P2,1773,88,3185,90,1768,2254,3182,2255,
0204_#1.jpg _P2,1774,88,3187,90,1770,2255,3184,2256,
0205_#1.jpg _P2,1774,89,3187,89,1771,2255,3184,2255,
0206_#1.jpg _P2,1775,89,3187,91,1769,2255,3184,2257,
0207_#1.jpg _P2,1773,89,3186,90,1769,2255,3184,2257,
0208_#1.jpg _P2,1775,87,3188,90,1770,2254,3184,2255,
0209_#1.jpg _P2,1772,87,3185,90,1768,2255,3182,2256,
0210_#1.jpg _P2,1773,88,3186,90,1768,2253,3181,2255,
0211_#1.jpg _P2,1773,87,3186,89,1768,2253,3182,2255,
0212_#1.jpg _P2,1772,88,3185,90,1767,2253,3181,2255,
0213_#1.jpg _P2,1772,87,3185,89,1767,2253,3181,2254,
0214_#1.jpg _P2,1773,87,3185,89,1767,2253,3181,2255,
0215_#1.jpg _P2,1772,88,3184,89,1767,2253,3182,2254,
0216_#1.jpg _P2,1771,87,3183,88,1767,2253,3180,2254,
0217_#1.jpg _P2,1772,88,3185,90,1767,2254,3181,2255,
0218_#1.jpg _P2,1774,88,3186,91,1767,2253,3181,2257,
0219_#1.jpg _P2,1772,87,3185,88,1767,2252,3182,2255,
0220_#1.jpg _P2,1771,84,3185,85,1767,2250,3182,2251,
0221_#1.jpg _P2,1773,88,3186,89,1767,2253,3182,2255,
0222_#1.jpg _P2,1774,86,3187,89,1767,2252,3181,2255,
0223_#1.jpg _P2,1772,87,3185,90,1766,2254,3180,2256,
0224_#1.jpg _P2,1774,81,3186,84,1767,2247,3181,2249,
0225_#1.jpg _P2,1772,87,3185,88,1768,2253,3182,2254,
0226_#1.jpg _P2,1773,86,3186,89,1766,2252,3180,2255,
0227_#1.jpg _P2,1773,85,3187,86,1770,2251,3185,2251,
0228_#1.jpg _P2,1771,85,3184,84,1769,2250,3184,2250,
0229_#1.jpg _P2,1774,86,3186,89,1768,2253,3182,2255,
0230_#1.jpg _P2,1771,83,3184,83,1769,2249,3184,2249,
0231_#1.jpg _P2,1771,81,3184,81,1769,2247,3184,2247,
0232_#1.jpg _P2,1772,81,3185,82,1769,2247,3183,2247,
0233_#1.jpg _P2,1773,89,3186,90,1768,2255,3182,2256,
0234_#1.jpg _P2,1771,84,3184,83,1769,2249,3184,2249,
0235_#1.jpg _P2,1771,83,3184,83,1769,2249,3184,2249,
0236_#1.jpg _P2,1770,84,3184,83,1769,2250,3184,2249,
0237_#1.jpg _P2,1773,87,3186,90,1767,2253,3181,2256,
0238_#1.jpg _P2,1771,82,3184,83,1769,2248,3184,2248,
0239_#1.jpg _P2,1769,85,3182,86,1766,2252,3180,2252,
0240_#1.jpg _P2,1788,86,3212,88,1783,2256,3204,2259,
0241_#1.jpg _P2,1787,88,3212,90,1781,2257,3202,2260,
0242_#1.jpg _P2,1788,88,3213,90,1782,2257,3204,2260,
0243_#1.jpg _P2,1786,87,3211,89,1780,2257,3202,2259,
0244_#1.jpg _P2,1788,89,3213,91,1781,2258,3204,2261,
0245_#1.jpg _P2,1787,87,3212,88,1781,2256,3204,2258,
0246_#1.jpg _P2,1788,88,3213,90,1782,2256,3204,2259,
0247_#1.jpg _P2,1787,89,3212,91,1780,2258,3202,2261,
0248_#1.jpg _P2,1789,88,3213,90,1782,2257,3204,2260,
0249_#1.jpg _P2,1787,88,3211,89,1782,2257,3204,2259,
0250_#1.jpg _P2,1786,87,3210,88,1782,2257,3205,2258,
0251_#1.jpg _P2,1785,87,3210,87,1782,2257,3204,2257,
0252_#1.jpg _P2,1786,88,3211,89,1781,2257,3204,2258,
0253_#1.jpg _P2,1788,87,3213,88,1783,2256,3205,2258,
0254_#1.jpg _P2,1786,90,3211,91,1781,2259,3203,2260,
0255_#1.jpg _P2,1786,87,3210,88,1782,2257,3204,2257,
0256_#1.jpg _P2,1784,88,3209,88,1780,2257,3203,2259,
0257_#1.jpg _P2,1785,87,3210,87,1781,2256,3204,2257,
0258_#1.jpg _P2,1786,88,3211,89,1780,2256,3203,2258,
0259_#1.jpg _P2,1784,87,3210,88,1780,2257,3203,2258,
0260_#1.jpg _P2,1784,88,3209,89,1780,2258,3201,2259,
0261_#1.jpg _P2,1784,88,3209,88,1780,2257,3203,2258,
0262_#1.jpg _P2,1785,88,3210,88,1781,2256,3203,2258,
0263_#1.jpg _P2,1786,87,3210,87,1782,2256,3205,2257,
0264_#1.jpg _P2,1785,88,3210,88,1781,2257,3203,2258,
0265_#1.jpg _P2,1786,87,3211,88,1782,2256,3204,2257,
0266_#1.jpg _P2,1784,88,3208,88,1781,2256,3203,2257,
0267_#1.jpg _P2,1784,88,3209,87,1781,2257,3204,2258,
0268_#1.jpg _P2,1784,87,3210,88,1781,2256,3203,2257,
0269_#1.jpg _P2,1784,87,3208,86,1781,2256,3203,2256,
0270_#1.jpg _P2,1785,87,3210,87,1782,2256,3205,2257,
0271_#1.jpg _P2,1783,89,3208,88,1782,2258,3204,2258,
0272_#1.jpg _P2,1784,87,3209,87,1780,2256,3202,2257,
0273_#1.jpg _P2,1783,84,3208,82,1783,2254,3205,2252,
0274_#1.jpg _P2,1785,88,3210,87,1782,2257,3205,2257,
0275_#1.jpg _P2,1788,88,3213,90,1781,2257,3203,2260,
0276_#1.jpg _P2,1785,87,3210,88,1780,2256,3204,2257,
0277_#1.jpg _P2,1786,86,3210,88,1781,2256,3204,2257,
0278_#1.jpg _P2,1785,87,3210,88,1780,2256,3203,2258,
0279_#1.jpg _P2,1786,87,3211,88,1782,2256,3204,2258,
0280_#1.jpg _P2,1783,88,3208,89,1780,2257,3204,2258,
0281_#1.jpg _P2,1787,81,3212,84,1780,2251,3203,2254,
0282_#1.jpg _P2,1786,88,3211,90,1780,2258,3202,2260,
0283_#1.jpg _P2,1786,87,3211,89,1781,2257,3203,2258,
0284_#1.jpg _P2,1787,86,3212,88,1782,2255,3204,2258,
0285_#1.jpg _P2,1788,87,3212,88,1782,2256,3205,2258,
0286_#1.jpg _P2,1784,88,3210,89,1780,2257,3203,2259,
0287_#1.jpg _P2,1785,87,3210,89,1780,2256,3203,2258,
0288_#1.jpg _P2,1785,84,3210,85,1780,2253,3203,2255,
0289_#1.jpg _P2,1786,85,3210,85,1781,2254,3203,2255,
0290_#1.jpg _P2,1785,83,3210,83,1781,2252,3204,2252,
0291_#1.jpg _P2,1785,87,3211,87,1781,2256,3204,2257,
0292_#1.jpg _P2,1788,86,3212,89,1782,2255,3204,2258,
0293_#1.jpg _P2,1787,89,3211,90,1782,2258,3205,2260,
0294_#1.jpg _P2,1786,87,3211,89,1780,2256,3203,2259,
0295_#1.jpg _P2,1786,89,3212,91,1780,2258,3202,2261,
0296_#1.jpg _P2,1785,89,3210,90,1781,2258,3204,2260,
0297_#1.jpg _P2,1785,89,3211,91,1780,2258,3203,2260,
0298_#1.jpg _P2,1785,87,3210,89,1781,2257,3203,2259,
0299_#1.jpg _P2,1785,88,3210,90,1780,2259,3203,2259,
0300_#1.jpg _P2,1784,86,3209,87,1780,2255,3203,2257,
0301_#1.jpg _P2,1786,89,3211,91,1781,2258,3204,2261,
0302_#1.jpg _P2,1785,88,3210,89,1781,2257,3204,2259,
0303_#1.jpg _P2,1788,87,3212,89,1781,2256,3203,2258,
0304_#1.jpg _P2,1787,89,3211,90,1782,2258,3205,2260,
0305_#1.jpg _P2,1787,88,3212,90,1781,2257,3204,2260,
0306_#1.jpg _P2,1788,87,3212,89,1781,2256,3203,2259,
0307_#1.jpg _P2,1788,83,3213,86,1781,2253,3203,2255,
0308_#1.jpg _P2,1785,87,3211,89,1780,2256,3202,2258,
0309_#1.jpg _P2,1785,88,3210,89,1781,2257,3204,2258,
0310_#1.jpg _P2,1786,88,3210,89,1781,2257,3204,2258,
0311_#1.jpg _P2,1785,88,3211,90,1779,2257,3202,2259,
0312_#1.jpg _P2,1785,86,3210,88,1780,2255,3203,2257,
0313_#1.jpg _P2,1787,90,3212,92,1781,2259,3203,2262,
0314_#1.jpg _P2,1786,87,3211,88,1782,2258,3204,2258,
0315_#1.jpg _P2,1787,84,3211,86,1780,2253,3203,2256,
0316_#1.jpg _P2,1786,89,3211,90,1780,2258,3202,2260,
0317_#1.jpg _P2,1784,90,3209,91,1780,2259,3202,2260,
0318_#1.jpg _P2,1786,88,3211,90,1780,2258,3202,2259,
0319_#1.jpg _P2,1784,86,3208,87,1780,2256,3202,2256,
0320_#1.jpg _P2,1785,88,3210,89,1781,2257,3203,2258,
0321_#1.jpg _P2,1787,88,3212,90,1780,2257,3203,2259,
0322_#1.jpg _P2,1787,87,3211,89,1781,2257,3204,2259,
0323_#1.jpg _P2,1784,89,3209,89,1781,2258,3204,2258,
0324_#1.jpg _P2,1787,85,3212,88,1780,2254,3203,2257,
0325_#1.jpg _P2,1787,83,3213,86,1782,2252,3204,2256,
0326_#1.jpg _P2,1787,88,3212,91,1780,2257,3203,2259,
0327_#1.jpg _P2,1789,88,3213,90,1782,2256,3205,2260,
0328_#1.jpg _P2,1787,89,3212,90,1782,2258,3205,2259,
0329_#1.jpg _P2,1785,88,3210,89,1781,2257,3203,2259,
0330_#1.jpg _P2,1785,90,3209,91,1780,2259,3203,2260,
0331_#1.jpg _P2,1786,87,3210,89,1781,2256,3204,2258,
0332_#1.jpg _P2,1786,87,3210,89,1781,2257,3203,2258,
0333_#1.jpg _P2,1787,87,3212,89,1780,2256,3202,2259,
0334_#1.jpg _P2,1782,83,3208,83,1780,2253,3203,2252,
0335_#1.jpg _P2,1785,87,3210,86,1781,2255,3204,2256,
0336_#1.jpg _P2,1786,86,3211,88,1781,2256,3203,2257,
0337_#1.jpg _P2,1785,89,3210,90,1780,2258,3203,2260,
0338_#1.jpg _P2,1784,87,3209,88,1779,2257,3202,2258,
0339_#1.jpg _P2,1785,88,3210,89,1781,2258,3203,2259,
0340_#1.jpg _P2,1786,89,3211,90,1782,2258,3205,2259,
0341_#1.jpg _P2,1784,89,3209,89,1781,2258,3203,2259,
0342_#1.jpg _P2,1784,90,3210,91,1780,2259,3202,2261,
0343_#1.jpg _P2,1786,87,3211,89,1781,2256,3204,2258,
0344_#1.jpg _P2,1784,89,3208,89,1782,2260,3204,2259,
0345_#1.jpg _P2,1787,89,3213,91,1780,2259,3203,2262,
0346_#1.jpg _P2,1786,88,3211,90,1781,2258,3204,2260,
0347_#1.jpg _P2,1785,83,3211,85,1779,2254,3203,2255,
0348_#1.jpg _P2,1786,88,3211,89,1781,2260,3203,2260,
0349_#1.jpg _P2,1788,89,3214,92,1781,2259,3203,2262,
0350_#1.jpg _P2,1786,89,3212,91,1781,2259,3204,2261,
0351_#1.jpg _P2,1785,87,3211,88,1781,2257,3204,2258,
0352_#1.jpg _P2,1786,88,3210,89,1781,2259,3204,2259,
0353_#1.jpg _P2,1786,85,3211,86,1782,2255,3205,2256,
0354_#1.jpg _P2,1786,87,3211,89,1780,2258,3204,2259,
0355_#1.jpg _P2,1788,87,3214,90,1781,2258,3205,2260,
0356_#1.jpg _P2,1787,89,3213,91,1781,2259,3204,2261,
0357_#1.jpg _P2,1786,86,3212,89,1780,2257,3202,2260,
0358_#1.jpg _P2,1787,87,3213,89,1782,2257,3205,2259,
0359_#1.jpg _P2,1787,87,3212,89,1782,2257,3205,2259,
0360_#1.jpg _P2,1785,86,3211,86,1781,2256,3205,2256,
0361_#1.jpg _P2,1787,88,3213,91,1781,2259,3203,2262,
0362_#1.jpg _P2,1785,87,3210,89,1780,2258,3204,2259,
0363_#1.jpg _P2,1787,87,3213,89,1783,2258,3206,2259,
0364_#1.jpg _P2,1787,88,3213,92,1779,2258,3202,2262,
0365_#1.jpg _P2,1785,87,3211,88,1780,2257,3204,2258,
0366_#1.jpg _P2,1788,88,3214,92,1779,2258,3202,2262,
0367_#1.jpg _P2,1787,87,3212,90,1780,2258,3203,2260,
0368_#1.jpg _P2,1787,88,3213,90,1781,2258,3204,2260,
0369_#1.jpg _P2,1788,82,3213,85,1782,2253,3205,2255,
0370_#1.jpg _P2,1787,89,3212,91,1782,2258,3205,2260,
0371_#1.jpg _P2,1787,88,3212,90,1782,2258,3205,2259,
0372_#1.jpg _P2,1788,82,3213,85,1781,2253,3205,2255,
0373_#1.jpg _P2,1788,82,3214,85,1781,2252,3204,2255,
0374_#1.jpg _P2,1788,87,3214,89,1783,2257,3205,2260,
0375_#1.jpg _P2,1787,88,3213,90,1781,2258,3204,2260,
0376_#1.jpg _P2,1788,84,3214,87,1781,2254,3204,2257,
0377_#1.jpg _P2,1786,88,3213,91,1780,2259,3203,2261,
0378_#1.jpg _P2,1788,87,3213,89,1782,2257,3205,2259,
0379_#1.jpg _P2,1785,81,3210,82,1781,2251,3204,2252,
0380_#1.jpg _P2,1786,88,3211,90,1782,2259,3204,2260,
0381_#1.jpg _P2,1786,82,3212,83,1782,2252,3205,2253,
0382_#1.jpg _P2,1786,86,3212,87,1782,2258,3205,2258,
0383_#1.jpg _P2,1786,87,3211,89,1781,2256,3203,2258,
0384_#1.jpg _P2,1786,87,3211,90,1779,2256,3202,2259,
0385_#1.jpg _P2,1788,89,3212,91,1781,2257,3203,2260,
0386_#1.jpg _P2,1786,88,3211,89,1781,2256,3204,2259,
