卷號,上,右,左,下,
0030_#1.jpg _P2,1412.0003541076,2165,2165.00207852094,1415.00035335685,
0031_#1.jpg _P2,1412.00141642988,2166.00092336084,2165.00577366436,1415.00318020844,
0032_#1.jpg _P2,1412.00318696524,2165.00207852094,2166.00831023337,1415.00141342686,
0033_#1.jpg _P2,1412.00141642988,2165.00207852094,2166.00577099878,1414.00035360674,
0034_#1.jpg _P2,1413.00141542746,2165.00207852094,2166.00577099878,1415.00035335685,
0035_#1.jpg _P2,1413.000353857,2165.00207852094,2165.00369514696,1414.00035360674,
0036_#1.jpg _P2,1413.000353857,2165.00092378733,2165.00369514696,1415.00035335685,
0037_#1.jpg _P2,1412.0003541076,2165.00092378733,2166.00207756133,1413,
0038_#1.jpg _P2,1412.00318696524,2166.00577099878,2167.00830639848,1413.00141542746,
0039_#1.jpg _P2,1413.00318470979,2165.00577366436,2166.00577099878,1413.00141542746,
0040_#1.jpg _P2,1412.00141642988,2165.00207852094,2166.00207756133,1412.0003541076,
0041_#1.jpg _P2,1412.0003541076,2166.00369344099,2165.00577366436,1413.00141542746,
0042_#1.jpg _P2,1412.00141642988,2166.00369344099,2166.00577099878,1413.00141542746,
0043_#1.jpg _P2,1413.00141542746,2165.00369514696,2166.00369344099,1413.000353857,
0044_#1.jpg _P2,1412.00318696524,2165.00369514696,2167.00830639848,1414.00035360674,
0045_#1.jpg _P2,1411.00318922389,2165.00369514696,2166.00831023337,1413.00141542746,
0046_#1.jpg _P2,1412.00318696524,2165.00369514696,2167.00576833565,1413.000353857,
0047_#1.jpg _P2,1413.000353857,2165.00369514696,2165.00207852094,1412.0003541076,
0048_#1.jpg _P2,1412.00141642988,2165.00092378733,2166.00207756133,1413.000353857,
0049_#1.jpg _P2,1413.00141542746,2165.00577366436,2166.00577099878,1413.000353857,
0050_#1.jpg _P2,1412.00141642988,2165.00369514696,2166.00577099878,1413.000353857,
0051_#1.jpg _P2,1413.000353857,2166.00577099878,2165.00577366436,1413.00141542746,
0052_#1.jpg _P2,1412.00141642988,2165.00092378733,2166.00207756133,1413.000353857,
0053_#1.jpg _P2,1413.00566170133,2165.00577366436,2167.00576833565,1413.00141542746,
0054_#1.jpg _P2,1412.00318696524,2165.00577366436,2166.00831023337,1413.00141542746,
0055_#1.jpg _P2,1412.00318696524,2164.0057763324,2166.00831023337,1413.000353857,
0056_#1.jpg _P2,1413.00141542746,2165.00369514696,2166.00369344099,1413.000353857,
0057_#1.jpg _P2,1413.00318470979,2165.00577366436,2166.00577099878,1413.00141542746,
0058_#1.jpg _P2,1411.00141743373,2164.00207948144,2166.00577099878,1413,
0059_#1.jpg _P2,1412.00141642988,2166.00369344099,2165.00577366436,1413.00318470979,
0060_#1.jpg _P2,1412.0003541076,2165.00207852094,2165.00369514696,1413.000353857,
0061_#1.jpg _P2,1412.00141642988,2165.00207852094,2166.00577099878,1414.00035360674,
0062_#1.jpg _P2,1412.00318696524,2165.00369514696,2166.00577099878,1413.00141542746,
0063_#1.jpg _P2,1412.00566571101,2165.0083140718,2166.01131114313,1413.00318470979,
0064_#1.jpg _P2,1412.00318696524,2165.01131636765,2165.01478055001,1413.00318470979,
0065_#1.jpg _P2,1412.00318696524,2165.00369514696,2166.00577099878,1413.00141542746,
0066_#1.jpg _P2,1412.00318696524,2165.00369514696,2167.00576833565,1413.000353857,
0067_#1.jpg _P2,1412,2165.00023094687,2167.00023073372,1414.00141442645,
0068_#1.jpg _P2,1413.00141542746,2165.00369514696,2166.00369344099,1413.000353857,
0069_#1.jpg _P2,1412.0003541076,2165.00207852094,2166.00577099878,1414,
0070_#1.jpg _P2,1413,2165.00023094687,2165.00092378733,1414,
0071_#1.jpg _P2,1413.00318470979,2166.00577099878,2167.00576833565,1413.00141542746,
0072_#1.jpg _P2,1412.00141642988,2165.00369514696,2165.00577366436,1413.00141542746,
0073_#1.jpg _P2,1413.00318470979,2166.00831023337,2166.00831023337,1413.00318470979,
0074_#1.jpg _P2,1412.00141642988,2166.00369344099,2166.00577099878,1413.00141542746,
0075_#1.jpg _P2,1413.00318470979,2165.00577366436,2166.00577099878,1413.00141542746,
0076_#1.jpg _P2,1412.00318696524,2165.00369514696,2166.00831023337,1414.00141442645,
0077_#1.jpg _P2,1412.0003541076,2165.00207852094,2165.00369514696,1413.000353857,
0078_#1.jpg _P2,1412.00141642988,2166.00577099878,2165.00577366436,1412.00318696524,
