卷號,左上X,左上Y,右上X,右上Y,左下X,左下Y,右下X,右下Y,
0264_#2.jpg _P4,1783,86,3213,87,1779,2250,3207,2252,
0265_#2.jpg _P4,1782,86,3211,86,1779,2249,3208,2250,
0266_#2.jpg _P4,1781,86,3211,85,1779,2249,3208,2249,
0267_#2.jpg _P4,1782,86,3212,86,1780,2251,3209,2252,
0268_#2.jpg _P4,1781,86,3211,86,1778,2250,3207,2252,
0269_#2.jpg _P4,1782,87,3210,87,1778,2251,3207,2252,
0270_#2.jpg _P4,1782,90,3212,89,1779,2252,3207,2253,
0271_#2.jpg _P4,1783,89,3211,88,1779,2253,3209,2253,
0272_#2.jpg _P4,1782,87,3212,88,1778,2252,3207,2253,
0273_#2.jpg _P4,1784,89,3212,90,1777,2253,3207,2255,
0274_#2.jpg _P4,1783,89,3211,91,1778,2254,3206,2256,
0275_#2.jpg _P4,1783,87,3212,87,1778,2250,3207,2252,
0276_#2.jpg _P4,1783,87,3214,87,1779,2250,3207,2252,
0277_#2.jpg _P4,1782,86,3212,86,1778,2250,3207,2251,
0278_#2.jpg _P4,1782,86,3212,84,1780,2248,3208,2250,
0279_#2.jpg _P4,1783,85,3211,86,1778,2249,3208,2251,
0280_#2.jpg _P4,1781,85,3211,86,1779,2251,3207,2251,
0281_#2.jpg _P4,1783,80,3212,82,1778,2246,3205,2247,
0282_#2.jpg _P4,1783,84,3212,82,1781,2248,3210,2247,
0283_#2.jpg _P4,1783,83,3214,84,1781,2248,3209,2249,
0284_#2.jpg _P4,1782,85,3213,85,1779,2249,3207,2250,
0285_#2.jpg _P4,1782,85,3211,83,1780,2248,3209,2249,
0286_#2.jpg _P4,1782,85,3211,84,1780,2249,3208,2249,
0287_#2.jpg _P4,1783,80,3212,78,1783,2246,3210,2244,
0288_#2.jpg _P4,1783,84,3212,84,1779,2248,3206,2249,
0289_#2.jpg _P4,1783,85,3212,84,1779,2249,3208,2250,
0290_#2.jpg _P4,1781,85,3210,84,1778,2249,3206,2249,
0291_#2.jpg _P4,1782,84,3211,84,1780,2249,3206,2250,
0292_#2.jpg _P4,1781,85,3210,85,1778,2249,3207,2250,
0293_#2.jpg _P4,1781,86,3212,85,1779,2249,3207,2250,
0294_#2.jpg _P4,1781,83,3211,81,1781,2246,3209,2246,
0295_#2.jpg _P4,1783,85,3213,87,1779,2250,3206,2252,
0296_#2.jpg _P4,1782,84,3212,84,1779,2247,3208,2249,
0297_#2.jpg _P4,1782,87,3212,87,1778,2251,3206,2252,
0298_#2.jpg _P4,1782,86,3210,86,1779,2250,3208,2251,
0299_#2.jpg _P4,1781,85,3212,84,1778,2249,3206,2249,
0300_#2.jpg _P4,1783,81,3212,79,1782,2245,3211,2245,
0301_#2.jpg _P4,1781,84,3211,83,1779,2248,3208,2248,
0302_#2.jpg _P4,1782,84,3211,82,1780,2248,3209,2248,
0303_#2.jpg _P4,1781,84,3212,83,1781,2248,3208,2248,
0304_#2.jpg _P4,1783,86,3212,85,1780,2250,3209,2250,
0305_#2.jpg _P4,1782,85,3212,82,1781,2248,3209,2247,
0306_#2.jpg _P4,1782,84,3212,83,1780,2248,3208,2248,
0307_#2.jpg _P4,1783,85,3213,84,1781,2249,3210,2249,
0308_#2.jpg _P4,1782,84,3212,83,1780,2248,3209,2248,
0309_#2.jpg _P4,1782,84,3211,84,1779,2249,3207,2249,
0310_#2.jpg _P4,1781,85,3210,84,1779,2251,3208,2250,
0311_#2.jpg _P4,1782,85,3212,86,1779,2251,3206,2252,
0312_#2.jpg _P4,1781,84,3211,84,1780,2248,3208,2248,
0313_#2.jpg _P4,1781,80,3211,79,1781,2245,3208,2244,
0314_#2.jpg _P4,1781,83,3211,82,1780,2247,3209,2247,
0315_#2.jpg _P4,1782,85,3213,84,1781,2249,3209,2249,
0316_#2.jpg _P4,1783,86,3212,83,1781,2248,3210,2249,
0317_#2.jpg _P4,1782,83,3211,80,1783,2247,3211,2246,
0318_#2.jpg _P4,1782,85,3211,87,1779,2250,3206,2252,
0319_#2.jpg _P4,1781,81,3210,82,1778,2247,3206,2247,
0320_#2.jpg _P4,1781,87,3211,87,1778,2251,3206,2252,
0321_#2.jpg _P4,1782,86,3212,84,1779,2249,3206,2250,
0322_#2.jpg _P4,1782,87,3211,85,1780,2250,3208,2250,
0323_#2.jpg _P4,1783,87,3214,86,1780,2250,3208,2251,
0324_#2.jpg _P4,1782,84,3211,84,1779,2249,3207,2250,
0325_#2.jpg _P4,1781,81,3211,80,1779,2244,3207,2245,
0326_#2.jpg _P4,1781,85,3211,85,1779,2249,3207,2250,
0327_#2.jpg _P4,1782,86,3213,84,1780,2249,3210,2249,
0328_#2.jpg _P4,1783,84,3212,83,1781,2248,3210,2249,
0329_#2.jpg _P4,1782,83,3211,82,1781,2248,3209,2247,
0330_#2.jpg _P4,1780,84,3210,85,1778,2250,3207,2250,
0331_#2.jpg _P4,1781,85,3211,83,1780,2249,3208,2248,
0332_#2.jpg _P4,1780,84,3209,82,1779,2248,3207,2248,
0333_#2.jpg _P4,1782,85,3212,85,1780,2249,3208,2250,
0334_#2.jpg _P4,1784,89,3213,91,1777,2253,3204,2257,
0335_#2.jpg _P4,1783,82,3213,83,1781,2247,3209,2248,
0336_#2.jpg _P4,1782,85,3211,84,1780,2249,3209,2249,
0337_#2.jpg _P4,1780,83,3208,84,1779,2250,3208,2248,
0338_#2.jpg _P4,1781,81,3210,79,1779,2243,3207,2244,
0339_#2.jpg _P4,1780,84,3210,84,1778,2250,3208,2249,
0340_#2.jpg _P4,1781,85,3211,83,1780,2248,3208,2248,
0341_#2.jpg _P4,1782,84,3210,83,1780,2249,3209,2248,
0342_#2.jpg _P4,1781,84,3210,82,1781,2247,3210,2247,
0343_#2.jpg _P4,1782,85,3212,85,1780,2250,3209,2250,
